Time	TBill1yr	TBill10yr	Employment1	Employment2	Cons1	Cons5	CPIU	PCE	Cases5	Cases2	Deaths5	Deaths2	Cases3	Cases4	Hosp2	Cases1	Hosp1	Deaths4	Deaths1
2014-05-01	0.010683760683760682	0.5773809523809523	0.8126222115907127	0.8205458782403786	0.391673362772749	0.4641920321086102	0.46943546793793683	0.46313895519861675	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2014-06-01	0.010683760683760682	0.5892857142857143	0.822080809866217	0.8257039822361284	0.4403786645487775	0.503538925767925	0.44206019401307545	0.42398462461894476	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2014-07-01	0.012820512820512818	0.5714285714285714	0.8123850160291054	0.8221142682634116	0.4078447241345734	0.47762677557919003	0.4328522352647602	0.44878669309545355	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2014-08-01	0.012820512820512818	0.5357142857142857	0.8116286777528561	0.8196616635690087	0.543064726392229	0.5864638104410534	0.37230220777651624	0.3415369639278926	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2014-09-01	0.012820512820512818	0.5684523809523809	0.8158018120719297	0.8245558462563858	0.5104443830653486	0.5604779822363704	0.3832166305801797	0.3664175283812016	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2014-10-01	0.010683760683760682	0.4999999999999999	0.8300547056264846	0.8220236597927636	0.5515776446678722	0.5937339527722696	0.3705152434098531	0.3332441322955792	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2014-11-01	0.01709401709401709	0.5089285714285714	0.8061260573769912	0.8236746516212029	0.5935608499095734	0.6276705875846285	0.2910385964014466	0.2994073764003015	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2014-12-01	0.034188034188034185	0.4732142857142857	0.8144364776464362	0.8233744488067245	0.6567685809589074	0.6786541589942884	0.23425888807236137	0.24886902158708651	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-01-01	0.03205128205128205	0.375	0.8257177919739254	0.8201488230902793	0.8922620233375045	0.9532681564606451	0.07870096975326518	0.04537957508667029	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-02-01	0.03632478632478632	0.40476190476190477	0.8034061642763356	0.8229426152859306	0.3668492139793386	0.5308485396855337	0.49912704616195425	0.45831126611224143	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-03-01	0.04273504273504273	0.42261904761904756	0.8098794065368862	0.8161387989449225	0.34347252958044416	0.5117023309603645	0.5066174053952723	0.4760612826169863	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-04-01	0.03846153846153846	0.3928571428571428	0.8204703357769915	0.8233488059890725	0.4387864303230977	0.5879003499581835	0.4289422565245661	0.4003838982043652	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-05-01	0.04059829059829059	0.47023809523809523	0.8177257676594207	0.8256853374382761	0.3025257903011	0.47808583330645427	0.5349905266530876	0.5070034216096323	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-06-01	0.049145299145299144	0.5178571428571428	0.8069081625681082	0.8184754748785685	0.3393967877790572	0.5073461816600483	0.5101022712614719	0.4773400819806607	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-07-01	0.0534188034188034	0.5059523809523809	0.8074361484750139	0.8239159639196696	0.43181801440542844	0.5812319808484636	0.4545412938591608	0.4039482794265793	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-08-01	0.0705128205128205	0.4613095238095237	0.8192830710681206	0.8179084431114235	0.4989497430160299	0.6348072257791552	0.3796449961608567	0.3504672440466652	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-09-01	0.06837606837606836	0.4613095238095237	0.7944628639571398	0.8176684171428668	0.6227385384860735	0.7338969077245414	0.2738033829246919	0.2523886087700005	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-10-01	0.044871794871794865	0.43154761904761896	0.8217058068666531	0.8248840524521739	0.5103091726506734	0.6432437131346262	0.4264502145385787	0.3402699778727123	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-11-01	0.09188034188034186	0.488095238095238	0.8145543568902583	0.8211576163575424	0.4463764896397442	0.5915498769737952	0.4361074937639563	0.38997717231427487	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2015-12-01	0.1282051282051282	0.4821428571428572	0.8301987447499016	0.8230098564771564	0.564593347861001	0.6861744042408306	0.3291286649421136	0.29629698407508337	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-01-01	0.10470085470085469	0.4374999999999999	0.8252302269764712	0.8168565564594282	0.46235640939249845	0.5958016012581757	0.35823333021008286	0.3836131576258782	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-01	0.10256410256410255	0.34523809523809523	0.8168785545332913	0.8206159793291865	0.5562593243698581	0.6709517206307429	0.317139331932879	0.30903492453719683	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-03-01	0.13034188034188032	0.37797619047619047	0.8166172624762037	0.8223074009416873	0.3102445141336769	0.47305971707099287	0.527342817213182	0.5020503700685595	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-04-01	0.10897435897435896	0.35416666666666663	0.8019526135529373	0.8197387300407529	0.2268642098211307	0.4058096358866559	0.5600276253743403	0.5670467174847416	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-05-01	0.11538461538461535	0.35416666666666663	0.8089540979698909	0.8141278214900715	0.3780178500982686	0.5269559552564251	0.49112913535167235	0.4474101839558776	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-06-01	0.10683760683760682	0.30357142857142855	0.8100965821959163	0.8220806842831399	0.34206040130654314	0.4978047030366642	0.5104932049111612	0.47507987247938943	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-07-01	0.09829059829059827	0.26190476190476186	0.8183967831948311	0.8263757316783266	0.4658341210866611	0.596963106310229	0.3560972505717873	0.3770002146735688	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-08-01	0.11111111111111108	0.27976190476190477	0.8147146482922014	0.818119570113392	0.3744603428512563	0.5233031119332293	0.4669182200412889	0.4483057036224152	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-09-01	0.11538461538461535	0.300595238095238	0.8063220843276583	0.8237947186483667	0.3538511872542516	0.5064887246298271	0.5033182562553414	0.4639043941577581	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-10-01	0.13034188034188032	0.3392857142857143	0.8080478076572463	0.8165303388546008	0.31339639784778306	0.47373559387506203	0.4901319569909405	0.4951326378303469	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-11-01	0.1474358974358974	0.45238095238095244	0.8124965697135286	0.8169869428260327	0.46524543834029386	0.5954565534933651	0.4353786391004341	0.3749590851079466	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2016-12-01	0.1752136752136752	0.5565476190476191	0.8139368519997429	0.8207709777432542	0.34414673759067044	0.49792988452549775	0.49868561647554843	0.46968744001299506	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-01	0.16666666666666663	0.5386904761904763	0.8067712217436585	0.8212166282063189	0.3678243943577276	0.47178121216695584	0.5700337409100718	0.5945197158673194	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-02-01	0.1645299145299145	0.5357142857142857	0.8182238647215494	0.8202493854314398	0.5478950065196202	0.6165042297191516	0.454856946818932	0.45094755085629534	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-03-01	0.2051282051282051	0.5535714285714286	0.8270024494154147	0.8173434920035634	0.7200171197945602	0.7548412782190752	0.3578150554331625	0.31364622319829016	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-04-01	0.2115384615384615	0.4999999999999999	0.813441790037817	0.8198888825138224	0.4881556949136584	0.5686701083037442	0.4379823293781138	0.49445121729021796	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-05-01	0.22863247863247863	0.4999999999999999	0.8005818281819526	0.8206386649315868	0.6933454826089815	0.7335670410582028	0.3433451879440547	0.33114762256459696	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-06-01	0.24572649572649566	0.46726190476190477	0.8154578610815599	0.8199435654468733	0.5875720641735029	0.6486760548814339	0.410549347079741	0.41271005268452743	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-07-01	0.24999999999999997	0.5059523809523809	0.8155122669478176	0.8193649578410942	0.643928781412755	0.6940179162625508	0.3952852113377378	0.36663005593812803	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-08-01	0.2521367521367521	0.4732142857142857	0.8046915430680994	0.8175015014051229	0.4650424216434556	0.5503954548113905	0.5609150233935125	0.5057985423575317	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-09-01	0.2628205128205128	0.47023809523809523	0.8335959615893236	0.815870182421989	0.34787314898864435	0.4563472939925587	0.6199503001817661	0.5963943696088615	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-10-01	0.2884615384615384	0.5178571428571428	0.7839068529739605	0.8179849777581502	0.5356995547680417	0.6072913711642142	0.41636650913991835	0.4468423272355074	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-11-01	0.32264957264957256	0.5148809523809524	0.8136231473531693	0.8210746405241639	0.5181428119497647	0.5932567134832273	0.5054531287823583	0.4590309533742618	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2017-12-01	0.3525641025641025	0.5297619047619048	0.8103141008001655	0.817819832281291	0.5335081676611131	0.6056663264044735	0.47906554039471794	0.4453109362670312	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-01-01	0.3739316239316239	0.5833333333333334	0.8246466423312068	0.8180028465074485	0.339586075676672	0.45388274230960246	0.5579617292651852	0.5845592073605441	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-02-01	0.408119658119658	0.6666666666666666	0.8330659605477557	0.8269820793430065	0.43118207676530473	0.5274852542659867	0.5115782435314746	0.5109565490996958	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-03-01	0.4294871794871794	0.6607142857142857	0.8075171382937057	0.8207586939303975	0.5159055211512351	0.5955668925000337	0.4066752155894716	0.44277512705768074	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-04-01	0.4487179487179486	0.6696428571428572	0.8102497836714794	0.8178242058172626	0.46853081303431	0.5575379429394749	0.48645557984218946	0.4786371387610173	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-05-01	0.4743589743589743	0.7023809523809523	0.8183984649936918	0.824702428264898	0.4716649809324236	0.5600808038265314	0.49900373877589527	0.4747357898329815	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-06-01	0.4871794871794871	0.6815476190476191	0.8106440688255686	0.8202715092558686	0.5326711878980317	0.6091100763783113	0.443536424040789	0.4252693290014958	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-07-01	0.49999999999999994	0.6755952380952381	0.8198417357191273	0.8144787013520314	0.549501585848787	0.6226539900212316	0.4183183667114636	0.4106060248146821	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-08-01	0.5128205128205128	0.6755952380952381	0.7853610245878195	0.8217106416119848	0.5593602362940511	0.630597385079737	0.4596972479140294	0.4014460896849275	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-09-01	0.5363247863247863	0.7083333333333333	0.824129043682934	0.8157033295949545	0.441448412894339	0.5359065060889328	0.4715287686595205	0.4929293032856058	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-10-01	0.5555555555555555	0.7529761904761905	0.819552886792289	0.818528860816482	0.47847991959243763	0.5656763333751589	0.49616031521178283	0.4623951462855568	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-11-01	0.5662393162393162	0.7440476190476191	0.8179852778074733	0.8159579012005663	0.5851350995279644	0.6513723176426967	0.3415997683456339	0.3770355175799077	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2018-12-01	0.5576923076923077	0.6577380952380952	0.8101511910185669	0.8191864508538729	0.6010855582994654	0.6642077818444361	0.36005642172501207	0.363126848302969	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2019-01-01	0.5405982905982906	0.6220238095238095	0.7973139801202804	0.8238482704331076	0.5734223384372973	0.662200056631671	0.3647174717258458	0.34137003573526753	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2019-02-01	0.5341880341880341	0.6130952380952381	0.8196116871088801	0.8115732332084368	0.43186212718474914	0.5483493780777556	0.503879271084192	0.45189281021181027	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2019-03-01	0.5213675213675214	0.5803571428571428	0.8018329244093183	0.820830340412487	0.3329765187054605	0.468779499805942	0.5913563343395413	0.5288153546383316	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2019-04-01	0.5064102564102564	0.5684523809523809	0.8045367245601444	0.8213716492306352	0.3019013216255607	0.4436811907503056	0.5446092017417534	0.5523390153470887	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2019-05-01	0.4893162393162392	0.5297619047619048	0.8113212842232385	0.8148626901969781	0.49992600903682666	0.6026131184590832	0.4097728513891348	0.3954151972617328	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2019-06-01	0.4166666666666666	0.43154761904761896	0.8186221843914154	0.8185509208111434	0.49648673305841573	0.5997170464302779	0.38649153885635995	0.39718146588919184	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2019-07-01	0.408119658119658	0.4285714285714286	0.8189620174086807	0.8154117944889092	0.43455356689742997	0.5498362498687995	0.47927525370251906	0.4450293330044859	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2019-08-01	0.36752136752136744	0.300595238095238	0.8154828077055877	0.8209335594642065	0.5253751221642238	0.6226599828581545	0.4312301472581591	0.3725625009123246	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2019-09-01	0.3739316239316239	0.3214285714285714	0.8241791552854203	0.8200016738212278	0.49613437286087	0.5990429985730221	0.4565441355295847	0.39467316895180415	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2019-10-01	0.33333333333333326	0.32440476190476186	0.8126319742663987	0.8171276262622229	0.3881620369892046	0.5121849206546771	0.5099701165816628	0.47880799428138376	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
