Global.1,Global.2,Response,Pandemic,Uncat,Consumption,Employment,Inflation,State
21.957725502999626,8.978069417048124,-0.359482144475977,-1.762630288620641,-2.5133202527133442,10.388286047025646,-2.7573305921236115,-7.087961544904224,ME
-0.030846715817776885,-0.8095734756057457,-0.3405013586172067,-0.7939322977586313,-2.5185627092226954,2.5617515251271787,-2.768388603695065,-0.8288743270298645,ME
0.22886148038860724,-0.9031710546318857,-0.3242391022162372,-0.7579924139104349,-2.5238075223616754,0.22026528058016712,-2.6754665500031702,0.6790331737866644,ME
0.24770913641315778,-0.9851230061047374,-0.30844014770273187,-0.6411292514673825,-2.5290414661199137,0.14647325545645026,-2.5762121605789434,0.2115034130491367,ME
0.2744456459551,-1.0918791546438378,-0.29355988739504874,-0.5233140220344207,-2.534304799642052,-0.16663375114458345,-2.4696860107679486,-1.7050761006579762,ME
0.2890953775388261,-1.1491344313112342,-0.2792536348426286,-0.45144113679033077,-2.5395824142307397,-0.0651280095510275,-2.3743101139955223,-1.1954229049135876,ME
0.29662126746632,-1.1782520021954805,-0.2655524595594454,-0.41347601801926587,-2.544868515724886,0.051155984068582495,-2.296211801493326,-0.5013557287018132,ME
0.30124781802634804,-1.1963071884429322,-0.2524827807954914,-0.39132629480545766,-2.5501296726550167,0.40423175175756904,-2.2369896348573755,1.8877496720394857,ME
0.3347749568948972,-1.3313715615088189,-0.24065270584515075,-0.2476317902244043,-2.555397917689927,0.31819155034202473,-2.1892192826194363,1.6636773494398756,ME
0.35262031268954375,-1.4016042884298405,-0.2291689060470605,-0.16193957110071486,-2.5606523676890705,0.265731937498174,-2.1443568096475643,1.6260556544241958,ME
0.3755279827243233,-1.4932347304069382,-0.21842457285971745,-0.060380543814220325,-2.5659427900177265,-0.19258359742467918,-2.081772019144175,-1.2566819980484545,ME
0.4017052101319915,-1.5971251530401875,-0.20835442380770977,0.05966781206566127,-2.571236846487227,-0.09437903105584,-2.0459991728584668,-0.8184755240082049,ME
0.40759246126896953,-1.6192666163747391,-0.19841561839638316,0.09361971826010158,-2.5765950607175774,-0.042151736020953665,-2.0246915153022753,0.850248452139045,ME
0.4155513753483599,-1.6509284863800915,-0.1890528539012097,0.12873821183453438,-2.5819615162906153,0.16957624442087035,-1.9810150865163867,2.2339061575152543,ME
0.4447723848058257,-1.7689437737600944,-0.18068618934406463,0.25309039135916717,-2.5873878960965766,-0.4200659089024156,-1.9057292025651416,-1.7052180532517665,ME
0.44857726434378487,-1.7819127378948265,-0.17223503710173751,0.2816598051952238,-2.5927351208261116,-0.2894520642992255,-1.8452050433284068,-1.2757752729625975,ME
0.4757880625855915,-1.8912616975383707,-0.16479452395988012,0.39866554488480044,-2.5980742220750006,-0.06564414265905649,-1.7967401584186735,-0.1053712637693132,ME
0.48391198078738895,-1.922511171769177,-0.1573252411898916,0.4414287330236759,-2.6034056635422247,0.1217389218120978,-1.7771888119950685,1.0999475653519843,ME
0.5162738944153579,-2.052817308617863,-0.15084921979037721,0.5801135686252737,-2.608826190482854,0.00938496495194194,-1.7631590357862033,0.402429711729887,ME
0.5076752558119152,-2.016013527417928,-0.14381856288513828,0.5550107492311949,-2.614247312009964,0.03913531079301677,-1.7206978921154965,0.6279484787759292,ME
0.5134219883460712,-2.039828129316467,-0.13748983502418463,0.5754945393897379,-2.6196954907385135,-0.09227617532731938,-1.6699058174509525,-0.28351620282647294,ME
0.4728925307905655,-1.8762438644820723,-0.13031776970925127,0.40401837750015157,-2.6251577744510564,0.06531840201026846,-1.6221564950773848,0.7064544761927868,ME
0.44330620887889594,-1.7593874339032503,-0.12364802207198922,0.2643258015385515,-2.63063219268503,0.04041787785368298,-1.5771393343208562,0.5643384836933876,ME
0.4183949114975765,-1.6604983555623716,-0.11734671657854504,0.1503150856909877,-2.636110829959729,0.08327586329436987,-1.5192689559000752,0.8744914747564275,ME
0.38256134979076306,-1.5166858381234292,-0.11101708936331073,-0.0057328669422028605,-2.64151184667115,0.13229727634119698,-1.4774223942628024,0.7593860843960135,ME
0.39566953823623824,-1.5722679743277983,-0.10615365643636629,0.03538017020271621,-2.646970004721778,-0.028542921345776365,-1.4030311864637668,-0.2817918345420606,ME
0.3803084624023704,-1.5094810615482779,-0.10081687519768359,-0.024627539028551547,-2.65240855963436,0.13644645876472442,-1.3384632800775043,0.828316159722837,ME
0.3680456211598267,-1.4612177875280474,-0.09579767478032564,-0.08345461276016215,-2.657982592784011,0.10885047635775294,-1.255654997220814,0.7598633143836523,ME
0.3535021808990351,-1.4030151384989735,-0.0909661027165493,-0.147547448389684,-2.663537757035208,0.06540687600508645,-1.153534988613995,0.5666862329512697,ME
0.33890175884904455,-1.3451796267908918,-0.08630534603672374,-0.21524107790411456,-2.669117263840979,-0.012950771777860099,-1.062777661091562,0.07163229117689209,ME
0.3172201801644824,-1.2586701427835423,-0.0816130700844969,-0.3122993649231912,-2.6746831522408865,0.031548697193411045,-0.9923185239282963,0.3441970711182946,ME
0.3080526920814818,-1.2229901667851444,-0.07745626996031788,-0.3580878082210146,-2.6802985967430666,-0.15845739510215495,-0.8879204708531944,-0.9706633431172412,ME
0.3113517761134236,-1.2366707412046565,-0.07379070931336668,-0.345832782671504,-2.6859099830681545,-0.0841838235368062,-0.802357247730971,-0.6700226479388802,ME
0.3032296863603724,-1.2038628439190406,-0.07000791109679409,-0.37995426815133804,-2.691535017606596,-0.1275972670881041,-0.7179128001293178,-1.0837109282095743,ME
