Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,CPIU,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2019-03-01,0.5568311974825668,0.2024782666414569,0.39759521629995753,0.2671387783263891,0.18377867505890152,0.48846385224760447,0.12327231298144697,0.8061153578874218,0.8270664699549424,0.5416034092699008,0.4963855421686745,0.4913841022790423,0.6330749354005167,0.5444685466377439,0.5264270613107822,0.5669856459330145,0.6457286432160803,0.7376237623762376,0.9173168867669717,0.9675126194983819,0.9384717438912465,0.9984152139461173,0.2666666666666667,0.0,0.0,0.5,0.5256134892967864,0.5198699272325462,0.53104541366517,0.5196869548711788,0.5668355880254373,0.5989305330811174,0.08241096682146479,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.6102461835552806,0.6375661375661377,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.5999604636292372,0.1740096789376501,0.37389641913215693,0.24900593490152367,0.16036173864118702,0.466554620445191,0.09417089986275125,0.809077941552979,0.8276645799274294,0.4997468165955419,0.6224899598393667,0.5136186770428033,0.627906976744186,0.5336225596529284,0.5116279069767441,0.5574162679425838,0.6356783919597989,0.7277227722772277,0.9173935288760982,0.9722878926075663,0.9384717438912465,0.9984152139461173,0.2666666666666667,0.0,0.0,0.5,0.5256134892967864,0.5198699272325462,0.53104541366517,0.5196869548711788,0.5668355880254373,0.5989305330811174,0.08241096682146479,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5536100520329739,0.6402116402116403,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.6367572681719205,0.1963846794405043,0.5297317212382098,0.36863381646699334,0.31544669985079077,0.610250098338338,0.2866557592980524,0.8165026882703632,0.8206467562502493,0.3768776487352557,0.4803212851405537,0.36853807670927974,0.6201550387596898,0.5249457700650758,0.4947145877378435,0.5239234449760766,0.6030150753768844,0.698019801980198,0.9196485810109033,0.9770617362916362,0.9384717438912465,0.9984152139461173,0.2606060606060606,0.0,0.0,0.5,0.5256134892967864,0.5198699272325462,0.53104541366517,0.5196869548711788,0.5668355880254373,0.5989305330811174,0.08241096682146479,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.40498285989435534,0.6322751322751324,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.6362588574197469,0.21944255594755832,0.5278012540872835,0.3671665520947144,0.313566765335469,0.6084561017138415,0.2843132934593436,0.8245126366994623,0.8246341560668289,0.3556118578432116,0.5638554216867498,0.3702056698165695,0.5736434108527132,0.47071583514099774,0.4228329809725158,0.437799043062201,0.5201005025125627,0.6361386138613861,0.92187447879835,0.9818341497906631,0.9384717438912465,0.9984152139461173,0.2606060606060606,0.0,0.0,0.5,0.5256134892967864,0.5198699272325462,0.53104541366517,0.5196869548711788,0.5668355880254373,0.5989305330811174,0.08241096682146479,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.40497562210225224,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.6186674102778593,0.22438963557150385,0.47984963810918296,0.33040338939207825,0.2659786461371275,0.564195243707869,0.22521945113440428,0.8249149628762664,0.8212448662227362,0.44050632220187935,0.5076305220883499,0.4146748193440758,0.5555555555555555,0.4511930585683297,0.4143763213530655,0.437799043062201,0.5175879396984925,0.6361386138613861,0.9228520211400768,0.9843872481917195,0.9384717438912465,0.9984152139461173,0.2666666666666667,0.0,0.0,0.5,0.5256134892967864,0.5198699272325462,0.53104541366517,0.5196869548711788,0.5668355880254373,0.5989305330811174,0.08241096682146479,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4789903770229635,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.6358012737403016,0.20827114703054536,0.5519983483965839,0.38575657798539964,0.3376894740432188,0.6307539882606146,0.31424400591353885,0.8211111517501188,0.8272259659476057,0.3966244930179258,0.4722891566265047,0.34741523068371977,0.5348837209302325,0.4186550976138828,0.3742071881606765,0.3564593301435407,0.4095477386934673,0.5247524752475248,0.9248371185321106,0.9869352824306474,0.9384717438912465,0.9984152139461173,0.2727272727272727,0.0,0.0,0.5,0.5256134892967864,0.5198699272325462,0.53104541366517,0.5196869548711788,0.5668355880254373,0.5989305330811174,0.08241096682146479,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4418862562771654,0.5634920634920636,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.6304770700056597,0.18000571242371702,0.5297585388214107,0.36871272494208374,0.3156373310869761,0.6102195026481364,0.2868559024737889,0.8307304048864342,0.8262291159934607,0.41991563578260227,0.43694779116465954,0.36798221234018313,0.5142118863049095,0.4099783080260303,0.38054968287526425,0.375598086124402,0.42713567839195976,0.5346534653465347,0.9265050691274908,0.9894782509875899,0.9384717438912465,0.9984152139461173,0.2727272727272727,0.0,0.0,0.5,0.5256134892967864,0.5198699272325462,0.53104541366517,0.5196869548711788,0.5668355880254373,0.5989305330811174,0.08241096682146479,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4602666248266547,0.5396825396825398,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.5905553760486536,0.20587253249443843,0.4452581035376567,0.3039545130079225,0.23185027864308871,0.5321983520091905,0.182794807682721,0.8180022676566329,0.8231189441365286,0.46919830074865937,0.5076305220883499,0.44635908838243943,0.44702842377260976,0.3622559652928416,0.34038054968287523,0.3660287081339713,0.4296482412060301,0.5420792079207921,0.9265947204435957,0.9872217229611564,0.9384717438912465,1.0,0.27878787878787875,0.0,0.0,0.5,0.5256134892967864,0.5198699272325462,0.53104541366517,0.5196869548711788,0.5668355880254373,0.5989305330811174,0.08241096682146479,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5153587985364816,0.48412698412698424,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.614784543245716,0.21970202871498626,0.546767095474542,0.38178647175359914,0.33261186012681665,0.6258869114839293,0.30791332050725295,0.8178559672287041,0.8265481079787871,0.43105485958319556,0.4040160642570313,0.3518621456364609,0.4082687338501292,0.34490238611713664,0.33192389006342493,0.3923444976076555,0.45477386934673364,0.5643564356435643,0.9281029897274857,0.9849677672919868,0.9384717438912465,1.0,0.27878787878787875,0.0,0.0,0.5,0.5256134892967864,0.5198699272325462,0.53104541366517,0.5196869548711788,0.5668355880254373,0.5989305330811174,0.08241096682146479,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.4783136359715723,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.5831979569380552,0.2331423157843922,0.4145155391991933,0.2804595071464127,0.20155006058450647,0.5037513616457667,0.14512200940893458,0.8187337697962767,0.8220423461860521,0.42970465063766694,0.5807228915662688,0.4747081712062314,0.40051679586563305,0.3427331887201735,0.3276955602536998,0.40191387559808617,0.4673366834170854,0.5693069306930693,0.927747662367228,0.9827163839800808,0.9384717438912465,0.9984152139461173,0.28484848484848485,0.0,0.0,0.5,0.5256134892967864,0.5198699272325462,0.53104541366517,0.5196869548711788,0.5668355880254373,0.5989305330811174,0.08241096682146479,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.47813718804845706,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
