Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,CPIU,PCE,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.5746068370047519,0.20726100030381206,0.3945950312343423,0.2694126738565824,0.23318132929263288,0.4981059476897072,0.20738588883659587,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.6870821350810246,0.6428738577376932,0.8866898979419927,1.0,0.7560975609756098,0.0,0.0,0.5,0.5360753398892589,0.5287735241192024,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.5848514746839455,0.21250202630818996,0.4275038870978325,0.2884071048743224,0.2701728116686722,0.5265778543262423,0.24072148300563911,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.6884756959309605,0.6476550999268237,0.8866898979419927,0.9984375,0.7560975609756098,0.0,0.0,0.5,0.5360753398892589,0.5287735241192024,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.6201751379495377,0.20354654926424884,0.5639863117676815,0.3679988869865901,0.4232875439154181,0.6445560082927959,0.3791934810407096,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.6915486775191751,0.6524424697002363,0.8866898979419927,0.9984375,0.7479674796747967,0.0,0.0,0.5,0.5360753398892589,0.5287735241192024,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.6112249106376441,0.2171955465234993,0.5293585840010913,0.34785502696902026,0.3844216627437227,0.6146168199978383,0.3440743779247299,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.6941991853461336,0.6572359672423416,0.8866898979419927,0.996875,0.7398373983739837,0.0,0.0,0.5,0.5360753398892589,0.5287735241192024,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.5865947488780908,0.21607691704857881,0.4807274775714845,0.3194088112021466,0.32989581197034823,0.572589991836558,0.2947111340534443,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.696035621470888,0.6578157806845454,0.8866898979419927,0.996875,0.7317073170731707,0.0,0.0,0.5,0.5360753398892589,0.5287735241192024,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.5426483296611635,0.2119802854974305,0.31124136780588546,0.2198968771354508,0.14000252046449496,0.42616774067571395,0.12257303563126205,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.695787084170092,0.6583958467688121,0.8866898979419927,0.996875,0.7235772357723578,0.0,0.0,0.5,0.5360753398892589,0.5287735241192024,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.5472333309044219,0.21036245956777103,0.3289344414407742,0.22995258732456497,0.1599479576620251,0.4414950686170312,0.1404534332136027,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.6957564262985596,0.658976165587347,0.8866898979419927,0.9953125,0.7154471544715447,0.0,0.0,0.5,0.5360753398892589,0.5287735241192024,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.5237746138634596,0.21493252259534923,0.33241820391123655,0.23169355233410235,0.16396288666039435,0.4445431604224048,0.14390974648847266,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.6947965533737939,0.662249703935313,0.8866898979419927,0.9953125,0.7073170731707317,0.0,0.0,0.5,0.5360753398892589,0.5287735241192024,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.5770379453608494,0.206628684794476,0.5379568865831224,0.3525837278664174,0.3941725343467533,0.6220853780815689,0.35272116531503683,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.696362819276539,0.6655153226922476,0.8866898979419927,0.99375,0.7073170731707317,0.0,0.0,0.5,0.5360753398892589,0.5287735241192024,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.5694864068106379,0.2217945951516752,0.5088155166419581,0.33544351892374924,0.36153342959824697,0.5969134033063699,0.3231156928110195,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.6975668004449876,0.6687730217659456,0.8866898979419927,0.9921875,0.6991869918699186,0.0,0.0,0.5,0.5360753398892589,0.5287735241192024,0.48238027185167215,0.477445307133745,0.5581908239357193,0.569201331436015,0.0,0.0,0.5,0.5,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
