Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,CPIU,PCE,PCEC,RPFI,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2020-01-01,0.5026036259872607,0.2868542584367555,0.19080978230278797,0.44778756552729027,0.33444033396606954,0.15446008524379995,0.4438508107515653,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.8918902579399182,0.9405848603587105,0.9772438162544168,0.9967532467532466,0.2605633802816902,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45967215208634193,0.4100529100529101,7.612901330120778e-05,7.973852208273798e-05,0.0007657869934024505,0.0006160585940173866,0.0,0.0
2020-02-01,0.516478210010328,0.2827006147453589,0.24873702756949237,0.47880792581949294,0.3948008914665919,0.20503501694564066,0.4954291866720857,0.8192458212940272,0.8288607998724032,0.4043881944547002,0.5405622489959896,0.3963312951639751,0.4082687338501292,0.3275488069414316,0.2980972515856236,0.31578947368421056,0.37688442211055273,0.4876237623762376,0.8976956834726608,0.94185718622143,0.9772438162544168,0.99512987012987,0.2605633802816902,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.44129177590845026,0.4179894179894181,6.544423950454703e-05,6.926780706177239e-05,0.000235626767200754,0.0002738038195632829,0.0,0.0
2020-03-01,0.579179135945313,0.28279505035550434,0.5106021101278345,0.6246146789343877,0.6734152756048523,0.43031609173604807,0.7350086133788889,0.6910866464284408,0.7610750029905499,0.2074261953456164,0.33092369477911254,0.18954974986103776,0.09560723514211886,0.0650759219088937,0.06976744186046512,0.1411483253588517,0.21859296482412058,0.3613861386138614,0.9065466891486481,0.943110639034058,0.9772438162544168,0.9512987012987012,0.2746478873239437,0.0,0.0,0.5,0.9999999999999999,1.0,0.8984363572712247,0.8959975858266633,1.0,0.9020347918992644,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.2400467983945429,0.171957671957672,0.004582432362042875,0.005505985221793908,0.07911168708765315,0.09192963241837222,0.008853681267474371,0.011078717201166181
2020-04-01,0.16108666592221182,0.9999999999999999,0.7543294077128273,0.763302240298007,0.9358040131922936,0.6382046623794271,0.9614218078513385,0.0,0.0,0.0,0.0,0.0,0.02842377260981912,0.0368763557483731,0.03805496828752642,0.09330143540669858,0.1658291457286432,0.31435643564356436,0.9173880879100758,0.9200434959998782,0.9772438162544168,0.9204545454545454,1.0,0.0,1.0,1.0,0.6577924487395121,0.6522290178283612,1.0,1.0,0.7012531417793562,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.01322751322751323,0.01330187557848033,0.01601938854246036,0.15221489161168708,0.17687726743788074,0.0750232991612302,0.09387755102040816
2020-05-01,0.042505536911689734,0.31448733648931043,0.25487189486404765,0.4832160637111982,0.40235112965152237,0.20971723336779008,0.5021833688458046,0.9532570132767638,0.9226444435583556,0.3242194229510321,0.5028112449799159,0.39077265147304074,0.025839793281653745,0.03253796095444685,0.03382663847780126,0.08133971291866031,0.16834170854271358,0.34158415841584155,0.9224510445753774,0.8968271725894398,0.9772438162544168,0.9448051948051948,0.8098591549295775,0.0,0.0,0.0,0.5810950311494675,0.5742811083275613,0.5847959060283682,0.5748259220770534,0.6399128058252582,0.6404219673704415,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3494770743042203,0.01322751322751323,0.028193779057576238,0.033929143866013506,0.19863336475023563,0.23081661989184749,0.03890959925442684,0.04868804664723032
2020-06-01,0.0,0.18949266753181868,0.058228273739517694,0.37022360852954,0.1895203361574239,0.04264729103291742,0.31824737778558804,1.0,1.0,0.5643881852256611,0.5678714859437743,0.5447470817120624,0.033591731266149866,0.03904555314533622,0.03805496828752642,0.08133971291866031,0.18341708542713567,0.3688118811881188,0.9252028845315585,0.8734616688027422,0.9772438162544168,0.9448051948051948,0.676056338028169,0.0,0.0,0.5,0.5836469834527388,0.5768106009195972,0.5229550533401967,0.5115001314564568,0.6432223254630881,0.5851986736313174,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.6262266473403731,0.021164021164021166,0.06062473872389075,0.07222699221462066,0.2607210179076343,0.3009103977000479,0.018173345759552654,0.022740524781341108
2020-07-01,0.9845810681625815,0.0,0.10704049199288243,0.39610572931690136,0.24011792122537493,0.08541842021350227,0.3614139961459115,0.866683735049925,0.8755532517245505,0.5733333579441133,0.6819277108433703,0.5075041689827724,0.02842377260981912,0.03036876355748373,0.03171247357293869,0.06698564593301437,0.1557788944723618,0.32425742574257427,0.9256538159068227,0.8925032587043185,0.9772438162544168,0.9512987012987012,0.6056338028169014,0.0,0.0,0.5,0.5686403241682987,0.5607341417089186,0.5943042486145651,0.5839371248498967,0.6282081541364674,0.6334636015014165,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.6250283659650168,0.02380952380952381,0.08059591654657426,0.09370967767917407,0.3784165881244109,0.4346635635567116,0.07781919850885367,0.0967930029154519
2020-08-01,0.9797716791501412,0.13914173261927823,0.09899008611688304,0.3896348957329022,0.22950264365861217,0.07968618399644878,0.35176141207002354,0.9368713653487436,0.8871565851907971,0.5245569828782825,0.668273092369478,0.5147304057809886,0.020671834625322995,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.16331658291457285,0.33663366336633666,0.9259926013036652,0.9115365658511948,0.9772438162544168,0.9512987012987012,0.5070422535211268,0.0,0.0,0.5,0.5267236891679014,0.5174231559350401,0.5875789419355125,0.57690598254583,0.593209800861976,0.6408369129290811,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5873960731482306,0.02645502645502646,0.08685185160451912,0.09967073628457149,0.404688972667295,0.4582791429940447,0.12791239515377445,0.15801749271137025
2020-09-01,0.9999999999999999,0.22269135396294465,0.19574759733334987,0.44418272394646074,0.3331429142797968,0.16252208808417729,0.44105886010610923,0.8272191946161442,0.856294110610471,0.452489465047775,0.5397590361445801,0.43857698721511873,0.02325581395348837,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.1708542713567839,0.35148514851485146,0.9274649165813547,0.9305615902433712,0.9772438162544168,0.956168831168831,0.45774647887323944,0.0,0.0,0.5,0.5282484726221599,0.5187482124399784,0.5434051596011881,0.5284691994068804,0.5926967414026618,0.6162174660453253,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.49569920275255175,0.02380952380952381,0.08086503928657765,0.08989592109269161,0.38737040527803956,0.43349989732356764,0.06873252562907735,0.08163265306122448
2020-10-01,0.6062429202019111,0.2147968415857871,0.31259528641589746,0.5116629766149817,0.45995864842912765,0.2615933343620376,0.5507454614192343,0.8932372627189934,0.8466446030543483,0.3768776487352557,0.4120481927710803,0.34574763757643,0.02325581395348837,0.023861171366594356,0.02748414376321353,0.08133971291866031,0.1984924623115578,0.3886138613861386,0.9298027582669347,0.942120445834207,0.9772438162544168,0.9545454545454544,0.4084507042253521,0.0,0.0,0.5,0.5682344893681314,0.5589141456200734,0.5551193364420434,0.5399431988489605,0.633019640130353,0.6082641002134803,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.42280759607215784,0.02380952380952381,0.1253711289398434,0.1350601421762012,0.5111333647502356,0.5574645766308439,0.21155638397017706,0.24635568513119532
2020-11-01,0.6090704301805986,0.2593841579694516,0.3244602245332525,0.5184825605988572,0.4728022643447794,0.27167272013716576,0.5618458741876426,0.8144179071723785,0.8285019338889111,0.4118143436550939,0.4064257028112483,0.3362979433018353,0.02325581395348837,0.021691973969631236,0.025369978858350947,0.09330143540669858,0.21859296482412058,0.400990099009901,0.9322758829224713,0.9536603501663575,0.9772438162544168,0.956168831168831,0.39436619718309857,0.0,0.0,0.5,0.5625108249571192,0.5546074887448827,0.5778143980168904,0.5631914053420876,0.6229095647741146,0.6109971829149857,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.4409370211617871,0.02380952380952381,0.20151750499847074,0.21173718827473223,0.6674128180961357,0.6979259360668081,0.3448275862068965,0.36676384839650145
2020-12-01,0.5301650731427562,0.2747939171281826,0.0,0.3253966261555859,0.114777973642066,0.0,0.2507040427326544,0.8129183277861087,0.8072889668647075,0.4918143390405798,0.6819277108433703,0.5953307392996154,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.09330143540669858,0.2336683417085427,0.41336633663366334,0.9308590529686963,0.9651813031430301,0.9772438162544168,0.9594155844155844,0.39436619718309857,0.0,0.0,0.5,0.5826184565094823,0.5731178789475239,0.6280590604476689,0.6064535074026773,0.6404633310722427,0.666151026849459,0.0,0.004624144915351397,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5495487592131025,0.02380952380952381,0.38376435265630154,0.3867060580335353,1.0,0.9999999999999999,1.0,1.0
2021-01-01,0.6185549751880719,0.2888099894597673,0.9341443273847865,0.9827721237593346,0.724901970664783,0.8747790991629409,0.9690105082732205,0.8084195896272997,0.8376729534670442,0.4568776441207307,0.6706827309236949,0.5669816564758156,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.10765550239234452,0.271356783919598,0.4504950495049505,0.9386673396789892,0.9733921596566033,0.9999999999999999,0.961038961038961,0.38732394366197187,0.0,0.0,0.5,0.5486880946234831,0.5409655948928845,0.5994402798095434,0.586821599397262,0.6164641530580541,0.6699267590430615,0.0,0.049538950368239174,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4948721177414006,0.02380952380952381,0.26566154109163664,0.2610212329991833,0.5915409990574929,0.5846396057224997,0.3995806150978565,0.3988338192419825
2021-02-01,0.6271473878542363,0.28211267691445346,0.9676829429538565,1.0,0.7626098697465572,0.9034729693651526,1.0,0.8239274349877473,0.8409027473184737,0.542953618215424,0.5365461847389537,0.536409116175653,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.12918660287081343,0.3165829145728643,0.504950495049505,0.9468912734071038,0.9816133541267014,0.9999999999999999,0.9626623376623376,0.3802816901408451,0.0,0.0,0.5,0.4874941399551943,0.4711738337931859,0.4401826555294733,0.4315563367916323,0.5634035843951711,0.5690602380755025,0.0,0.12845514251865764,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.584590629890118,0.021164021164021166,0.10445301303943082,0.09983262964758795,0.23385956644674835,0.23218563898966388,0.0,0.0
2021-03-01,0.5769846325143425,0.2657661774292799,0.757493711201345,0.8691629713601663,0.5322618287374604,0.7287368873210052,0.7960299980873448,0.8316813576679711,0.8492364129351251,0.633417732928736,0.7686746987951816,0.6992773763201807,0.005167958656330749,0.010845986984815618,0.01691331923890063,0.19617224880382775,0.4045226130653266,0.5792079207920792,0.9526123186556361,0.989844887037288,0.9999999999999999,0.9642857142857142,0.36619718309859156,0.0,0.0,0.5,0.5002740665565378,0.4914194068494364,0.40355720088239155,0.39495029398827364,0.5726163187303299,0.5213139436558876,1.0,0.24421162969716492,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.6910615114445794,0.018518518518518524,0.06822895867530174,0.06158230223638364,0.17524740810556078,0.17489218974604695,0.0,0.0
2021-04-01,0.5648284204754999,0.27901610279468475,0.7975146313434464,0.8892058237055421,0.5773922707429734,0.7630912761131785,0.8327894716823595,0.8270728941882155,0.8293791618485586,0.636286926937981,0.9670682730923832,0.663146192329068,0.005167958656330749,0.008676789587852493,0.012684989429175474,0.2057416267942584,0.41206030150753764,0.5693069306930693,0.9558833419910397,0.9921781058944052,0.9999999999999999,0.9659090909090908,0.35915492957746475,1.0,0.0,0.5,0.5427289252368473,0.5370574309696932,0.5085587961174627,0.49647296388809975,0.6047202108865036,0.546990829899592,0.6716896920914012,0.3633966446287309,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.6891301927519788,0.018518518518518524,0.06971013544286384,0.06413715670149925,0.19268378887841658,0.19768635772469023,0.002562907735321528,0.0023323615160349854
2021-05-01,0.5686152907763331,0.2815826189736372,0.8096835620799784,0.8927171904347803,0.5917891707847532,0.7741122043629926,0.8428647571740026,0.823086207527157,0.8371944654890546,0.6654852338393293,0.8642570281124511,0.6492495831017243,0.0025839793281653744,0.008676789587852493,0.010570824524312896,0.19617224880382775,0.40703517587939697,0.5742574257425742,0.9592782666559647,0.9944888494600566,0.9999999999999999,0.9675324675324675,0.35211267605633806,0.0,0.0,0.5,0.5045937111595985,0.4964244582152272,0.5539555209032899,0.5383704274193287,0.5740000012431717,0.5792413961077912,0.3579096461993786,0.42454782195677215,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.7224845636119432,0.015873015873015876,0.03606177936209229,0.03307054523429433,0.12558906691800187,0.13176808816482988,0.005824790307548928,0.006705539358600583
2021-06-01,0.558518868772487,0.27694156568149,0.7636942687402559,0.8602353737610243,0.5423955226592362,0.7367381415667138,0.7965916893992291,0.8190995208660985,0.8456078791020376,0.7471729904067193,0.8329317269076304,0.6814897165091687,0.007751937984496123,0.010845986984815618,0.014799154334038054,0.20095693779904308,0.38190954773869346,0.5346534653465347,0.962105295638879,0.9967771157983855,0.9999999999999999,0.9691558441558441,0.35211267605633806,0.0,0.0,0.5,0.479152485210808,0.46718421673557475,0.45197924664163885,0.44406319638823577,0.5553929591037272,0.5860986937007416,0.26551832776604756,0.48225955265356035,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.8075627442522592,0.021164021164021166,0.016075909975438375,0.014222452756939265,0.07039349670122526,0.07255801218426997,0.0,0.0
2021-07-01,0.5631634569276561,0.28028489091163866,0.8364863221995359,0.9019304933006314,0.6231129447073228,0.7980571145089166,0.8656872624688254,0.8518708167221389,0.8486383029626381,0.5569620360252621,0.7526104417670721,0.619788771539747,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.18181818181818185,0.3316582914572864,0.4801980198019802,0.9678686613553831,0.9956362014742585,0.9999999999999999,0.9691558441558441,0.3450704225352113,0.0,0.0,0.5,0.6197140029502786,0.6183731215510243,0.576720290274407,0.5677072938175425,0.6588521498662031,0.5376599816728933,0.09687258663669228,0.5061118420693458,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5956190359923629,0.02645502645502646,0.06894884530985176,0.06562721999294435,0.2145970782280867,0.22335546580874802,0.0,0.0
2021-08-01,0.5744558003367699,0.277523410892386,0.8809030987799991,0.9267602495636512,0.6725254765268401,0.8356094169336992,0.9075873682456007,0.8274020701510552,0.8444116591570637,0.5027847867229799,0.6931726907630458,0.5808782657031673,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.1842105263157895,0.32160804020100503,0.4752475247524752,0.9741600627085627,0.9944957217498674,0.9999999999999999,0.9707792207792206,0.3380281690140845,0.0,0.0,0.5,0.6251846462455121,0.6236421741416547,0.778136947525802,0.7703369350212111,0.689053440333303,0.7714101242167549,0.1134966159652514,0.5448738596596586,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5427262590877289,0.02380952380952381,0.24479083887494674,0.24559545345444997,0.5557257304429783,0.5875829967828051,0.1407269338303821,0.15481049562682214
2021-09-01,0.589686212711154,0.32759408528449485,0.9428826729987171,0.9634663637876941,0.7409387615643201,0.8875520130711206,0.9669333464334635,0.8357046194360118,0.8401850153514894,0.538902991378849,0.5799196787148593,0.5286270150083402,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.2057416267942584,0.3442211055276382,0.4801980198019802,0.9811861557070367,0.9933556775931404,0.9999999999999999,0.9707792207792206,0.31690140845070425,0.0,0.0,0.5,0.5434593191395939,0.536231304594206,0.6212035290401277,0.6146891600412263,0.6096433527159817,0.7102348122402131,0.15567889713662555,0.5888059660750455,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5767632515266891,0.021164021164021166,0.2247148167093835,0.22621174363179167,0.45717483506126294,0.48415360394277496,0.07036346691519105,0.08104956268221575
2021-10-01,0.6319552057857919,0.24161350855708477,0.7205995826106324,0.8186720599123201,0.49901547159639775,0.7041931665144121,0.7484844642591553,0.8310230057422918,0.8491167909406276,0.7505485127705325,0.7694779116465911,0.6992773763201727,0.015503875968992246,0.01301518438177874,0.02325581395348837,0.2655502392344498,0.3969849246231156,0.5099009900990099,0.9875498874121142,0.9955688056056328,0.9999999999999999,0.9707792207792206,0.3098591549295775,0.0,0.0,0.5,0.4868788176126255,0.47667135222336193,0.48406920745854126,0.47407725209720936,0.5621770099415628,0.5716835776726084,0.1262600060428563,0.6450873237283602,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.7990698928757045,0.021164021164021166,0.09381364953140589,0.0912055659099293,0.21571630537229028,0.23067971798206582,0.0,0.0
2021-11-01,0.622468436079216,0.2738495610267283,0.6802784977393296,0.7886903416199212,0.4561020980932559,0.6717601288358804,0.7072732293099321,0.8534069712153908,0.8424578332469397,0.6759493531671665,0.8746987951807286,0.7270705947748761,0.01808785529715762,0.015184381778741865,0.03805496828752642,0.28708133971291866,0.39195979899497485,0.4801980198019802,0.9934566474733101,0.9977835800638954,0.9999999999999999,0.9691558441558441,0.295774647887324,0.0,0.0,0.5,0.5133276856396382,0.5035698731967339,0.43773461203294545,0.4251466481670088,0.5845133478204153,0.5145678481422873,0.06436914053486927,0.7061238528353598,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7105957309412743,0.021164021164021166,0.07906932949037636,0.07561869844179651,0.19397973609802074,0.20391539461975494,0.0,0.0
2021-12-01,0.6345714325175386,0.2733834755960105,0.7321166386894185,0.8182253375543961,0.5136254021837104,0.7154629502027907,0.756411648868993,0.8316813576679711,0.8406635033294789,0.6199156050191241,0.9036144578313208,0.682601445247354,0.010335917312661497,0.03253796095444685,0.06342494714587738,0.29425837320574166,0.36934673366834164,0.45792079207920794,1.0,1.0,0.9999999999999999,0.9675324675324675,0.2887323943661972,0.0,0.0,0.5,0.6133316893461929,0.608737485104099,0.587049267537486,0.5725577785788865,0.6580486259839784,0.60539359144273,0.11010396495993315,0.7794495793502176,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6577172561771352,0.021164021164021166,0.2926926832004637,0.2905252916094133,0.3448986804901037,0.3636799233349305,0.09273066169617894,0.10087463556851312
2022-01-01,0.5790792941882503,0.2821949272845801,0.49963916882393405,0.2627277747206864,0.4581029366572489,0.586754553756434,0.40709109503279384,0.8497860356241542,0.8324893337054907,0.6545147861569293,0.8377510040160644,0.6753752084491378,0.012919896640826873,0.07158351409978307,0.11627906976744186,0.368421052631579,0.4422110552763819,0.5198019801980198,0.0,0.0,0.0,0.9691558441558441,0.2746478873239437,0.0,0.0,0.5,0.6348631095065644,0.6310278439201792,0.6995002786057699,0.6880675227518432,0.6890576165679306,0.6824639720476824,0.06685245888922858,0.8189595400968506,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6897950388651797,0.021164021164021166,1.0,1.0,0.5616163996229971,0.5814224108426312,0.5498602050326188,0.5650145772594752
2022-02-01,0.5651811871859834,0.281643545173731,0.4404484087179076,0.22505620046952785,0.3923656323627869,0.5380489943102479,0.34869089115629515,0.8288284993233604,0.8540212927150206,0.7291139457603008,0.7381526104417703,0.7204002223457485,0.010335917312661497,0.1388286334056399,0.2114164904862579,0.4330143540669857,0.4849246231155778,0.556930693069307,0.0,0.0,0.0,0.9691558441558441,0.2605633802816902,0.0,0.0,0.5,0.43604566840448805,0.4222916453223674,0.5271190471675825,0.5145514570510221,0.5253620988257848,0.6417022335242558,0.041440732376487134,0.839328707368605,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7712748326560939,0.021164021164021166,0.1554614553463269,0.1485657536740128,0.18561498586239397,0.1885823807242111,0.029589934762348554,0.02944606413994169
