Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,CPIU,PCE,PCEC,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2013-01-01,0.6360944213308976,0.22962231428846708,0.4748784727614748,0.33522054128794704,0.22028861254785717,0.5532004634558887,0.24822144439883428,0.8103214951903734,0.8255512580246421,0.42683545662842204,0.5477911646586291,0.43413007226236966,0.012919896640826873,0.023861171366594356,0.03171247357293869,0.19377990430622014,0.4798994974874371,0.7623762376237624,0.9761473232195018,0.9775547226926711,0.93577,0.9912152269399708,0.5966386554621848,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.488572451107093,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,0.603128840723925,0.09801040562674632,0.3794903405419039,0.2629958629598941,0.07624005803726164,0.4755661030288646,0.1142607284571604,0.8142716067444496,0.829100043861398,0.5618565434527971,0.4787148594377576,0.5314063368538073,0.020671834625322995,0.02603036876355748,0.03382663847780126,0.20334928229665072,0.4974874371859296,0.7846534653465347,0.9735080019717621,0.9800308165122458,0.93577,0.9912152269399708,0.588235294117647,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6306631223540836,0.03968253968253969,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.6979293279065584,0.14770209076018884,0.653393428094229,0.4700339759971397,0.49198881919805865,0.698213527609491,0.5000147696072594,0.8100288943345159,0.8237569281071814,0.23898732944729356,0.4562248995983839,0.2523624235686447,0.020671834625322995,0.023861171366594356,0.03171247357293869,0.19617224880382775,0.4924623115577889,0.7821782178217822,0.9756874538213373,0.9824721732754471,0.93577,0.9897510980966324,0.588235294117647,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.2644921257929878,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,0.5260091056569167,0.1336111378745544,0.6241937310440034,0.4479969379269838,0.44746012857847206,0.6745050424314059,0.45878428990325243,0.8233788083830145,0.8254316360301448,0.2676793464484213,0.4441767068273105,0.28237909949972645,0.012919896640826873,0.01952277657266811,0.025369978858350947,0.16985645933014354,0.4422110552763819,0.7252475247524752,0.9718768149434353,0.9765464746213366,0.93577,0.9897510980966324,0.588235294117647,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.2845791550208805,0.03968253968253969,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,0.4987511526687892,0.1290345890740919,0.5447236713811517,0.38783737063448986,0.32737480424800697,0.6098358622073712,0.34713982276286637,0.820745400680297,0.8265481079787871,0.36573842493466246,0.4690763052208897,0.3629794330183454,0.005167958656330749,0.017353579175704986,0.025369978858350947,0.20095693779904308,0.4849246231155778,0.7698019801980198,0.9666016556684506,0.9705746469567327,0.93577,0.9882869692532943,0.588235294117647,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.406835582959781,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,0.4709112888599636,0.14312554195972638,0.4613309286120385,0.32459233566766893,0.2020600237655723,0.5418835282406278,0.23034398706968745,0.8159906367726125,0.8250727700466526,0.44270045019270493,0.5148594377510008,0.44747081712061676,0.007751937984496123,0.01952277657266811,0.02959830866807611,0.28708133971291866,0.5778894472361809,0.8415841584158416,0.9598211350028506,0.9645566901763255,0.93577,0.9897510980966324,0.588235294117647,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.48826749926619073,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,0.7610103298798482,0.12084497543115907,0.5117100605428224,0.36269100236801693,0.27842029265838336,0.5828493474080114,0.3012399903124669,0.8214037526059763,0.822839826149368,0.4263290898195059,0.48514056224898766,0.396331295163983,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.3349282296650718,0.6482412060301507,0.8935643564356436,0.9652359695671471,0.9728920125943857,0.93577,0.9882869692532943,0.588235294117647,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4880507891371031,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,0.7551618323039254,0.155120917236728,0.4952611469662279,0.35014316796048023,0.25414172468865304,0.5693886936743765,0.27842867365189455,0.8139790058885922,0.8277044539255952,0.44337555466547196,0.47630522088354066,0.4130072262368018,0.010335917312661497,0.015184381778741865,0.02748414376321353,0.3636363636363637,0.6884422110552764,0.9306930693069306,0.9703725498752419,0.9812592253440027,0.93577,0.9882869692532943,0.588235294117647,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.508087151477284,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,0.7765034927943878,0.14346276134502361,0.5585705894549127,0.39814045996208625,0.34937696901167364,0.6209631959349045,0.3671481860751333,0.8150762590980578,0.8253120140356474,0.36438821598913385,0.47309236947791417,0.34852695942189715,0.005167958656330749,0.008676789587852493,0.025369978858350947,0.38277511961722493,0.7060301507537688,0.9381188118811881,0.9766297098261195,0.9896583285304856,0.93577,0.9882869692532943,0.588235294117647,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.38644503043538864,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,0.4939478350198211,0.20524617015126698,0.48639234454412406,0.34327530916724497,0.24166784568998392,0.5620506678435974,0.26644689729648846,0.779488680004389,0.826747477969616,0.37063289390784976,0.55502008032128,0.4219010561422999,0.02842377260981912,0.017353579175704986,0.025369978858350947,0.32775119617224885,0.6582914572864321,0.9108910891089109,0.9682030588757977,0.9833228605200166,0.93577,0.9868228404099562,0.588235294117647,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4269236247433059,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.496860401444428,0.24535118990268812,0.4934780587166542,0.3485759012564367,0.25275628539189565,0.5677669571219747,0.2765977507096504,0.8461651000329176,0.8289405478687348,0.42227850143727325,0.5253012048192782,0.4146748193440837,0.012919896640826873,0.021691973969631236,0.025369978858350947,0.32775119617224885,0.6834170854271356,0.9405940594059405,0.9598435741840186,0.976890340802793,0.93577,0.9868228404099562,0.5798319327731092,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4672993994296326,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,0.48935825010051137,0.19599672415454283,0.4695292483606961,0.3302764139976357,0.21759121451018787,0.548144992472222,0.24348000477376372,0.8226473062433708,0.8201283942740939,0.45400845011149127,0.49317269076304804,0.4391328515842153,0.005167958656330749,0.021691973969631236,0.02748414376321353,0.37799043062200965,0.728643216080402,0.9628712871287128,0.9510164360337469,0.970360769378815,0.93577,0.9868228404099562,0.5798319327731092,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5074704493765487,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,0.6366892594633846,0.18840928798535506,0.5231709365431347,0.39145358233794786,0.3675723931702632,0.5777408517833293,0.37417303079820297,0.8253172890530704,0.8253120140356474,0.44556964420194434,0.45622489959839535,0.43413007226236966,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.39473684210526316,0.7185929648241205,0.9331683168316831,0.9532993418485378,0.9745292811195475,0.93755,0.9868228404099562,0.5798319327731092,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5071643687139576,0.018518518518518524,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,0.6609453424840044,0.14979766836882166,0.5957934169232364,0.44664912739379714,0.4757622726447945,0.6370456689354358,0.4753770341301389,0.8111261475439815,0.8241556680888393,0.39324893219976476,0.43212851405622554,0.3596442468037737,0.012919896640826873,0.017353579175704986,0.025369978858350947,0.3636363636363637,0.6809045226130652,0.905940594059406,0.9568308440062301,0.9787039387192734,0.93755,0.9882869692532943,0.5798319327731092,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.42661706933130766,0.018518518518518524,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.6347489676624559,0.14563060025050584,0.516836788678538,0.38633266098791214,0.35869452258564455,0.5725292715434813,0.3655010160889165,0.8305109542445411,0.829100043861398,0.430717345801157,0.5381526104417611,0.4402445803224085,0.012919896640826873,0.017353579175704986,0.02748414376321353,0.3923444976076555,0.6834170854271356,0.8960396039603961,0.959006235406134,0.9828847421779927,0.93755,0.9897510980966324,0.5798319327731092,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.48672750752784855,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,0.667413761618094,0.1213026303112053,0.5199717730646247,0.38854638562993565,0.3636725129428858,0.5750678725525795,0.369955203897691,0.8124062762883582,0.8304158858008693,0.42379744804664726,0.5381526104417725,0.4369093941078368,0.005167958656330749,0.010845986984815618,0.02325581395348837,0.40669856459330145,0.6809045226130652,0.8712871287128713,0.9570898832282985,0.9886512959407225,0.93755,0.9897510980966324,0.5798319327731092,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4865172962337585,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,0.6713099465024178,0.13835629636766547,0.5317593122529644,0.3973871497385024,0.3814482166276708,0.5846787641370869,0.38644159777098314,0.8174902161588823,0.8260696200007975,0.4254852476828989,0.5277108433734952,0.42468037798776703,0.007751937984496123,0.010845986984815618,0.021141649048625793,0.38038277511961727,0.6432160804020101,0.8391089108910891,0.9553637060494163,0.9943563818462885,0.93755,0.9897510980966324,0.5798319327731092,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4663520639259441,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,0.6822214109256568,0.14211388380383466,0.5646363479584976,0.4224053851357636,0.43037136098797907,0.6115306272243861,0.4322423680563728,0.8271460444021799,0.8312133657641853,0.40236288103641005,0.47710843373493866,0.39077265147304074,0.005167958656330749,0.01301518438177874,0.021141649048625793,0.40191387559808617,0.6532663316582914,0.8465346534653465,0.9541866523570622,1.0,0.93755,0.9897510980966324,0.5798319327731092,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.44628767841617856,0.02645502645502646,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,0.5578485251671051,0.1287214567877445,0.5433353055447453,0.4059777599059024,0.39907147759230593,0.5941055405283721,0.4026783535409425,0.8172707655169891,0.8276645799274294,0.3945991795996356,0.5333333333333272,0.4124513618677052,0.005167958656330749,0.01301518438177874,0.02325581395348837,0.40669856459330145,0.6381909547738693,0.8242574257425742,0.947501162113437,0.9975465837261303,0.93755,0.9882869692532943,0.5714285714285714,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.446212758943782,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,0.5880448913776115,0.14960497157722324,0.6342446999127279,0.4755958897950962,0.533550597625887,0.6684103905986102,0.5291015636715277,0.8165026882703632,0.8252322660393158,0.3431223866427475,0.41285140562248973,0.3190661478599278,0.007751937984496123,0.010845986984815618,0.02325581395348837,0.3899521531100479,0.6080402010050251,0.7920792079207921,0.9423126562041683,0.9949812870177692,0.93755,0.9868228404099562,0.5714285714285714,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.38644503043538864,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,0.5810982380312528,0.14485981308411214,0.6130541409751691,0.4593313381844352,0.5022712949098851,0.6510855840225884,0.4996515401193922,0.8207819757872792,0.8301367678137087,0.35240507314324365,0.4843373493975896,0.34074485825458434,0.0025839793281653744,0.008676789587852493,0.02325581395348837,0.42344497607655507,0.6356783919597989,0.8069306930693069,0.9367137177591093,0.9923041097696078,0.93755,0.9853587115666178,0.5630252100840336,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.38644503043538864,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,0.4633956840059449,0.1734271124385779,0.6413540200718395,0.4810675292646809,0.5440173860943214,0.6742246745004633,0.5389743259480502,0.8354485936871365,0.8276247059292636,0.34160340157903124,0.45622489959839535,0.3118399110617037,0.005167958656330749,0.010845986984815618,0.021141649048625793,0.37081339712918665,0.5778894472361809,0.7524752475247525,0.9282966292423795,0.9837512571156589,0.93755,0.9838945827232797,0.5462184873949579,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.366530751947438,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-01,0.4725330199490029,0.22061373928124095,0.6704562670314721,0.5034881651372353,0.5868229620978578,0.6980284801103289,0.5793775534450423,0.8108701217951062,0.829299413852227,0.2740928389396726,0.4706827309236858,0.28237909949971857,0.010335917312661497,0.015184381778741865,0.02748414376321353,0.38755980861244027,0.5854271356783919,0.7524752475247525,0.9202721104159783,0.9751024788288111,0.93755,0.9838945827232797,0.5378151260504201,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.30670483289101214,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,0.48591115421748987,0.20047692455920607,0.714229635398984,0.5372799290692163,0.651083367126128,0.7338410311172274,0.640114442877661,0.8194286968289382,0.8290202958650664,0.22616034446479094,0.4594377510040218,0.23846581434130099,0.007751937984496123,0.023861171366594356,0.04439746300211416,0.3923444976076555,0.5552763819095476,0.7004950495049505,0.9128591788853168,0.9663577746984454,0.93755,0.9824304538799414,0.5294117647058822,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.24657836823237916,0.03174603174603175,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.4278052967057264,0.17215049619423836,0.8423350993883987,0.6855982242077535,0.5824321169616492,0.8710570919965153,0.6900114024371367,0.8310961559562562,0.8257905020136369,0.09552743671338254,0.3646586345381502,0.062256809338526176,0.005167958656330749,0.017353579175704986,0.042283298097251586,0.32775119617224885,0.47236180904522607,0.6089108910891089,0.9009688872326616,0.9483541110545937,0.95518,0.9824304538799414,0.5210084033613445,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.06520263862566872,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,0.31683463973048603,0.15572309471047308,0.48528943483348647,0.41021238137602334,0.058386795976198,0.5788901841235791,0.1948156041000727,0.8080538385574777,0.8286215558834085,0.4499578232749109,0.4650602409638538,0.420233463035018,0.005167958656330749,0.015184381778741865,0.04651162790697674,0.3516746411483254,0.4974874371859296,0.6361386138613861,0.8833177639440032,0.9303149044212142,0.95518,0.9809663250366032,0.5294117647058822,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5071643687139576,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,0.31332820273254136,0.1490509683013778,0.46975735836856797,0.39786228305696913,0.03692247541339877,0.5660302145152355,0.17386708071262447,0.8147470831352182,0.8217632281988916,0.4565400918843499,0.5100401606425669,0.43579766536965153,0.005167958656330749,0.023861171366594356,0.05285412262156448,0.3636363636363637,0.5125628140703518,0.650990099009901,0.8654170320724439,0.9122401546929979,0.95518,0.9809663250366032,0.5294117647058822,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5268995464237676,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,0.6431009996785516,0.12763753733500338,0.5352213677143587,0.4483692039534239,0.1329511514243093,0.619604913328338,0.2646364965166448,0.8257196152298745,0.8290601698632323,0.39105488111762915,0.5228915662650613,0.3702056698165616,0.005167958656330749,0.01952277657266811,0.04862579281183932,0.32296650717703357,0.4874371859296482,0.6410891089108911,0.8634878789896975,0.9116968259005656,0.95518,0.9809663250366032,0.5294117647058822,0.0,0.0,0.49999999999999994,0.5706178033448257,0.5706178033448257,0.5259759224167225,0.5259759224167225,0.6278209229887073,0.6300632816548012,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.42649910361680954,0.03174603174603175,0.0,0.0,0.0,0.0,0.0,0.0
