Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,CPIU,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.4981776973277637,0.22629933365086702,0.37216141688863064,0.3187299721719652,0.2312152790571374,0.4799455690977695,0.26064336581327724,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.7964053531640897,0.7484581806915902,0.9638740023904074,0.9982817869415807,0.613138686131387,0.0,0.0,0.5,0.5402035543126478,0.5271087444363893,0.47468393106300677,0.42045137622219125,0.6046132299245369,0.6509543260392224,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.5250546618216135,0.23173670484930514,0.41090884491365165,0.34065751158517865,0.2770639147486364,0.5114858144134069,0.2981479159939443,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.7974549237386444,0.7534901508570616,0.9638740023904074,0.9982817869415807,0.613138686131387,0.0,0.0,0.5,0.5402035543126478,0.5271087444363893,0.47468393106300677,0.42045137622219125,0.6046132299245369,0.6509543260392224,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.5619898730442783,0.24304058929219857,0.5707824667356611,0.43209593898003607,0.46568657013828124,0.6415545656318012,0.453025044577789,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.8004468861362726,0.7585221147271448,0.9638740023904074,0.9982817869415807,0.613138686131387,0.0,0.0,0.5,0.5402035543126478,0.5271087444363893,0.47468393106300677,0.42045137622219125,0.6046132299245369,0.6509543260392224,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.552621011647002,0.2534909054897171,0.5301698035706853,0.4089270073848791,0.4177370081174929,0.6085090744210894,0.4136897160154568,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.8029459569774867,0.7635540728054706,0.9638740023904074,0.9982817869415807,0.6058394160583943,0.0,0.0,0.5,0.5402035543126478,0.5271087444363893,0.47468393106300677,0.42045137622219125,0.6046132299245369,0.6509543260392224,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.4683640080239486,0.2517649056123291,0.47329094739560923,0.37629319497722674,0.35068849270902314,0.5622412024600532,0.35857449908277966,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.8014456903003191,0.7607871685246406,0.9638740023904074,0.9999999999999999,0.5985401459854015,0.0,0.0,0.5,0.5402035543126478,0.5271087444363893,0.47468393106300677,0.42045137622219125,0.6046132299245369,0.6509543260392224,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.4229437498589752,0.2177825145837558,0.2754362482383671,0.26233207552362914,0.11771166341827144,0.40132824735476,0.1667941174370675,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.7975392743863803,0.7580171971305882,0.9638740023904074,0.9999999999999999,0.5912408759124088,0.0,0.0,0.5,0.5402035543126478,0.5271087444363893,0.47468393106300677,0.42045137622219125,0.6046132299245369,0.6509543260392224,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.4281261898741778,0.23161880868281687,0.2964260548645512,0.27402562673953385,0.1426537988234597,0.41842683621682686,0.18708541777995952,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.7938868976127768,0.7552441583714982,0.9638740023904074,0.9999999999999999,0.5766423357664234,0.0,0.0,0.5,0.5402035543126478,0.5271087444363893,0.47468393106300677,0.42045137622219125,0.6046132299245369,0.6509543260392224,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.4686244579322138,0.23643368812219703,0.3007998710845402,0.27618211076074567,0.14801123925421822,0.422009480524975,0.1912754241653477,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.7925923276340674,0.758805100493252,0.9638740023904074,0.9999999999999999,0.5693430656934307,0.0,0.0,0.5,0.5402035543126478,0.5271087444363893,0.47468393106300677,0.42045137622219125,0.6046132299245369,0.6509543260392224,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.5234804352799219,0.23672607061508788,0.5405295652590841,0.4145131774255604,0.4301533389111276,0.6169612918131557,0.42367941965393263,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.7941788859511885,0.7623546978215009,0.9638740023904074,0.9999999999999999,0.5693430656934307,0.0,0.0,0.5,0.5402035543126478,0.5271087444363893,0.47468393106300677,0.42045137622219125,0.6046132299245369,0.6509543260392224,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.5157031211165791,0.2414277697346393,0.5065409242668841,0.394900324606262,0.3901517427378207,0.5893212439265871,0.3907293530847106,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.7953510701322876,0.7658929503562447,0.9638740023904074,0.9982817869415807,0.562043795620438,0.0,0.0,0.5,0.5402035543126478,0.5271087444363893,0.47468393106300677,0.42045137622219125,0.6046132299245369,0.6509543260392224,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.595484193120995,0.25764556639676306,0.40100203839546,0.2858996980031526,0.24852554525614096,0.5205227806688809,0.2553033652299272,0.8103214951903734,0.8255512580246421,0.42683545662842204,0.5477911646586291,0.43413007226236966,0.012919896640826873,0.023861171366594356,0.03171247357293869,0.19377990430622014,0.4798994974874371,0.7623762376237624,0.8001233258163041,0.773209186837308,0.958996799938312,0.9982817869415807,0.5547445255474452,0.0,0.0,0.5,0.5402035543126478,0.5271087444363893,0.47468393106300677,0.42045137622219125,0.6046132299245369,0.6509543260392224,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.488572451107093,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
