Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,CPIU,PCE,PCEC,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2020-01-01,0.5495375626647602,0.5065446771338591,0.18228239705895982,0.4446884835709383,0.20335328243056772,0.15985182628317618,0.3389281444549125,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.920109529458817,0.9575933206563296,0.9865565152084117,0.9985074626865672,0.2540983606557377,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.45967215208634193,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.5631987375665387,0.4999609204386107,0.23980993550146412,0.48113365524770124,0.2625245311442335,0.2128262240934089,0.39971049770880895,0.8192458212940272,0.8288607998724032,0.4043881944547002,0.5405622489959896,0.3963312951639751,0.4082687338501292,0.3275488069414316,0.2980972515856236,0.31578947368421056,0.37688442211055273,0.4876237623762376,0.9327748591962429,0.9658012578976961,0.9865565152084117,0.9955223880597015,0.2540983606557377,0.0,0.0,0.5,0.5509783134133832,0.5386652186862658,0.5527449300005007,0.5129296962720117,0.6113704963565647,0.7127228503646698,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.44129177590845026,0.4179894179894181,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.6254896572864076,0.48672444311625024,0.49787856160359273,0.6490606221222862,0.5323435492988815,0.448261198549236,0.6778087430031278,0.6910866464284408,0.7610750029905499,0.2074261953456164,0.33092369477911254,0.18954974986103776,0.09560723514211886,0.0650759219088937,0.06976744186046512,0.1411483253588517,0.21859296482412058,0.3613861386138614,0.9486613192133487,0.973954518252839,0.9865565152084117,0.9925373134328358,0.2540983606557377,0.0,0.0,0.5,1.0,0.9999999999999999,0.9658046944381993,0.9627605834270894,1.0,0.9737959506125846,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.2400467983945429,0.171957671957672,0.005202285289609364,0.006977849143895596,0.0576889811451306,0.06983623877443212,0.012670565302144249,0.015748031496062992
2020-04-01,0.15998976121351793,1.0,0.7370092042245382,0.8070521137512714,0.7847191121320007,0.6652300022193272,0.9384223634677394,0.0,0.0,0.0,0.0,0.0,0.02842377260981912,0.0368763557483731,0.03805496828752642,0.09330143540669858,0.1658291457286432,0.31435643564356436,0.9570331130155615,0.9471903027478759,0.9865565152084117,0.9865671641791044,1.0,0.0,1.0,1.0,0.7127791284049648,0.7049029435675701,1.0,1.0,0.7529765310185466,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.01322751322751323,0.022493527701924698,0.030921721156547285,0.07879259643660266,0.09519281563655574,0.04532163742690058,0.05390672319806178
2020-05-01,0.042092400750817105,0.4216224914369785,0.24550186033416155,0.48563243019385927,0.26926037279509957,0.21762299973816768,0.40681753635626183,0.9532570132767638,0.9226444435583556,0.3242194229510321,0.5028112449799159,0.39077265147304074,0.025839793281653745,0.03253796095444685,0.03382663847780126,0.08133971291866031,0.16834170854271358,0.34158415841584155,0.9593424383329389,0.920437075339561,0.9865565152084117,0.9895522388059701,0.7377049180327869,0.0,0.0,0.0,0.5779115371872178,0.5663370066442823,0.478519997293938,0.432097162573477,0.629547616147223,0.6640179162206469,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.3494770743042203,0.01322751322751323,0.024412603807349206,0.03347425444178941,0.06815429856426224,0.08219756999471739,0.015594541910331383,0.019382192610539067
2020-06-01,0.0,0.4038297970161606,0.05295821161893188,0.35753786058716547,0.0651808443245012,0.043363278711740116,0.1958954802055293,1.0,1.0,0.5643881852256611,0.5678714859437743,0.5447470817120624,0.033591731266149866,0.03904555314533622,0.03805496828752642,0.08133971291866031,0.18341708542713567,0.3688118811881188,0.9592401758312745,0.8936948363611396,0.9865565152084117,0.9835820895522389,0.5901639344262296,0.0,0.0,0.5,0.539970115589685,0.5210265229827838,0.5098902117703613,0.4662599947422901,0.6034341474323224,0.6753993593851187,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.6262266473403731,0.021164021164021166,0.03212557847309993,0.04387513395597574,0.08424148071267946,0.10036978341257263,0.011208576998050682,0.013325257419745608
2020-07-01,0.9846143664941607,0.503045906990644,0.10152534091142584,0.3881019713615944,0.11493388552867925,0.08818826395702828,0.24696019166931654,0.866683735049925,0.8755532517245505,0.5733333579441133,0.6819277108433703,0.5075041689827724,0.02842377260981912,0.03036876355748373,0.03171247357293869,0.06698564593301437,0.1557788944723618,0.32425742574257427,0.9579552394080475,0.9115100204418287,0.9865565152084117,0.9880597014925373,0.5245901639344263,0.0,0.0,0.5,0.6280304217109269,0.6226410123219018,0.6147243234419565,0.580426576717526,0.6768124614335291,0.7554465336959465,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.6250283659650168,0.02380952380952381,0.06575708163529731,0.08980686062682727,0.18041861269676526,0.21320655044902273,0.025341130604288498,0.031496062992125984
2020-08-01,0.9799194443097079,0.4028137284200364,0.09430103501472525,0.38180795187781585,0.10580806633948751,0.08239099785978854,0.23722468455853565,0.9368713653487436,0.8871565851907971,0.5245569828782825,0.668273092369478,0.5147304057809886,0.020671834625322995,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.16331658291457285,0.33663366336633666,0.9565519924946343,0.9292448750810586,0.9865565152084117,0.9895522388059701,0.45901639344262296,0.0,0.0,0.5,0.558510682957665,0.5450612815332152,0.5527449300005007,0.5129296962720117,0.6214818481519085,0.7251950386156188,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5873960731482306,0.02645502645502646,0.07913194198278455,0.10443884151057256,0.1677045493859194,0.19693608029582674,0.040448343079922025,0.05027256208358571
2020-09-01,1.0,0.45847681662490525,0.18941562151943403,0.44423898181112886,0.2057857983391977,0.1688950413517848,0.34038177711393425,0.8272191946161442,0.856294110610471,0.452489465047775,0.5397590361445801,0.43857698721511873,0.02325581395348837,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.1708542713567839,0.35148514851485146,0.9563154973215275,0.9468994002788292,0.9865565152084117,0.9925373134328358,0.42622950819672134,0.0,0.0,0.5,0.5618384317185275,0.5435354932035906,0.7253898321377477,0.7009436743386479,0.6240149388746196,0.8107985147117739,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.49569920275255175,0.02380952380952381,0.08778367489628433,0.10733125015173008,0.20489534682580868,0.2301109350237718,0.09990253411306042,0.11568746214415505
2020-10-01,0.6107713789094082,0.4560814693915083,0.30370613410624014,0.5205470005415469,0.3271936237845121,0.2721964009777485,0.46591604895630945,0.8932372627189934,0.8466446030543483,0.3768776487352557,0.4120481927710803,0.34574763757643,0.02325581395348837,0.023861171366594356,0.02748414376321353,0.08133971291866031,0.1984924623115578,0.3886138613861386,0.9564213314537515,0.9563566194261856,0.9865565152084117,0.9925373134328358,0.3852459016393443,0.0,0.0,0.5,0.5802206241682574,0.5622666313197056,0.6267597636281287,0.5576931322630759,0.6323059185249716,0.7619632777434867,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.42280759607215784,0.02380952380952381,0.15173413584125206,0.17656871551392275,0.32900882200311365,0.35763338615953516,0.33723196881091616,0.37431859479103574
2020-11-01,0.6135723172868321,0.5279648743707042,0.3153230031222892,0.5282769737998703,0.33950803002709823,0.2827093586584428,0.478643659046058,0.8144179071723785,0.8285019338889111,0.4118143436550939,0.4064257028112483,0.3362979433018353,0.02325581395348837,0.021691973969631236,0.025369978858350947,0.09330143540669858,0.21859296482412058,0.400990099009901,0.9566508258434868,0.9657344932053972,0.9865565152084117,0.9925373134328358,0.3606557377049181,0.0,0.0,0.5,0.6283386152467911,0.619414631887913,0.6268350340074496,0.6056638121518493,0.6779627222705461,0.7597641882877629,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4409370211617871,0.02380952380952381,0.39112971243194616,0.4428298438307421,0.7304099636741048,0.7741151611199155,1.0,1.0
2020-12-01,0.5356388841007645,0.64039447369026,0.0,0.3131381154019088,0.0,0.0,0.12665779705248245,0.8129183277861087,0.8072889668647075,0.4918143390405798,0.6819277108433703,0.5953307392996154,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.09330143540669858,0.2336683417085427,0.41336633663366334,0.9528824655908942,0.9750330226161998,0.9865565152084117,0.9925373134328358,0.34426229508196726,0.0,0.0,0.5,0.5431148319422752,0.5234020073645987,0.6959551643556569,0.6449955822172847,0.6045803054519157,0.8040757833508948,0.0,0.002597488542924739,0.5,0.5,0.5,0.5,0.5,0.5495487592131025,0.02380952380952381,0.3234242184959822,0.34561855580718664,0.6448711295623595,0.6559957739038563,0.7007797270955165,0.6499091459721381
2021-01-01,0.47117407294351754,0.6162433047516149,0.7326077591451559,0.9792418568953497,0.6884532685514697,0.6490270054517735,0.9636595402177782,0.8084195896272997,0.8376729534670442,0.4568776441207307,0.6706827309236949,0.5669816564758156,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.10765550239234452,0.271356783919598,0.4504950495049505,0.9545123961070755,0.9768159115288111,1.0,0.9895522388059701,0.3114754098360656,0.0,0.0,0.5,0.5348214677343096,0.521933900447841,0.5296127864046364,0.48774520251540615,0.5962761175656894,0.6982460481315469,0.0,0.04192379597306553,0.0,0.0,0.5,0.5,0.5,0.4948721177414006,0.02380952380952381,0.22707926395486136,0.23650122597896242,0.4185262065386611,0.42704701531959854,0.25243664717348924,0.23985463355542094
2021-02-01,0.48074658125595093,0.0,0.7671066583964621,1.0,0.7246241734493639,0.6808402429043462,0.9999999999999999,0.8239274349877473,0.8409027473184737,0.542953618215424,0.5365461847389537,0.536409116175653,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.12918660287081343,0.3165829145728643,0.504950495049505,0.9564650942781749,0.9785082343714234,1.0,0.9895522388059701,0.2950819672131148,0.0,0.0,0.5,0.47595458634584864,0.4533455150809077,0.5379972053550606,0.4862250105581057,0.5474226275330158,0.698596298496519,0.0,0.11542555244886367,0.5,0.5,0.5,0.5,0.5,0.584590629890118,0.021164021164021166,0.0702406301414738,0.06860280015675885,0.13648157758173327,0.13946117274167988,0.03508771929824561,0.03028467595396729
2021-03-01,0.43352064116802613,0.5664467483506127,0.5668787982517348,0.8575141992922966,0.5070248754870885,0.5031742295038103,0.7719374454512429,0.8316813576679711,0.8492364129351251,0.633417732928736,0.7686746987951816,0.6992773763201807,0.005167958656330749,0.010845986984815618,0.01691331923890063,0.19617224880382775,0.4045226130653266,0.5792079207920792,0.9558040144412305,0.980109991477282,1.0,0.9895522388059701,0.2868852459016394,0.0,0.0,0.5,0.49328168610781914,0.48558279384187064,0.252013089462184,0.20124373838083875,0.5554474883010551,0.5262574706896395,1.0,0.24438451654175555,0.5,0.5,0.5,0.5,0.5,0.6910615114445794,0.018518518518518524,0.03472427643496777,0.035735465993389774,0.07585192873205328,0.07744321183306921,0.0,0.0
2021-04-01,0.6928514409203168,0.49336337095698957,0.6084053302083945,0.8820054693716326,0.5503914072947979,0.5416250228894449,0.8152946797566101,0.8270728941882155,0.8293791618485586,0.636286926937981,0.9670682730923832,0.663146192329068,0.005167958656330749,0.008676789587852493,0.012684989429175474,0.2057416267942584,0.41206030150753764,0.5693069306930693,0.9632851014205253,0.9867215315298885,1.0,0.991044776119403,0.2868852459016394,1.0,0.0,0.5,0.5321923214203836,0.520224772578065,0.384317749483939,0.40292416471800535,0.6001026543762226,0.6155933606890012,0.7536918100310264,0.38149441071202067,0.5,0.5,0.5,0.5,0.0,0.6891301927519788,0.018518518518518524,0.03340170296613381,0.03524646165477681,0.09470679813181111,0.10227152667723191,0.0,0.0
2021-05-01,0.6953479199319028,0.48620951242500177,0.6228369171176156,0.8880526470123247,0.5646039415285953,0.5557686442809621,0.8284426058369179,0.823086207527157,0.8371944654890546,0.6654852338393293,0.8642570281124511,0.6492495831017243,0.0025839793281653744,0.008676789587852493,0.010570824524312896,0.19617224880382775,0.40703517587939697,0.5742574257425742,0.9709405489259697,0.9933515343707945,1.0,0.9925373134328358,0.27868852459016397,0.0,0.0,0.5,0.5313112303696587,0.5230300359738246,0.6075272147512399,0.5416782771191886,0.5894983509577931,0.7380234479057488,0.3275159978954517,0.4405252331397625,0.5,0.5,0.5,0.5,0.5,0.7224845636119432,0.015873015873015876,0.020097738423815122,0.020985569169837105,0.06988410309635011,0.07945060750132066,0.0,0.0
2021-06-01,0.6843291602984679,0.49134502655111384,0.5817206964596888,0.8547878800400897,0.5185249944406407,0.5205548975635937,0.7784897212750319,0.8190995208660985,0.8456078791020376,0.7471729904067193,0.8329317269076304,0.6814897165091687,0.007751937984496123,0.010845986984815618,0.014799154334038054,0.20095693779904308,0.38190954773869346,0.5346534653465347,0.9780690829751487,1.0,1.0,0.9925373134328358,0.2868852459016394,0.0,0.0,0.5,0.527888172757996,0.503673308066362,0.524145255807905,0.461468707581712,0.5972550270903222,0.6932380202531775,0.15994077301317117,0.47025020818512203,0.5,0.5,0.5,0.5,0.5,0.8075627442522592,0.021164021164021166,0.01965280612930906,0.020760141637852406,0.065905552672548,0.07078711040676175,0.0,0.0
2021-07-01,0.5923717632937744,0.48973127054550475,0.6535896213542259,0.9021735656677059,0.5953200537819068,0.5855163881948713,0.8574219666855828,0.8518708167221389,0.8486383029626381,0.5569620360252621,0.7526104417670721,0.619788771539747,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.18181818181818185,0.3316582914572864,0.4801980198019802,0.9830508390448349,0.997964849408402,1.0,0.9925373134328358,0.27868852459016397,0.0,0.0,0.5,0.6547143105128664,0.6557894830083859,0.5958486275577585,0.5233513175618537,0.6981070359420785,0.7446301286048784,0.14722838424321086,0.5116170055534415,0.5,0.5,0.5,0.5,0.5,0.5956190359923629,0.02645502645502646,0.08936049539055033,0.09946903145927913,0.22158796056045668,0.233703116745906,0.06530214424951267,0.06420351302241066
2021-08-01,0.6033286954944538,0.48795659869888053,0.69787080535062,0.930756011744753,0.6424226165670723,0.6257361221782327,0.9055770071208642,0.8274020701510552,0.8444116591570637,0.5027847867229799,0.6931726907630458,0.5808782657031673,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.1842105263157895,0.32160804020100503,0.4752475247524752,0.9885575603432337,0.9959317456093195,1.0,0.991044776119403,0.26229508196721313,0.0,0.0,0.5,0.6170760155516263,0.606265351617117,0.7445219820704714,0.7528987409770262,0.6686709682816669,0.8306796948293775,0.1352886647285861,0.5513458961335473,0.5,0.5,0.5,0.5,0.5,0.5427262590877289,0.02380952380952381,0.19851803320368364,0.21250533222816043,0.3835841549904861,0.3971473851030111,0.17543859649122806,0.1689884918231375
2021-09-01,0.6181798663399682,0.49007149260936533,0.7582228182322835,0.9717557229179657,0.7073320469875235,0.6799049281271117,0.9728012469185133,0.8357046194360118,0.8401850153514894,0.538902991378849,0.5799196787148593,0.5286270150083402,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.2057416267942584,0.3442211055276382,0.4801980198019802,0.9947973255222632,0.993900687936262,1.0,0.9895522388059701,0.24590163934426232,0.0,0.0,0.5,0.553824998274139,0.5367064331180875,0.6425787967664784,0.5967896967849996,0.6178536071610076,0.7697308826477456,0.1197872427518791,0.5839827054690644,0.5,0.5,0.5,0.5,0.5,0.5767632515266891,0.021164021164021166,0.1785987566342583,0.18520779216275174,0.34319321916623424,0.35425250924458535,0.13693957115009747,0.12053301029678982
2021-10-01,0.5900999288327801,0.4813130732626837,0.5509666922199385,0.8175875025246454,0.47976713579582253,0.49811988885111425,0.7315281800408978,0.8310230057422918,0.8491167909406276,0.7505485127705325,0.7694779116465911,0.6992773763201727,0.015503875968992246,0.01301518438177874,0.02325581395348837,0.2655502392344498,0.3969849246231156,0.5099009900990099,0.9966668519920344,0.9915560451208659,1.0,0.9880597014925373,0.2377049180327869,0.0,0.0,0.5,0.516540527835968,0.49859999229835544,0.4980920282891903,0.4474867143450407,0.5831695052783051,0.6773278513652813,0.08839259997398263,0.6339526496037589,0.5,0.5,0.5,0.5,0.5,0.7990698928757045,0.021164021164021166,0.12463482548630855,0.12259789624090921,0.26491956408925793,0.2600105652403592,0.10721247563352826,0.08661417322834646
2021-11-01,0.5814645448830456,0.49014965173214414,0.51596851626377,0.787607972583602,0.439964778594461,0.46867341408382057,0.6877113817348998,0.8534069712153908,0.8424578332469397,0.6759493531671665,0.8746987951807286,0.7270705947748761,0.01808785529715762,0.015184381778741865,0.03805496828752642,0.28708133971291866,0.39195979899497485,0.4801980198019802,0.9980343747810972,0.9892087470070712,1.0,0.9880597014925373,0.22950819672131148,0.0,0.0,0.5,0.5674691104766001,0.5545619944271986,0.4999873009954254,0.44961529867771094,0.6226026368292814,0.6804166263924123,0.05825780084578855,0.7001307016527968,0.5,0.5,0.5,0.0,0.5,0.7105957309412743,0.021164021164021166,0.17598783525770625,0.16853655914351412,0.32909531222971805,0.3229793977812995,0.14035087719298245,0.12295578437310721
2021-12-01,0.5939102864248967,0.491354221742029,0.5672595040089485,0.8212677212230155,0.4947163102121259,0.5150848764238166,0.7439200337879425,0.8316813576679711,0.8406635033294789,0.6199156050191241,0.9036144578313208,0.682601445247354,0.010335917312661497,0.03253796095444685,0.06342494714587738,0.29425837320574166,0.36934673366834164,0.45792079207920794,1.0,0.9868587939281235,1.0,0.9865671641791044,0.22950819672131148,0.0,0.0,0.5,0.5932936680283258,0.5834728935699394,0.5796426295071047,0.5487035930776597,0.6479861766765446,0.7300227217523695,0.10273163277754983,0.7735276762128507,0.5,0.5,0.5,0.5,0.5,0.6577172561771352,0.021164021164021166,0.314794487728914,0.31641702012547646,0.5184224182667359,0.527311146328579,0.24317738791423,0.23500908540278617
2022-01-01,0.6455910884934074,0.5159467598446014,0.5314356390104124,0.2690305833485008,0.4900424211680994,0.5885118021692503,0.4444543114087685,0.8497860356241542,0.8324893337054907,0.6545147861569293,0.8377510040160644,0.6753752084491378,0.012919896640826873,0.07158351409978307,0.11627906976744186,0.368421052631579,0.4422110552763819,0.5198019801980198,0.0,0.0,0.0,0.9865671641791044,0.21311475409836067,0.0,0.0,0.5,0.6516331267308415,0.6448756094708397,0.6475329376283416,0.6185515848817587,0.6980771543155113,0.7702129230019167,0.08101502926853951,0.8182144058589634,0.5,0.5,0.5,0.5,0.5,0.6897950388651797,0.021164021164021166,1.0,1.0,1.0,1.0,0.43128654970760233,0.40278619018776496
2022-02-01,0.6314448337233929,0.49486218707615925,0.4768243936946324,0.23048725889270538,0.42823483329597856,0.5406813132595014,0.3807095602659625,0.8288284993233604,0.8540212927150206,0.7291139457603008,0.7381526104417703,0.7204002223457485,0.010335917312661497,0.1388286334056399,0.2114164904862579,0.4330143540669857,0.4849246231155778,0.556930693069307,0.0,0.0,0.0,0.9880597014925373,0.20491803278688525,0.0,0.0,0.5,0.41864311301441415,0.4049696520070216,0.5051096520798779,0.45043337193907207,0.4980800244895354,0.6843201593634696,0.04012640106221753,0.8397388172879131,0.5,0.5,0.5,0.5,0.5,0.7712748326560939,0.021164021164021166,0.114975883202828,0.11728821083370038,0.22349074554575332,0.2301109350237718,0.10867446393762183,0.09630526953361598
2022-03-01,0.5607523931231414,0.5002137881887774,0.19372693443207203,0.024157014347465866,0.1140446602052457,0.2923977987917984,0.05109272018541622,0.8387037782085512,0.8344830336137805,0.9446413178703823,0.7397590361445778,0.9616453585325166,0.04651162790697674,0.18655097613882862,0.2832980972515856,0.5047846889952153,0.5351758793969849,0.5965346534653465,0.0,0.0,0.0,0.9880597014925373,0.19672131147540986,0.0,0.0,0.5,0.39020762051149777,0.3410371696849547,0.523410914644916,0.48114343083047173,0.47293477649476623,0.6945067939500026,0.027939632103385653,0.8519376382156191,0.5,0.5,0.5,0.5,0.5,0.9661674832743363,0.05291005291005292,0.016022451968092,0.016400719980856,0.04065040650406504,0.043106180665610144,0.0,0.0
