Time,Factor_Global,Factor_Response,Factor_Pandemic,Factor_Uncat,Factor_Consumption,Factor_Employment,Factor_Inflation,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,Factor_Vax1,Factor_Vax3,Factor_Gather1,Factor_Gather2,Factor_Gather3,Factor_Gather4,Factor_Curfew,Factor_Mask1,Factor_Mask2,Factor_School,Factor_ARP,Factor_PPP,Factor_CARES,Factor_Cons1,Factor_Cons2,Factor_Cons3,Factor_Cons4,Factor_Cons5,Factor_Employment1,Factor_Employment2,Factor_UI,Factor_PartR,Factor_UR,Factor_CPI,Factor_CPIU,Factor_PCE,Factor_PCEC,Factor_RPFI,Factor_FixAss,Factor_Prod,Factor_GDP,Factor_TBill1mo,Factor_TBill6mo,Factor_TBill1yr,Factor_TBill5yr,Factor_TBill10yr,Factor_TBill30yr,Factor_FFR,State,Time
2016-01-01,0.06779771413779838,1.0521333264602943,-0.2366986786579891,0.6197941528366291,-0.03712781295995091,0.1118279139478329,-0.009314485152297916,47393.40728837948,3621.0,30210.23302938194,3176.791925606132,6207.577488238825,20825.863615537048,9384.369413844955,150653.0,143198.0,104.3056153,105.204,103.306,0.23,0.43,0.54,1.52,2.09,2.86,143.9924153485761,8.097118249,103.029,69.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.3459175,0.34,,,,,,,SD,2016-01-01
2016-02-01,0.16281365723343882,0.9424890115398907,0.7441989531808281,0.6210162502638621,-0.08857425786373929,0.1276750224052663,-0.02236827119712776,46933.67686277551,3603.0,30327.353854697405,3185.848136740212,6218.3994885802285,20923.1062293769,9404.24762532044,150939.0,143410.0,104.1669227,105.369,103.242,0.26,0.45,0.53,1.22,1.78,2.62,142.84103930570888,8.015318112,103.029,69.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.1703248,0.38,,,,,,,SD,2016-02-01
2016-03-01,-0.18130201132055807,1.0770768268029727,-1.7707894351124065,0.6165603298480917,0.09847913436690282,0.1028220375480788,0.024908251516547273,46337.29863453194,2996.0,30355.475884461885,3185.5606343193435,6210.995255167615,20958.919994974924,9396.55588948696,151218.0,143666.0,104.4934648,105.521,103.481,0.25,0.47,0.66,1.38,1.89,2.68,141.26144094084904,7.9331404,103.029,69.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.5215101,0.36,,,,,,,SD,2016-03-01
2016-04-01,-0.34342691019301874,1.4553135197072693,-2.5591698111321373,0.6145149470352039,0.18668674323564352,0.09418611606604688,0.04718187597740006,46452.96963742784,1630.0,30353.325692123424,3182.11443193384,6197.470695317993,20973.740564871656,9379.585127251832,151074.0,143856.0,104.8937422,105.786,103.823,0.19,0.37,0.56,1.26,1.81,2.62,141.61864557949588,7.966549296,103.029,69.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.9165935,0.37,,,,,,,SD,2016-04-01
2016-05-01,-0.2596652665304107,1.2653218824662036,-0.9163261956906612,0.6155915174223754,0.14121373055484668,0.09891220873936579,0.03567425513247218,46652.08010745962,1235.0,30406.067367462703,3184.438225120296,6195.21624974754,21026.412892594803,9379.654474867835,151132.0,143901.0,105.141721,105.948,103.977,0.23,0.42,0.59,1.3,1.81,2.63,142.2325250776614,8.000026927,103.029,69.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,105.1799824,0.37,,,,,,,SD,2016-05-01
2016-06-01,-0.2470175492086956,1.3162343820051685,-1.2508523173587536,0.6157512390831269,0.13426917910248842,0.10176542922831527,0.033936631565190535,46830.81353491721,1439.0,30445.78833693305,3185.409167266619,6190.352771778258,21070.02639788817,9375.761939044878,151223.0,144152.0,105.4335899,106.077,104.175,0.22,0.4,0.55,1.17,1.64,2.45,142.78657115430764,8.033573293,103.029,69.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,105.4433714,0.38,,,,,,,SD,2016-06-01
2016-07-01,-0.0815284016180337,1.2238759335974794,0.060747564293754705,0.6179067963563855,0.04431722542239778,0.11638546739594405,0.011200816690746282,47160.47131973362,1566.0,30530.698471793065,3191.1154183218537,6194.707248268053,21144.875805203224,9385.822666589907,151554.0,144515.0,105.380483,106.257,104.218,0.26,0.4,0.51,1.07,1.5,2.23,143.8488131608743,8.0935817,103.029,69.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,105.3994732,0.39,,,,,,,SD,2016-07-01
2016-08-01,-0.20184396560323167,1.1482558731414227,-0.8586409451550863,0.6163458294215528,0.10974153760734551,0.10204043355530966,0.027730440718890127,47438.44252400024,1383.0,30582.392805360243,3193.355944328406,6192.346753022784,21196.69010800899,9385.70269735119,151779.0,144664.0,105.5753549,106.456,104.374,0.26,0.45,0.57,1.13,1.56,2.26,144.7575929829268,8.153805081,103.029,69.4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,105.5750658,0.4,,,,,,,SD,2016-08-01
2016-09-01,-0.2888645528354863,1.1403909552948064,-1.0233622306692363,0.6152192443439892,0.15705244024351714,0.09315784641498726,0.03968581008145827,47704.17483621061,1063.0,30626.60800535604,3194.82568982832,6188.513222705753,21243.26909282196,9383.338912534073,151761.0,144961.0,105.8523012,106.579,104.555,0.19,0.47,0.59,1.18,1.63,2.35,145.63312371479128,8.214243437,103.029,69.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,105.8823529,0.4,,,,,,,SD,2016-09-01
2016-10-01,-0.33123920629250414,1.134237375133971,-1.3879784167549438,0.6147135783800926,0.18006733707181796,0.09276493728821432,0.04550746829942562,47635.68924601883,1137.0,30656.03547547697,3194.7652040030825,6181.741835741416,21279.52843573254,9376.507039744498,151793.0,145069.0,106.10028,106.737,104.786,0.24,0.48,0.66,1.27,1.76,2.5,145.4134489340179,8.213724221,103.029,69.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,106.1018437,0.4,,,,,,,SD,2016-10-01
