Time	TBill1yr	TBill10yr	Employment1	Employment2	Cons1	Cons5	CPIU	PCE	Cases5	Cases2	Deaths5	Deaths2	Cases3	Deaths3	Cases4	Hosp2	Cases1	Hosp1	Deaths4	Deaths1
2014-04-01	0.012820512820512818	0.6220238095238095	0.8076266774238325	0.8249493924630638	0.45202471438428293	0.5495856119622813	0.46760791157731196	0.4774535384334815	0.5451215996645526	0.5303459463190713	0.45909474276075346	0.4355783308931186	0.5451299605286863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-05-01	0.010683760683760682	0.5773809523809523	0.8126222115907127	0.8205458782403786	0.46786620556127134	0.562264815231968	0.46943546793793683	0.46313895519861675	0.5451215996645526	0.5303459463190713	0.45909474276075346	0.4355783308931186	0.5451299605286863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-06-01	0.010683760683760682	0.5892857142857143	0.822080809866217	0.8257039822361284	0.5120389921092577	0.5978981216926906	0.44206019401307545	0.42398462461894476	0.5451215996645526	0.5303459463190713	0.45909474276075346	0.4355783308931186	0.5451299605286863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-07-01	0.012820512820512818	0.5714285714285714	0.8123850160291054	0.8221142682634116	0.48327132705566633	0.5744394318835109	0.4328522352647602	0.44878669309545355	0.5451215996645526	0.5303459463190713	0.45909474276075346	0.4355783308931186	0.5451299605286863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-08-01	0.012820512820512818	0.5357142857142857	0.8116286777528561	0.8196616635690087	0.605108732271854	0.672995857544064	0.37230220777651624	0.3415369639278926	0.5451215996645526	0.5303459463190713	0.45909474276075346	0.4355783308931186	0.5451299605286863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-09-01	0.012820512820512818	0.5684523809523809	0.8158018120719297	0.8245558462563858	0.5762555260050637	0.6494703681230947	0.3832166305801797	0.3664175283812016	0.5451215996645526	0.5303459463190713	0.45909474276075346	0.4355783308931186	0.5451299605286863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-10-01	0.010683760683760682	0.4999999999999999	0.8300547056264846	0.8220236597927636	0.6136142133305238	0.679588184993426	0.3705152434098531	0.3332441322955792	0.5451215996645526	0.5303459463190713	0.45909474276075346	0.4355783308931186	0.5451299605286863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-11-01	0.01709401709401709	0.5089285714285714	0.8061260573769912	0.8236746516212029	0.6517321128420266	0.7103223008988313	0.2910385964014466	0.2994073764003015	0.5451215996645526	0.5303459463190713	0.45909474276075346	0.4355783308931186	0.5451299605286863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014-12-01	0.034188034188034185	0.4732142857142857	0.8144364776464362	0.8233744488067245	0.7089015202850673	0.7564923474045407	0.23425888807236137	0.24886902158708651	0.5451215996645526	0.5303459463190713	0.45909474276075346	0.4355783308931186	0.5451299605286863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015-01-01	0.03205128205128205	0.375	0.8257177919739254	0.8201488230902793	0.889982603770817	0.9085557713633576	0.07870096975326518	0.04537957508667029	0.5451215996645526	0.5303459463190713	0.45909474276075346	0.4355783308931186	0.5451299605286863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
