Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,PCEC,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2019-03-01,0.4192105317482791,0.18910043746696503,0.3284700040602845,0.28890671917933813,0.07771423019297594,0.4552107180818723,0.10750308867866273,0.8061153578874218,0.8270664699549424,0.5416034092699008,0.4963855421686745,0.4913841022790423,0.6330749354005167,0.5444685466377439,0.5264270613107822,0.5669856459330145,0.6457286432160803,0.7376237623762376,0.8711357857053211,0.900259579242772,0.9636940822124107,0.9957386363636362,0.3658536585365854,0.0,0.0,0.5,0.5716056304789411,0.5510261822956304,0.47663251336505397,0.4839291991321101,0.6344386887213679,0.6124486827097835,0.0,0.0,0.5,0.5,0.5,0.6102461835552806,0.6375661375661377,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.5487331858287463,0.1614916611374141,0.3020245545014401,0.2737602364477022,0.05317973045034022,0.43156314637107007,0.0821304775294524,0.809077941552979,0.8276645799274294,0.4997468165955419,0.6224899598393667,0.5136186770428033,0.627906976744186,0.5336225596529284,0.5116279069767441,0.5574162679425838,0.6356783919597989,0.7277227722772277,0.8714129242436058,0.9049151291278236,0.9636940822124107,0.9957386363636362,0.3536585365853659,0.0,0.0,0.5,0.5716056304789411,0.5510261822956304,0.47663251336505397,0.4839291991321101,0.6344386887213679,0.6124486827097835,0.0,0.0,0.5,0.5,0.5,0.5536100520329739,0.6402116402116403,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.5949961676440859,0.18787463028980778,0.47588062045908597,0.37481836244660877,0.2183788090053158,0.5854485834398934,0.2524075196762001,0.8165026882703632,0.8206467562502493,0.3768776487352557,0.4803212851405537,0.36853807670927974,0.6201550387596898,0.5249457700650758,0.4947145877378435,0.5239234449760766,0.6030150753768844,0.698019801980198,0.8737598681818112,0.9095714943837546,0.9636940822124107,0.9957386363636362,0.3536585365853659,0.0,0.0,0.5,0.5716056304789411,0.5510261822956304,0.47663251336505397,0.4839291991321101,0.6344386887213679,0.6124486827097835,0.0,0.0,0.5,0.5,0.5,0.40498285989435534,0.6322751322751324,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.5943392145169187,0.20244936516683346,0.4737254080228427,0.37362104684109104,0.21647696365000949,0.5834819697481262,0.2504265753997816,0.8245126366994623,0.8246341560668289,0.3556118578432116,0.5638554216867498,0.3702056698165695,0.5736434108527132,0.47071583514099774,0.4228329809725158,0.437799043062201,0.5201005025125627,0.6361386138613861,0.876080170881071,0.9142286750105653,0.9636940822124107,0.9971590909090909,0.3658536585365854,0.0,0.0,0.5,0.5716056304789411,0.5510261822956304,0.47663251336505397,0.4839291991321101,0.6344386887213679,0.6124486827097835,0.0,0.0,0.5,0.5,0.5,0.40497562210225224,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.6459603748562748,0.1956793108489558,0.42022383213754855,0.34270026790200014,0.16610911390864638,0.5359364242447214,0.19844412466421713,0.8249149628762664,0.8212448662227362,0.44050632220187935,0.5076305220883499,0.4146748193440758,0.5555555555555555,0.4511930585683297,0.4143763213530655,0.437799043062201,0.5175879396984925,0.6361386138613861,0.8811774750336074,0.9209624967829355,0.9636940822124107,0.9985795454545454,0.37804878048780494,0.0,0.0,0.5,0.5716056304789411,0.5510261822956304,0.47663251336505397,0.4839291991321101,0.6344386887213679,0.6124486827097835,0.0,0.0,0.5,0.5,0.5,0.4789903770229635,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.667517605057732,0.18426468438276672,0.5007191108153167,0.3893684471383595,0.24227572691900506,0.6073147064028372,0.276997270603952,0.8211111517501188,0.8272259659476057,0.3966244930179258,0.4722891566265047,0.34741523068371977,0.5348837209302325,0.4186550976138828,0.3742071881606765,0.3564593301435407,0.4095477386934673,0.5247524752475248,0.8872566226050499,0.9277208547530933,0.9636940822124107,0.9985795454545454,0.37804878048780494,0.0,0.0,0.5,0.5716056304789411,0.5510261822956304,0.47663251336505397,0.4839291991321101,0.6344386887213679,0.6124486827097835,0.0,0.0,0.5,0.5,0.5,0.4418862562771654,0.5634920634920636,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.6606392500413267,0.18685124998594255,0.4759045502526585,0.3750527367907822,0.21898218161488667,0.585235333545291,0.25294738658493243,0.8307304048864342,0.8262291159934607,0.41991563578260227,0.43694779116465954,0.36798221234018313,0.5142118863049095,0.4099783080260303,0.38054968287526425,0.375598086124402,0.42713567839195976,0.5346534653465347,0.8930544691651884,0.9345037484871002,0.9636940822124107,1.0,0.39024390243902446,0.0,0.0,0.5,0.5716056304789411,0.5510261822956304,0.47663251336505397,0.4839291991321101,0.6344386887213679,0.6124486827097835,0.0,0.0,0.5,0.5,0.5,0.4602666248266547,0.5396825396825398,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.6463371812849199,0.1997503401896065,0.38162130385161647,0.3206604674075661,0.13047926068744276,0.5013439806952266,0.16157061325403732,0.8180022676566329,0.8231189441365286,0.46919830074865937,0.5076305220883499,0.44635908838243943,0.44702842377260976,0.3622559652928416,0.34038054968287523,0.3660287081339713,0.4296482412060301,0.5420792079207921,0.8977214719998408,0.9371543842616082,0.9636940822124107,1.0,0.39024390243902446,0.0,0.0,0.5,0.5716056304789411,0.5510261822956304,0.47663251336505397,0.4839291991321101,0.6344386887213679,0.6124486827097835,0.0,0.0,0.5,0.5,0.5,0.5153587985364816,0.48412698412698424,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.6772387313777863,0.1947683899191417,0.49487822441405194,0.3861460239505913,0.23718061412114624,0.6019610764756569,0.271681253069895,0.8178559672287041,0.8265481079787871,0.43105485958319556,0.4040160642570313,0.3518621456364609,0.4082687338501292,0.34490238611713664,0.33192389006342493,0.3923444976076555,0.45477386934673364,0.5643564356435643,0.9037816749892403,0.9397969366253955,0.9636940822124107,1.0,0.37804878048780494,0.0,0.0,0.5,0.5716056304789411,0.5510261822956304,0.47663251336505397,0.4839291991321101,0.6344386887213679,0.6124486827097835,0.0,0.0,0.5,0.5,0.5,0.4783136359715723,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.6359284420498925,0.20283172703860727,0.3473129235518522,0.3011136692998688,0.0989216287476226,0.4705556936844342,0.12889564210424148,0.8187337697962767,0.8220423461860521,0.42970465063766694,0.5807228915662688,0.4747081712062314,0.40051679586563305,0.3427331887201735,0.3276955602536998,0.40191387559808617,0.4673366834170854,0.5693069306930693,0.9080437537406314,0.942431405578462,0.9636940822124107,0.9985795454545454,0.37804878048780494,0.0,0.0,0.5,0.5716056304789411,0.5510261822956304,0.47663251336505397,0.4839291991321101,0.6344386887213679,0.6124486827097835,0.0,0.0,0.5,0.5,0.5,0.47813718804845706,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
