Time,GDP,Cons3,Cons4,Cons5,Cons2,Cases5,Cases2,Deaths5,Deaths2,Cases3,Deaths3,Cases4,Cases1,Hosp2,Hosp1,Deaths4,Deaths1
2/1/2012,0.6186335309333459,0.2990818374593438,0.25271407960149356,0.4876625822870001,0.2864691737897761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2012,0.6240355219761023,0.31663430830788636,0.2828394670964071,0.5107713127317944,0.31160244863278225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2012,0.596667683829013,0.34879566573601456,0.3379305207404877,0.5532933352953484,0.35759100301016294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2012,0.6400689473761852,0.4811035505041038,0.5641691298176013,0.7288884972967582,0.5465484432749015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/1/2012,0.6288375570237396,0.44715425520799323,0.5062773259288098,0.6835672637409023,0.49815661491862495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/1/2012,0.5818494026396948,0.4000602160246174,0.4259207632630124,0.6207809691132934,0.43099893429166036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/1/2012,0.5283340716956506,0.23708290069874155,0.14752187037590767,0.4040137352412617,0.19840595691470547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/1/2012,0.5340395533090867,0.2543242780570515,0.17711200116765086,0.42671722057314965,0.22309290973040286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/2012,0.5510392805201824,0.25789680615229454,0.18334178881579702,0.43125919123992673,0.2282658140569086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/1/2012,0.6160637451616754,0.455788914489505,0.5216587785512847,0.6940087461159443,0.5108491524376841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/1/2012,0.6067673133072576,0.4275109158683913,0.473455573073557,0.656231273825284,0.47055151273134543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/2013,0.4823695504799673,0.3923628122904613,0.2921968164290237,0.46874774463681523,0.35266711674276163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/1/2013,0.45130921048274575,0.29779578747844904,0.13133171810452718,0.3435608065637694,0.21813229566597936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2013,0.5400086720214234,0.5676832270627384,0.5933054577945304,0.7026466155354085,0.6038890495201735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2013,0.5710538058574424,0.5381150588795283,0.5435110506195062,0.6638209510332115,0.5621391761999177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2013,0.5453678046629653,0.4594400019508883,0.40978878637827865,0.559739886530818,0.45028068234369784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/1/2013,0.5184955763568314,0.3771584924833038,0.26989799493019406,0.45086326616483446,0.33327008010616227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/1/2013,0.6076940201365613,0.42624232346989943,0.3545022714578,0.5165373378417646,0.4037930539085594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/1/2013,0.6022455175854431,0.40970989295172583,0.3269646942028624,0.49501916459389206,0.3806387220988449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/1/2013,0.6225106867270438,0.4714278089676688,0.43314996171758774,0.5774741121539385,0.46919106617621853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/2013,0.5660729459098414,0.40025539794142495,0.3122238626234053,0.48334512131555063,0.3680258038815004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/1/2013,0.5683706843930197,0.40683012895902476,0.32416067715394087,0.4925206850034805,0.3778488948132456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/1/2013,0.5606712439711427,0.38298474314697634,0.2841053459133076,0.46127172595145133,0.34424092540792733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/2014,0.45820626681426313,0.33322706699291177,0.45678499522788557,0.5660787449312418,0.41630937712897337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/1/2014,0.4813146798587955,0.4043879039798333,0.5778465145977122,0.6601934605760423,0.5176145040990137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2014,0.4556637934900349,0.32717680051288267,0.4453486242748379,0.5571595662214228,0.4071061749228529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2014,0.6454622159977033,0.33033865813676894,0.45021035642206725,0.5609264308117838,0.41134024057474083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
