Time,Factor_Global,Factor_Pandemic,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,State,Time
2012-03-01,-1.8108627110419409,-0.40178181241109745,1295447.5359703214,276941.0,752700.3308768236,65202.73725372237,155878.32756805536,531619.3412543241,221080.9896224996,142036.0,133744.0,100.4235391,99.595,99.735,NY,2012-03-01
2012-04-01,-0.9930774336637038,0.01753766325852077,1302797.582093335,273128.0,753583.9691853754,65277.07127550918,156065.4944292021,532241.4702367842,221342.49894859112,141899.0,133827.0,100.5903214,99.746,99.866,NY,2012-04-01
2012-05-01,1.4807323489948665,0.41283917540693704,1313319.833456974,229224.0,756303.1641170608,65510.40559777051,156632.80002138557,534160.0169750918,222143.1471419692,142206.0,133935.0,100.3822825,99.847,99.754,NY,2012-05-01
2012-06-01,0.7462888558945533,0.09475844986683679,1323042.5058172191,226211.0,758556.4771724305,65703.38201075183,157103.62673513603,535749.518574982,222806.95859744848,142391.0,134007.0,100.2993302,99.95,99.704,NY,2012-06-01
2012-07-01,0.005739094882538098,0.13231830708537837,1329337.9787447364,264079.0,760156.0473898806,65839.73330659716,157439.0582180339,536877.2976405324,223278.74974934832,142292.0,134153.0,100.3282977,100.053,99.74,NY,2012-07-01
2012-08-01,-2.706960765698336,0.13556437095289509,1331638.3712215838,252374.0,759478.524440003,65778.86585061204,157302.8561911896,536396.8357065531,223081.6887334499,142291.0,134330.0,100.9111577,100.116,100.075,NY,2012-08-01
2012-09-01,-2.0924387662139496,0.6316099102292954,1334335.3689516732,217706.0,759039.8639157593,65738.70032576536,157216.10097729607,536085.0875183056,222954.77639745365,143044.0,134512.0,101.3926317,100.24,100.379,NY,2012-09-01
2012-10-01,-1.7587533839163443,1.046111703589822,1338003.5824137288,218124.0,758649.0625134509,65702.69276994745,157139.23405213404,535807.1522459617,222841.91026748903,143431.0,134671.0,101.6660668,100.482,100.677,NY,2012-10-01
2012-11-01,1.6895090189264623,1.2307574574074525,1346530.8603935337,236543.0,761019.0026074537,65905.78377679929,157634.1911094763,537479.0360040682,223539.9666033854,143333.0,134834.0,101.4953345,100.591,100.609,NY,2012-11-01
2012-12-01,0.8616842956715631,0.6274895536698046,1354369.190699154,245619.0,762997.5246786556,66074.97539590231,158048.0749157496,538874.4743670037,224123.05031165192,143330.0,135075.0,101.4830453,100.664,100.593,NY,2012-12-01
