Time,Factor_Global,Factor_Response,Factor_Pandemic,Factor_Uncat,Factor_Consumption,Factor_Employment,Factor_Inflation,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,Factor_Vax1,Factor_Vax3,Factor_Gather1,Factor_Gather2,Factor_Gather3,Factor_Gather4,Factor_Curfew,Factor_Mask1,Factor_Mask2,Factor_School,Factor_ARP,Factor_PPP,Factor_CARES,Factor_Cons1,Factor_Cons2,Factor_Cons3,Factor_Cons4,Factor_Cons5,Factor_Employment1,Factor_Employment2,Factor_UI,Factor_PartR,Factor_UR,Factor_CPI,Factor_CPIU,Factor_PCE,Factor_PCEC,Factor_RPFI,Factor_FixAss,Factor_Prod,Factor_GDP,Factor_TBill1mo,Factor_TBill6mo,Factor_TBill1yr,Factor_TBill5yr,Factor_TBill10yr,Factor_TBill30yr,Factor_FFR,State,Time
2014-11-01,0.09887613344082996,1.84429257283065,2.0597528232340925,1.3865473207596992,-0.05068672851851586,-0.02919448417399142,0.016472732797496864,445047.8185803798,67554.0,343580.7597302247,33701.67219538691,75554.46436077006,234324.62317406735,109256.13655615725,147404.0,140089.0,104.0119908,103.74,103.098,0.04,0.07,0.13,1.62,2.33,3.04,1352.0626898678927,76.46445085,99.773,60.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.0386304,0.09,,,,,,,MI,2014-11-01
2014-12-01,0.15528725802361187,1.7119610292546137,2.74791217629307,1.4172229567706676,-0.0796057748447092,-0.049985994854497194,0.013060443446511048,446735.76840878185,89258.0,345225.4711482417,33927.91917621916,75860.98698270839,235436.56498931415,109788.90615892754,147615.0,140366.0,103.6911544,103.837,102.94,0.03,0.11,0.21,1.64,2.21,2.83,1358.8125548863416,76.77546487,99.773,60.4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.7313433,0.12,,,,,,,MI,2014-12-01
2015-01-01,-0.1508515278318264,1.9863618926982067,5.094444977370074,1.25080528709511,0.07733586902134666,0.06385659203019968,0.03187138075557585,451127.6045478944,122173.0,347777.9648335207,34265.415833048646,76185.22584947708,237327.32315099493,110450.64168252572,148145.0,140562.0,103.0306089,103.816,102.465,0.02,0.08,0.2,1.37,1.88,2.46,1371.329913629044,77.04268896,99.035,60.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.0289728,0.11,,,,,,,MI,2015-01-01
2015-02-01,-0.7416030260142171,2.3614070268739757,-0.5097384846343435,0.9295858900148177,0.3801736764026744,0.2775090765785649,0.08506519967431253,452701.8337003332,110596.0,348155.8580327503,34388.9127059909,76032.39017609495,237734.55515066447,110421.30288208586,148045.0,140829.0,103.2917548,103.92,102.634,0.02,0.07,0.22,1.47,1.98,2.57,1375.2937964027517,77.31027955,99.035,60.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.2923617,0.11,,,,,,,MI,2015-02-01
2015-03-01,-0.5598174748703539,2.156723380326243,-0.7593092124565622,1.0284112156801868,0.28697665536256706,0.20683241272595929,0.08188166949344329,454147.1929671013,107582.0,348437.6063638397,34502.60621796929,75859.39551302623,238075.60463284416,110362.00173099551,148128.0,140924.0,103.5700178,104.08,102.831,0.02,0.11,0.25,1.52,2.04,2.63,1378.8829817856483,77.57823663,99.035,60.3,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.5996488,0.11,,,,,,,MI,2015-03-01
2015-04-01,-0.23936224326137528,2.0453184250532557,0.2661465685178355,1.2026418558677556,0.12270004022466234,0.08992976151049797,0.054782691068743,455988.5012794354,78253.0,349118.1291095783,34655.556635247594,75773.84769863638,238688.7247756943,110429.40433388398,148511.0,141202.0,103.6779874,104.256,102.91,0.02,0.09,0.23,1.35,1.94,2.59,1381.98385676805,77.87999459,99.035,60.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.6874451,0.12,,,,,,,MI,2015-04-01
2015-05-01,-0.5288251245774974,2.247556190675261,-1.1931526655980673,1.0452586109052298,0.2710952540813356,0.1990664427584537,0.06857175325513633,457085.8053175123,55745.0,349231.3179391727,34751.92103868578,75565.89857432753,238913.4983261594,110317.8196130133,148817.0,141540.0,104.019891,104.385,103.156,0.01,0.08,0.24,1.54,2.2,2.96,1382.8432480902711,78.18220524,99.035,60.3,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.0386304,0.12,,,,,,,MI,2015-05-01
2015-06-01,-0.4634505799727441,2.1905691883107754,-0.7929989805278254,1.0808019462723952,0.23757811533886253,0.17326947751096086,0.06965319784467067,458381.8065714617,52381.0,349499.4485080692,34863.33642942838,75392.47842408762,239243.6336545532,110255.814853516,148816.0,141695.0,104.3078098,104.511,103.356,0.01,0.09,0.28,1.68,2.36,3.11,1384.319963040365,78.48486858,99.035,60.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.3459175,0.13,,,,,,,MI,2015-06-01
2015-07-01,-0.19117356417075287,1.9603509500428105,0.20503532341839892,1.2288386138978498,0.09799827321303074,0.07342369703715039,0.048461661240554156,459538.6419955985,68017.0,350155.3945405274,35013.20398423575,75303.35328029185,239838.83727599983,110316.5572645276,148830.0,141989.0,104.4732753,104.603,103.441,0.03,0.12,0.3,1.63,2.32,3.07,1387.6634709641244,78.8020499,99.035,60.3,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.4776119,0.13,,,,,,,MI,2015-07-01
2015-08-01,-0.01795281842817764,1.5852353111585975,0.9355828675925343,1.3230203246297905,0.009200732279296853,0.011279329252998373,0.0314404592291795,461067.68366169743,53010.0,351095.13866063405,35191.37938812736,75275.45226632636,240628.3070061803,110466.83165445372,149181.0,142130.0,104.4728364,104.679,103.442,0.04,0.22,0.38,1.54,2.17,2.86,1392.137919800468,79.11977794,99.035,60.3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,104.4776119,0.14,,,,,,,MI,2015-08-01
