Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,CPIU,PCE,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2012-03-01,0.5129406262293061,0.3165402522423899,0.5187147842631796,0.3723387293057589,0.269041843790146,0.5858702371448857,0.3035095983034466,0.818221718298526,0.8269867219586109,0.4302109789922408,0.5172690763052178,0.4319066147859912,0.015503875968992246,0.03036876355748373,0.040169133192389,0.24401913875598089,0.5452261306532663,0.8118811881188118,0.7906304609924468,0.729864157507671,0.9155496960375009,0.9693548387096774,0.4008810572687225,0.0,0.0,0.5,0.4887624416506937,0.48292887857594174,0.4399636754799977,0.4344029919446113,0.552634132897942,0.5288196114129337,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4898555265684134,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.5389499685241836,0.3062071762992503,0.556866623322807,0.39504313753705206,0.3121117398725304,0.6191529982597201,0.3382053455224597,0.8067005595991368,0.821284740220902,0.41367091940953865,0.5028112449799159,0.39911061700945016,0.01808785529715762,0.03036876355748373,0.03805496828752642,0.21291866028708137,0.5150753768844221,0.7871287128712872,0.792044598143059,0.7351165449227364,0.9155496960375009,0.967741935483871,0.4008810572687225,0.0,0.0,0.5,0.4887624416506937,0.48292887857594174,0.4399636754799977,0.4344029919446113,0.552634132897942,0.5288196114129337,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.46901243133422943,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.5649875613000793,0.30774174315065145,0.7151783110666701,0.48981623452336365,0.48907970783586685,0.7576039645878726,0.4814243798242579,0.8229399070992283,0.8222815901750469,0.26953588374852383,0.4626506024096368,0.2640355753196258,0.01808785529715762,0.03253796095444685,0.040169133192389,0.18181818181818185,0.4522613065326633,0.7252475247524752,0.7953898357223186,0.7403735407277111,0.9155496960375009,0.967741935483871,0.4008810572687225,0.0,0.0,0.5,0.4887624416506937,0.48292887857594174,0.4399636754799977,0.4344029919446113,0.552634132897942,0.5288196114129337,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.2832134236445018,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.5583877677488771,0.3161468362183842,0.6750173513231941,0.46580812661079696,0.44407916156445215,0.7225022848137246,0.4450463317358176,0.8184777440474013,0.8208461262410782,0.3176371158872454,0.4642570281124557,0.29849916620344075,0.012919896640826873,0.03253796095444685,0.040169133192389,0.16985645933014354,0.40703517587939697,0.6683168316831684,0.7982478589680455,0.7456351445902116,0.9155496960375009,0.967741935483871,0.4008810572687225,0.0,0.0,0.5,0.4887624416506937,0.48292887857594174,0.4399636754799977,0.4344029919446113,0.552634132897942,0.5288196114129337,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.3450898129961927,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.5424854301614829,0.3408693272341632,0.6185990998055934,0.43197419854785357,0.3811972002238718,0.6731256086822066,0.3940860708454774,0.80809041366446,0.8237968021053471,0.3606751413889343,0.4642570281124443,0.3463035019455266,0.01808785529715762,0.03253796095444685,0.040169133192389,0.14832535885167467,0.3844221105527638,0.6410891089108911,0.8003371971391082,0.7462721049778963,0.9155496960375009,0.9693548387096774,0.39647577092511016,0.0,0.0,0.5,0.4887624416506937,0.48292887857594174,0.4399636754799977,0.4344029919446113,0.552634132897942,0.5288196114129337,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.40712714074421674,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.5101099325582987,0.30100887181642544,0.42193483619147404,0.31377899661319764,0.16280097994619266,0.5008502141332676,0.21679047995872597,0.8116747741487144,0.8250328960484868,0.5736708717261573,0.43212851405622554,0.5125069483046181,0.02325581395348837,0.03036876355748373,0.03805496828752642,0.16985645933014354,0.42211055276381904,0.6856435643564356,0.8000290934876895,0.7469093317157598,0.9155496960375009,0.9693548387096774,0.39647577092511016,0.0,0.0,0.5,0.4887624416506937,0.48292887857594174,0.4399636754799977,0.4344029919446113,0.552634132897942,0.5288196114129337,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6544999908956352,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.5134896625768947,0.31801047154535117,0.44243043263336107,0.3258686155176624,0.18627415347024814,0.5186642544856991,0.23557341925051203,0.839252404813284,0.8252322660393158,0.5346835499697278,0.48112449799196316,0.49527515286270263,0.020671834625322995,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.43216080402010043,0.7128712871287128,0.7999715378209348,0.7475468248038023,0.9155496960375009,0.9709677419354839,0.39647577092511016,0.0,0.0,0.5,0.4887624416506937,0.48292887857594174,0.4399636754799977,0.4344029919446113,0.552634132897942,0.5288196114129337,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6120910821344223,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.4923441943024063,0.32867750311963434,0.4464410955101683,0.32807007290107043,0.19138054572624708,0.5220495169023749,0.23946911875127247,0.8258659156578033,0.8243151640815025,0.45468355458425286,0.5759036144578348,0.4919399666481389,0.02842377260981912,0.03253796095444685,0.03805496828752642,0.16985645933014354,0.4396984924623115,0.7178217821782178,0.798560426213759,0.7509712085065795,0.9155496960375009,0.9709677419354839,0.39647577092511016,0.0,0.0,0.5,0.4887624416506937,0.48292887857594174,0.4399636754799977,0.4344029919446113,0.552634132897942,0.5288196114129337,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5090766294747028,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.531577044392435,0.3334457379116207,0.6849611169626746,0.47156493984639986,0.4558068793328645,0.7310784741149416,0.45430479571021865,0.8081269887714422,0.8244746600741657,0.28388189224908494,0.4690763052208783,0.2884936075597495,0.031007751937984492,0.03036876355748373,0.03805496828752642,0.16028708133971295,0.414572864321608,0.693069306930693,0.8000518291899488,0.7543831713609754,0.9155496960375009,0.9725806451612903,0.39647577092511016,0.0,0.0,0.5,0.4887624416506937,0.48292887857594174,0.4399636754799977,0.4344029919446113,0.552634132897942,0.5288196114129337,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.30472564197226726,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.5260147395804367,0.3386122758831905,0.6511436016546701,0.451219913552695,0.418317087618816,0.7014420755367241,0.4238455773731822,0.81160162393475,0.8275848319310978,0.3448101478246569,0.440160642570286,0.31739855475264594,0.010335917312661497,0.02603036876355748,0.03382663847780126,0.1674641148325359,0.43216080402010043,0.7128712871287128,0.8011251507727857,0.7577827132561954,0.9155496960375009,0.9725806451612903,0.39647577092511016,0.0,0.0,0.5,0.4887624416506937,0.48292887857594174,0.4399636754799977,0.4344029919446113,0.552634132897942,0.5288196114129337,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.38644503043538864,0.04232804232804233,0.0,0.0,0.0,0.0,0.0,0.0
