Time,Factor_Global,Factor_Response,Factor_Pandemic,Factor_Uncat,Factor_Consumption,Factor_Employment,Factor_Inflation,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,Factor_Vax1,Factor_Vax3,Factor_Gather1,Factor_Gather2,Factor_Gather3,Factor_Gather4,Factor_Curfew,Factor_Mask1,Factor_Mask2,Factor_School,Factor_ARP,Factor_PPP,Factor_CARES,Factor_Cons1,Factor_Cons2,Factor_Cons3,Factor_Cons4,Factor_Cons5,Factor_Employment1,Factor_Employment2,Factor_UI,Factor_PartR,Factor_UR,Factor_CPI,Factor_CPIU,Factor_PCE,Factor_PCEC,Factor_RPFI,Factor_FixAss,Factor_Prod,Factor_GDP,Factor_TBill1mo,Factor_TBill6mo,Factor_TBill1yr,Factor_TBill5yr,Factor_TBill10yr,Factor_TBill30yr,Factor_FFR,State,Time
2012-03-01,0.7136718437961729,0.26960611224727177,1.0864571814079098,0.0889053747401912,-0.740001684190056,-0.6127049319403455,0.21057486086884392,101202.38632375796,14618.0,62938.88805334136,7495.162179776408,15208.652930265203,40235.04787687372,22703.84017646764,142036.0,133744.0,100.4235391,99.595,99.735,0.06,0.14,0.19,1.02,2.17,3.28,306.2936632074999,15.92156532,100.0,71.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.4389816,0.13,,,,,,,NE,2012-03-01
2012-04-01,0.7398109485969024,0.4051659618087289,0.5705560673870889,0.10572516543829746,-0.3612486431141136,-0.5941805278052977,0.06690450063796606,101798.67689370456,11851.0,63031.02824451435,7516.03815779812,15217.291170168024,40297.66553848828,22733.36270602608,141899.0,133827.0,100.5903214,99.746,99.866,0.07,0.14,0.18,0.89,2.05,3.18,308.0146638495584,16.09745466,100.0,71.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.6145742,0.14,,,,,,,NE,2012-04-01
2012-05-01,0.7971921730884916,0.4806832963916139,-1.4429256979476621,0.11952263532199031,-0.42598230243492424,-0.5707526721829951,0.02637428128168576,102642.8347067115,10825.0,63276.6940005747,7555.219172497673,15262.99697255248,40458.43608610511,22818.257914469592,142206.0,133935.0,100.3822825,99.847,99.754,0.07,0.15,0.19,0.76,1.8,2.93,310.492585760972,16.27426351,100.0,71.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.3950834,0.16,,,,,,,NE,2012-05-01
2012-06-01,0.8112774681432837,0.5901634739981725,-0.919432146987622,0.13681412837135704,-0.4296725183829268,-0.5540663444772829,0.014847843428291986,103424.53662842012,11403.0,63483.41089625291,7589.765706491215,15299.285886223222,40594.3091550991,22889.101741153816,142391.0,134007.0,100.2993302,99.95,99.704,0.05,0.15,0.19,0.71,1.62,2.7,312.7883879282677,16.45199186,100.0,71.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.3072871,0.16,,,,,,,NE,2012-06-01
2012-07-01,0.8452590108327059,0.6764669083503347,-0.20919824749567165,0.14748441313269955,-0.44681930770404876,-0.5347123435191579,0.011894577926893392,103281.46514270404,11505.0,63635.41875543083,7617.772876144646,15322.388209344295,40695.19918454652,22940.2195708843,142292.0,134153.0,100.3282977,100.053,99.74,0.07,0.15,0.19,0.62,1.53,2.59,312.4457029276118,16.40506742,100.0,71.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.3511853,0.16,,,,,,,NE,2012-07-01
2012-08-01,0.810048426237762,0.81066268242154,2.2252654240296494,0.16132907593304122,-0.42940152669166026,-0.5240989317161543,0.010616697659543178,102830.34390873543,10589.0,63596.73578149718,7622.916146223662,15299.62528103922,40674.12773753015,22922.608043967022,142291.0,134330.0,100.9111577,100.116,100.075,0.09,0.14,0.18,0.71,1.68,2.77,311.1653375968024,16.35808928,100.0,71.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.9218613,0.13,,,,,,,NE,2012-08-01
2012-09-01,0.8263226322611839,0.8836870486935279,1.8937328244294258,0.16938424684291803,-0.4374280035711499,-0.5069675516195149,0.010505084255088344,102413.85150280438,9639.0,63577.93960888234,7630.380856553662,15281.732234829997,40665.75180067544,22912.187808206894,143044.0,134512.0,101.3926317,100.24,100.379,0.08,0.14,0.18,0.67,1.72,2.88,309.983798005559,16.31105745,100.0,71.9,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.404741,0.14,,,,,,,NE,2012-09-01
2012-10-01,0.8560622774356651,0.9130135357526982,1.7541359253717241,0.17665991949619764,-0.45216920179557646,-0.4888842711999479,0.010759749788775355,102523.6482347835,9289.0,63563.044853011794,7638.255675741896,15264.856918660666,40659.84948564885,22903.19536736295,143431.0,134671.0,101.6660668,100.482,100.677,0.11,0.15,0.18,0.71,1.75,2.9,310.4793562581324,16.44097195,100.0,72.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.6681299,0.16,,,,,,,NE,2012-10-01
2012-11-01,0.9858241934167845,0.9425221274453838,-1.2418881609222532,0.17086674265225385,-0.5164825091606281,-0.46340549882845944,0.012240262135819757,103006.15915739843,10089.0,63779.41668571728,7673.899286677464,15303.551372143644,40801.87491510034,22977.541770616943,143333.0,134834.0,101.4953345,100.591,100.609,0.12,0.14,0.18,0.67,1.65,2.8,312.10642367979005,16.57127152,100.0,72.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.4925373,0.16,,,,,,,NE,2012-11-01
2012-12-01,0.9712699980306532,1.0625608878252681,-0.7711270942119729,0.18228418466882193,-0.5093696830045416,-0.4521058060029075,0.01219445631857872,103435.82555446203,11983.0,63962.99941347808,7705.605757855915,15334.367202489238,40922.92704263716,23040.072370840917,143330.0,135075.0,101.4830453,100.664,100.593,0.04,0.12,0.16,0.7,1.72,2.88,313.5766780988737,16.70195615,100.0,71.9,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.4925373,0.16,,,,,,,NE,2012-12-01
