Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2020-02-01,0.5193774872658617,0.2180049437843872,0.2573501263656365,0.6854125922914212,0.3778462753124204,0.20903302843915278,0.5542701464642081,0.8192458212940272,0.8288607998724032,0.4043881944547002,0.5405622489959896,0.3963312951639751,0.4082687338501292,0.3275488069414316,0.2980972515856236,0.31578947368421056,0.37688442211055273,0.4876237623762376,0.8788793023481373,0.9221151468978749,0.9956460353558837,0.99002849002849,0.2650602409638554,0.0,0.0,0.5,0.5871946132535563,0.5657743813745963,0.6029467667766331,0.6029467667766331,0.6362793629852381,0.6619452688854106,0.0,0.0,0.5,0.5,0.5,0.44129177590845026,0.4179894179894181,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.5723853710182197,0.20149908300773461,0.5355933008002576,0.8468070726317933,0.6746201590714425,0.4425972202374336,0.7841461351830117,0.6910866464284408,0.7610750029905499,0.2074261953456164,0.33092369477911254,0.18954974986103776,0.09560723514211886,0.0650759219088937,0.06976744186046512,0.1411483253588517,0.21859296482412058,0.3613861386138614,0.878029420029072,0.9134431767033458,0.9956460353558837,0.9914529914529914,0.3012048192771084,0.0,0.0,0.5,1.0,1.0,0.9833638217557212,0.9833638217557212,1.0,0.9858358066562318,0.0,0.0,0.5,1.0,0.5,0.2400467983945429,0.171957671957672,0.004330693301080723,0.006910290730249642,0.030884417407580723,0.03171552138395003,0.0,0.0
2020-04-01,0.1322823009821119,1.0,0.7931768512458748,1.0,0.9514179617478669,0.6574219716082599,1.0,0.0,0.0,0.0,0.0,0.0,0.02842377260981912,0.0368763557483731,0.03805496828752642,0.09330143540669858,0.1658291457286432,0.31435643564356436,0.8737775555892049,0.8763067318653172,0.9956460353558837,0.9943019943019943,1.0,0.0,1.0,1.0,0.7579532828408289,0.7453936191989513,1.0,1.0,0.793603826384732,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.01322751322751323,0.019419843158675044,0.030987362261096933,0.0645765091249415,0.06631427198462278,0.057001239157372985,0.06013071895424836
2020-05-01,0.03326463523030254,0.10831140525742232,0.26340671833649143,0.6901850156275524,0.3849919692846271,0.21365183946783967,0.5602882235088695,0.9532570132767638,0.9226444435583556,0.3242194229510321,0.5028112449799159,0.39077265147304074,0.025839793281653745,0.03253796095444685,0.03382663847780126,0.08133971291866031,0.16834170854271358,0.34158415841584155,0.8638517089251335,0.8398556111749987,0.9956460353558837,0.9843304843304843,0.8433734939759036,0.0,0.0,0.0,0.627461327679358,0.6081305122365608,0.857598307334476,0.857598307334476,0.6690422122541573,0.8787579047436578,0.0,0.0,0.5,0.5,0.5,0.3494770743042203,0.01322751322751323,0.02989543911669463,0.0475471580651186,0.08329433785680862,0.08553580009610764,0.08921933085501858,0.09411764705882353
2020-06-01,0.0,0.16452701804747097,0.056094280472167246,0.5654903590438664,0.1614531255627575,0.04127025174477822,0.3854340870158488,1.0,1.0,0.5643881852256611,0.5678714859437743,0.5447470817120624,0.033591731266149866,0.03904555314533622,0.03805496828752642,0.08133971291866031,0.18341708542713567,0.3688118811881188,0.8517216518423155,0.8040898144338859,0.9956460353558837,0.9814814814814816,0.7710843373493975,0.0,0.0,0.5,0.5520195939329613,0.5287741507210475,0.37881697523075974,0.37881697523075974,0.6038988274883409,0.4711191275121078,0.0,0.0,0.5,0.5,0.5,0.6262266473403731,0.021164021164021166,0.020902422847333308,0.03333748365809625,0.05896116050538138,0.06054781355117732,0.0,0.0
2020-07-01,0.9716830111787809,0.12500332243574408,0.10856308056308761,0.5942792385883799,0.216520226557673,0.085921797777812,0.42745679117717844,0.866683735049925,0.8755532517245505,0.5733333579441133,0.6819277108433703,0.5075041689827724,0.02842377260981912,0.03036876355748373,0.03171247357293869,0.06698564593301437,0.1557788944723618,0.32425742574257427,0.8498707220672329,0.8194341941308647,0.9956460353558837,0.9843304843304843,0.7469879518072289,0.0,0.0,0.5,0.6815781892901052,0.665055466380693,0.6782557772924633,0.6782557772924633,0.7193160739583958,0.7260640448333017,0.0,0.0,0.5,0.5,0.5,0.6250283659650168,0.02380952380952381,0.0633217588076938,0.10100852891738779,0.15161441272812354,0.1556943777030274,0.0,0.0
2020-08-01,0.9683680900485111,0.0,0.10093492762554651,0.5873309965249294,0.2070098835043041,0.08045084285560916,0.4191220614794398,0.9368713653487436,0.8871565851907971,0.5245569828782825,0.668273092369478,0.5147304057809886,0.020671834625322995,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.16331658291457285,0.33663366336633666,0.8479139169659489,0.8346767986790617,0.9956460353558837,0.9857549857549858,0.6987951807228915,0.0,0.0,0.5,0.6365045212407814,0.6176429518621859,0.7517675478066761,0.7517675478066761,0.6812213814386449,0.7775249295226105,0.0,0.0,0.5,0.0,0.5,0.5873960731482306,0.02645502645502646,0.11540712418555656,0.18408765485899273,0.20308844174075807,0.20855358000961077,0.0,0.0
2020-09-01,0.9846714823070553,0.11320203067272679,0.20343063302242675,0.6476377837055827,0.3167969102215485,0.16617264409923677,0.5044889901454715,0.8272191946161442,0.856294110610471,0.452489465047775,0.5397590361445801,0.43857698721511873,0.02325581395348837,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.1708542713567839,0.35148514851485146,0.8469896494122905,0.8498176277807207,0.9956460353558837,0.9857549857549858,0.6746987951807227,0.0,0.0,0.5,0.6415658158002829,0.6229668740582275,0.8656418938396118,0.8656418938396118,0.6842726938496434,0.8794195807348085,0.0,0.0,0.5,0.5,0.5,0.49569920275255175,0.02380952380952381,0.21384261246147246,0.34062752910415245,0.4089845577912962,0.4199903892359443,0.3767038413878563,0.39738562091503266
2020-10-01,0.8033234137579648,0.10015150306993062,0.3264600290873119,0.7220712998431867,0.44969195080347313,0.26831217490739023,0.6086052555189924,0.8932372627189934,0.8466446030543483,0.3768776487352557,0.4120481927710803,0.34574763757643,0.02325581395348837,0.023861171366594356,0.02748414376321353,0.08133971291866031,0.1984924623115578,0.3886138613861386,0.8524449496304665,0.8637378292176617,0.9956460353558837,0.982905982905983,0.6385542168674698,0.0,0.0,0.5,0.6556791007855123,0.6378124892083806,0.8504403079900869,0.8504403079900869,0.6983356246853382,0.8925037673824391,0.0,0.0,0.5,0.5,0.5,0.42280759607215784,0.02380952380952381,0.5093246459365612,0.7977339226794498,0.9382311651848386,0.9548294089380106,0.6827757125154895,0.7098039215686274
2020-11-01,0.805520355896981,0.21699492331818301,0.3389677965936879,0.729596960900579,0.46318004815378433,0.27871155047482177,0.619156705245902,0.8144179071723785,0.8285019338889111,0.4118143436550939,0.4064257028112483,0.3362979433018353,0.02325581395348837,0.021691973969631236,0.025369978858350947,0.09330143540669858,0.21859296482412058,0.400990099009901,0.8580466001292204,0.8777284025195601,0.9956460353558837,0.98005698005698,0.6144578313253011,0.0,0.0,0.5,0.6226727834390107,0.6030934932153988,0.7207611674482406,0.7207611674482406,0.6687398452018243,0.7518829970835179,0.0,0.0,1.0,0.5,1.0,0.4409370211617871,0.02380952380952381,0.6504233155163669,1.0,1.0,1.0,1.0,0.9999999999999999
2020-12-01,0.7431342466704736,0.2397469632937299,0.0,0.5172085122079395,0.09304958928214302,0.0,0.32640937610003107,0.8129183277861087,0.8072889668647075,0.4918143390405798,0.6819277108433703,0.5953307392996154,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.09330143540669858,0.2336683417085427,0.41336633663366334,0.8600769458842228,0.8917893475871636,0.9956460353558837,0.9786324786324787,0.6024096385542168,0.0,0.0,0.5,0.5045006782270294,0.45515394255312297,0.5549786443663146,0.5549786443663146,0.5500088242672112,0.6360593141580169,0.0,0.01238752728627966,0.5,0.5,0.5,0.5495487592131025,0.02380952380952381,0.18594670516171824,0.25068480358588063,0.4089845577912962,0.37962518020182606,0.06691449814126395,0.06013071895424836
2021-01-01,0.9171469894513448,0.27134997209153977,0.7453491265392072,0.932585518537531,0.8304299979004747,0.6425397230118718,0.9054030620626135,0.8084195896272997,0.8376729534670442,0.4568776441207307,0.6706827309236949,0.5669816564758156,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.10765550239234452,0.271356783919598,0.4504950495049505,0.875100572259369,0.9074738193722207,1.0,0.9772079772079771,0.5662650602409638,0.0,0.0,0.5,0.5035336303443882,0.47336690669206694,0.29046393957089883,0.29046393957089883,0.5742245429994002,0.4513406722881612,0.0,0.0760111452251229,0.5,0.5,0.5,0.4948721177414006,0.02380952380952381,0.09146151145097733,0.10573989914710827,0.15301824988301357,0.13599231138875542,0.0,0.0
2021-02-01,0.9229152105023523,0.24182016319804375,0.7828857304321987,0.9538020233832705,0.8704871789690118,0.6741834830060573,0.9361211868202217,0.8239274349877473,0.8409027473184737,0.542953618215424,0.5365461847389537,0.536409116175653,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.12918660287081343,0.3165829145728643,0.504950495049505,0.8906342953977213,0.9232934577098794,1.0,0.9757834757834758,0.5421686746987951,0.0,0.0,0.5,0.5175418393871887,0.4746897898599566,0.17537178454129626,0.17537178454129626,0.5856115028901578,0.2795621202062232,0.0,0.18181387947302727,0.5,0.5,0.0,0.584590629890118,0.021164021164021166,0.04904217549061683,0.05083110253377327,0.08189050070191858,0.07208073041806824,0.0,0.0
2021-03-01,0.8810756911445186,0.18321239667224837,0.5686003915050768,0.8147225924351505,0.6345726321365329,0.49961695470187856,0.7475087689528177,0.8316813576679711,0.8492364129351251,0.633417732928736,0.7686746987951816,0.6992773763201807,0.005167958656330749,0.010845986984815618,0.01691331923890063,0.19617224880382775,0.4045226130653266,0.5792079207920792,0.9039188638509319,0.939248262500887,1.0,0.9757834757834758,0.5180722891566264,0.0,0.0,0.5,0.6266556466704304,0.6088642398231567,0.5790697225409986,0.5790697225409986,0.6593517537375144,0.6177312153980736,1.0,0.320904395974941,0.5,0.5,0.5,0.6910615114445794,0.018518518518518524,0.07085170301587922,0.0708771711386416,0.09920449227889565,0.08649687650168189,0.0,0.0
2021-04-01,0.8811901805052645,0.1470642957765197,0.6138638614504373,0.8399021654885971,0.6827125533833378,0.537911378424205,0.784251865248843,0.8270728941882155,0.8293791618485586,0.636286926937981,0.9670682730923832,0.663146192329068,0.005167958656330749,0.008676789587852493,0.012684989429175474,0.2057416267942584,0.41206030150753764,0.5693069306930693,0.9174951513610908,0.9523323206757972,1.0,0.9757834757834758,0.48192771084337344,1.0,0.0,0.5,0.6068208921817208,0.5888257407630846,0.6787542568107241,0.6787542568107241,0.6532368960790751,0.6806462579106212,0.5348796130425529,0.4363852556480381,0.5,0.5,0.5,0.6891301927519788,0.018518518518518524,0.082692832897663,0.08152275415551268,0.184370613008891,0.15185007208073042,0.0,0.0
2021-05-01,0.8826687142333216,0.17885336097599872,0.6299942043677516,0.8468678256736559,0.6990587495447494,0.5522375681160475,0.7958646872869268,0.823086207527157,0.8371944654890546,0.6654852338393293,0.8642570281124511,0.6492495831017243,0.0025839793281653744,0.008676789587852493,0.010570824524312896,0.19617224880382775,0.40703517587939697,0.5742574257425742,0.9313138152673059,0.9654979542993612,1.0,0.9743589743589745,0.45783132530120474,0.0,0.0,0.5,0.5339499819598257,0.5153308112119793,0.48690939233565245,0.48690939233565245,0.5888171862212022,0.612046320913368,0.15265095059479758,0.47705586218728,0.5,0.5,0.5,0.7224845636119432,0.015873015873015876,0.041580507978619646,0.04427877731432485,0.12634534394010297,0.10571840461316676,0.0,0.0
2021-06-01,0.8726312984567484,0.21728729766366317,0.5866416596015109,0.815406758912096,0.6499906052520132,0.5180454060511078,0.7552538735284113,0.8190995208660985,0.8456078791020376,0.7471729904067193,0.8329317269076304,0.6814897165091687,0.007751937984496123,0.010845986984815618,0.014799154334038054,0.20095693779904308,0.38190954773869346,0.5346534653465347,0.944700566037461,0.9787451633715796,1.0,0.9729344729344729,0.4337349397590361,0.0,0.0,0.5,0.4916086444147506,0.4712558753988808,0.5724250177646634,0.5724250177646634,0.5527508918416056,0.6125755117088412,0.08644754925970413,0.49829922918108627,0.5,0.5,0.5,0.8075627442522592,0.021164021164021166,0.012338574382583591,0.014100728381995893,0.04773046326626112,0.044209514656415184,0.0,0.0
2021-07-01,0.7678473471200683,0.21409775934933417,0.664166364895574,0.8626055810681472,0.7340836346052622,0.5822556366447588,0.8211902666111288,0.8518708167221389,0.8486383029626381,0.5569620360252621,0.7526104417670721,0.619788771539747,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.18181818181818185,0.3316582914572864,0.4801980198019802,0.9575666868454038,0.98503866951949,1.0,0.9729344729344729,0.4096385542168674,0.0,0.0,0.5,0.6057360418661342,0.5764060211008035,0.5073669169415826,0.5073669169415826,0.653578200230031,0.5805677161234016,0.05044088361505532,0.5151117184588354,0.5,0.5,0.5,0.5956190359923629,0.02645502645502646,0.023818813155943974,0.025228786652555565,0.058493214787084705,0.0490148966842864,0.0,0.0
2021-08-01,0.7769580107855619,0.21311431836908273,0.7120319236423741,0.8912420602584645,0.7858009937391093,0.6220714907258843,0.8615282049839725,0.8274020701510552,0.8444116591570637,0.5027847867229799,0.6931726907630458,0.5808782657031673,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.1842105263157895,0.32160804020100503,0.4752475247524752,0.9710484929229156,0.9913191981498676,1.0,0.9729344729344729,0.3975903614457831,0.0,0.0,0.5,0.7491952333414836,0.7521908095383705,0.7814763870785544,0.7814763870785544,0.7776656786924759,0.8139470100554759,0.061442427165054554,0.541655574683065,0.5,0.5,0.5,0.5427262590877289,0.02380952380952381,0.1394600288712887,0.17705285438585572,0.37435657463734207,0.33301297453147527,0.0,0.0
2021-09-01,0.7894849370307014,0.2020572522127422,0.7769373392221337,0.9317519867267661,0.8566062468942615,0.6754933320835181,0.9174650324994251,0.8357046194360118,0.8401850153514894,0.538902991378849,0.5799196787148593,0.5286270150083402,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.2057416267942584,0.3442211055276382,0.4801980198019802,0.9853653928452634,0.997586749262712,1.0,0.9743589743589745,0.38554216867469876,0.0,0.0,0.5,0.660313656095158,0.6279438911885835,0.8214703796980786,0.8214703796980786,0.7015083860967505,0.8613526155350956,0.09462842797939937,0.576321720765968,0.0,0.5,0.5,0.5767632515266891,0.021164021164021166,0.295891693652218,0.31085413683620744,0.5900795507721105,0.4810187409899087,0.0,0.0
2021-10-01,0.7473348740160819,0.22063631289370864,0.5562149739470307,0.7829513771875644,0.6113704311870449,0.4975588913187156,0.7190968343677536,0.8310230057422918,0.8491167909406276,0.7505485127705325,0.7694779116465911,0.6992773763201727,0.015503875968992246,0.01301518438177874,0.02325581395348837,0.2655502392344498,0.3969849246231156,0.5099009900990099,0.9903492030047214,0.9983908515457977,1.0,0.9757834757834758,0.38554216867469876,0.0,0.0,0.5,0.5912993325355744,0.5680385362494134,0.9026207148689185,0.9026207148689185,0.6408318618986756,0.9067901652079773,0.06341483495158173,0.6236652646399394,0.5,0.5,0.5,0.7990698928757045,0.021164021164021166,0.30761577776910776,0.3056714187885202,0.57042583060365,0.45074483421432004,0.09541511771995044,0.06013071895424836
2021-11-01,0.7397180000483332,0.2350955532520001,0.5195834759574126,0.7549659994780706,0.5693443715097034,0.4691420196805714,0.6837477393490023,0.8534069712153908,0.8424578332469397,0.6759493531671665,0.8746987951807286,0.7270705947748761,0.01808785529715762,0.015184381778741865,0.03805496828752642,0.28708133971291866,0.39195979899497485,0.4801980198019802,0.9948622143187449,0.999195268458227,1.0,0.9757834757834758,0.37349397590361444,0.0,0.0,0.5,0.5815208234745735,0.5525843777627439,0.5744353776670391,0.5744353776670391,0.629737239768422,0.6276931796994469,0.10649190194723754,0.6956951272176572,0.5,0.5,0.5,0.7105957309412743,0.021164021164021166,0.2761792360813078,0.2646610222249891,0.5264389330837623,0.4180682364247958,0.0768277571251549,0.06013071895424836
2021-12-01,0.7502847358773788,0.2816628126412035,0.5749365294767073,0.7885359939938501,0.6293347530306559,0.5150325354331375,0.7307305997766091,0.8316813576679711,0.8406635033294789,0.6199156050191241,0.9036144578313208,0.682601445247354,0.010335917312661497,0.03253796095444685,0.06342494714587738,0.29425837320574166,0.36934673366834164,0.45792079207920794,0.9999999999999999,1.0,1.0,0.9757834757834758,0.37349397590361444,0.0,0.0,0.5,0.5680665048874929,0.5559210825392767,0.5549111187376236,0.5549111187376236,0.6198949709832046,0.65299254000353,0.13644199605682608,0.7887198963565052,0.5,0.5,0.5,0.6577172561771352,0.021164021164021166,0.22749795169911438,0.23865404967938744,0.3738886289190454,0.33877943296492075,0.0,0.0
2022-01-01,0.8827791499753813,0.27621401802089146,0.4982941531736482,0.25264832980977475,0.4433892428956825,0.5964150250631007,0.34972103163059254,0.8497860356241542,0.8324893337054907,0.6545147861569293,0.8377510040160644,0.6753752084491378,0.012919896640826873,0.07158351409978307,0.11627906976744186,0.368421052631579,0.4422110552763819,0.5198019801980198,0.0,0.0,0.0,0.98005698005698,0.37349397590361444,0.0,0.0,0.5,0.7097672730645349,0.6794952463497922,0.5101367894787843,0.5101367894787843,0.7483223949403103,0.5635339505203376,0.04941327127250318,0.8155181287379984,0.5,0.5,0.5,0.6897950388651797,0.021164021164021166,1.0,0.890991720102098,0.5694899391670567,0.5036040365209035,0.11400247831474597,0.08627450980392157
2022-02-01,0.8693592595351871,0.22765329718523244,0.44125799209056354,0.21647367445015128,0.37982245470418263,0.5499094398423651,0.29960835949563086,0.8288284993233604,0.8540212927150206,0.7291139457603008,0.7381526104417703,0.7204002223457485,0.010335917312661497,0.1388286334056399,0.2114164904862579,0.4330143540669857,0.4849246231155778,0.556930693069307,0.0,0.0,0.0,0.9843304843304843,0.34939759036144574,0.0,0.0,0.5,0.4822824496868382,0.45906392987397265,0.6574042642493714,0.6574042642493714,0.528325304680557,0.7026807821416766,0.014035586596543552,0.8258765624907567,0.5,0.5,0.5,0.7712748326560939,0.021164021164021166,0.21592017478834225,0.200725269252319,0.1984089845577913,0.18740989908697742,0.0,0.0
2022-03-01,0.8060594040500524,0.20891475958854955,0.14182466734803145,0.019176616858811613,0.04687949741951347,0.30743654281670385,0.032868359061227925,0.8387037782085512,0.8344830336137805,0.9446413178703823,0.7397590361445778,0.9616453585325166,0.04651162790697674,0.18655097613882862,0.2832980972515856,0.5047846889952153,0.5351758793969849,0.5965346534653465,0.0,0.0,0.0,0.9857549857549858,0.34939759036144574,0.0,0.0,0.5,0.40856476973929445,0.3929422914209979,0.4338573417217836,0.4338573417217836,0.4861456792305143,0.6619452688854106,0.007004163565662196,0.8287161102927693,0.5,0.5,0.5,0.9661674832743363,0.05291005291005292,0.02965159377316531,0.032076822511361514,0.059897051941974734,0.0557424315233061,0.0,0.0
2022-04-01,0.9999999999999999,0.17893309943385693,0.7634840706202389,0.435327479044362,0.7374222979903617,0.809355132633427,0.5898882121188461,0.7990563622398595,0.8281031939072532,0.5107173027322898,0.6859437751004063,0.46081156197887974,0.08010335917312661,0.27331887201735355,0.3995771670190274,0.6650717703349283,0.6909547738693467,0.6955445544554455,0.0,0.0,0.0,0.9871794871794871,0.33734939759036137,0.0,0.0,0.5,0.5621942977571165,0.5276015836471295,0.38041705497908807,0.38041705497908807,0.6206163855260827,0.6619452688854106,0.010489274236095391,0.8343833744476192,0.5,0.5,0.5,0.5507951860257483,0.08730158730158732,0.02710584838671921,0.026084791134906308,0.050538137576041184,0.0490148966842864,0.0,0.0
