Time,Factor_Global,Factor_Pandemic,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,State,Time
2012-03-01,-1.243440591670758,-0.6518200665546988,67498.27041660399,13742.0,55466.71178623352,5343.7108337093305,12072.617436205946,38050.383516318245,17416.403469193363,142036.0,133744.0,100.4235391,99.595,99.735,NH,2012-03-01
2012-04-01,-0.3102951616255597,-0.29392005491473666,67658.39558341507,11685.0,55527.94077397042,5356.978350990327,12080.55460984389,38090.4078131363,17437.59971695402,141899.0,133827.0,100.5903214,99.746,99.866,NH,2012-04-01
2012-05-01,2.1104619822422666,-0.8414216782726549,67983.30559843885,10416.0,55724.42374908946,5383.292900535316,12117.918412628364,38223.21243592567,17501.26979035096,142206.0,133935.0,100.3822825,99.847,99.754,NH,2012-05-01
2012-06-01,1.1641173641776754,-1.0794489867975567,68266.46874749257,9772.0,55886.57425980904,5406.30265586135,12147.807510230285,38332.464093717404,17554.160314531015,142391.0,134007.0,100.2993302,99.95,99.704,NH,2012-06-01
2012-07-01,0.3930620461285995,-0.7087727260456738,68500.96918655174,10863.0,56000.55978878414,5424.654100661721,12167.226455450873,38408.67923267165,17591.92233139493,142292.0,134153.0,100.3282977,100.053,99.74,NH,2012-07-01
2012-08-01,-2.242746280904812,0.5423732926631613,68529.93588142224,10133.0,55946.80656174539,5426.729952535598,12150.220667832426,38369.85594137727,17576.98392872016,142291.0,134330.0,100.9111577,100.116,100.075,NH,2012-08-01
2012-09-01,-1.5270897069539737,1.021696224747616,68579.88224628658,8111.0,55910.6735472559,5430.46852429293,12137.07548391596,38343.12953904701,17567.568913816638,143044.0,134512.0,101.3926317,100.24,100.379,NH,2012-09-01
2012-10-01,-1.2721951125940738,1.2884102829605855,68684.43967672189,8260.0,55878.088673016966,5434.50837827905,12124.732229473166,38318.84806526485,17559.257162344224,143431.0,134671.0,101.6660668,100.482,100.677,NH,2012-10-01
2012-11-01,2.1807909776709815,0.1865819695340265,69038.62146196334,8444.0,56048.85414492412,5458.30889880627,12156.525095501696,38434.02015061605,17614.842277198564,143333.0,134834.0,101.4953345,100.591,100.609,NH,2012-11-01
2012-12-01,1.1337004802567647,-0.3469264459123922,69357.41055540644,9817.0,56190.78862346287,5479.307705307527,12182.060381935124,38529.42053622022,17661.36808724265,143330.0,135075.0,101.4830453,100.664,100.593,NH,2012-12-01
2013-01-01,-1.1747504354895533,0.04673996771992922,69302.52248140465,11942.0,56210.9944734936,5495.541753070009,12189.17122247909,38526.289766206646,17684.70470728695,143292.0,135265.0,101.6840618,100.871,100.787,NH,2013-01-01
2013-02-01,-2.3742978674091124,1.2087518097237924,69128.04644970807,11865.0,56133.84277749219,5502.17815387454,12175.155205820713,38456.525893998674,17677.316883493517,143362.0,135544.0,102.2361988,100.992,101.156,NH,2013-02-01
2013-03-01,2.6572997176128954,0.05736140962657654,69297.486710947,11351.0,56335.80966710551,5536.14028488562,12221.672292448256,38578.02183661147,17757.787830494046,143316.0,135689.0,101.9487188,101.085,101.023,NH,2013-03-01
2013-04-01,1.4608794246879806,-0.6522474185709844,69344.88429228085,9464.0,56508.06387700111,5567.212183652985,12261.74908860358,38679.13562635391,17828.92825064719,143635.0,135876.0,101.735852,101.163,100.944,NH,2013-04-01
2013-05-01,-0.14720191697731913,-0.47639641232904534,69292.7432927433,7846.0,56599.222849222846,5590.296340296337,12284.229284229285,38724.73847473844,17874.484374484407,143882.0,136091.0,101.7779865,101.272,101.01,NH,2013-05-01
