Time,Factor_Global,Factor_Response,Factor_Pandemic,Factor_Uncat,Factor_Consumption,Factor_Employment,Factor_Inflation,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,Factor_Vax1,Factor_Vax3,Factor_Gather1,Factor_Gather2,Factor_Gather3,Factor_Gather4,Factor_Curfew,Factor_Mask1,Factor_Mask2,Factor_School,Factor_ARP,Factor_PPP,Factor_CARES,Factor_Cons1,Factor_Cons2,Factor_Cons3,Factor_Cons4,Factor_Cons5,Factor_Employment1,Factor_Employment2,Factor_UI,Factor_PartR,Factor_UR,Factor_CPI,Factor_CPIU,Factor_PCE,Factor_PCEC,Factor_RPFI,Factor_FixAss,Factor_Prod,Factor_GDP,Factor_TBill1mo,Factor_TBill6mo,Factor_TBill1yr,Factor_TBill5yr,Factor_TBill10yr,Factor_TBill30yr,Factor_FFR,State,Time
2012-03-01,-0.2806920962906941,-2.9391088428724474,0.11287212550168016,-0.9176649731565303,-0.12786124251057487,0.0006050154398552495,-0.02275951815128752,39888.40427131899,5534.0,20599.7393091693,2283.350879831554,4862.259988970773,13454.128440366974,7145.53566952424,142036.0,133744.0,100.4235391,99.595,99.735,0.06,0.14,0.19,1.02,2.17,3.28,120.72408472451998,6.275403744,100.0,68.8,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.4389816,0.13,,,,,,,WY,2012-03-01
2012-04-01,-0.22162824400751707,-2.7873416786073455,-0.3805742945711677,-0.9224645382054748,-0.10089079224463578,-0.0006408983959602625,0.01036049793923012,39647.02701620171,4920.0,20648.16854585144,2288.933838009603,4864.0177838303325,13495.216924011476,7152.884865720065,141899.0,133827.0,100.5903214,99.746,99.866,0.07,0.14,0.18,0.89,2.05,3.18,119.96914795826407,6.26982461,100.0,68.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.6145742,0.14,,,,,,,WY,2012-04-01
2012-05-01,-0.16698522005346966,-2.666704359846995,-2.3971904091418446,-0.9294535045066636,-0.07603510821778185,-0.0015302251325497438,0.008996600480121476,39502.275597971005,4249.0,20746.88734286344,2300.0915585674056,4877.623954929125,13569.171829366942,7177.657036309321,142206.0,133935.0,100.3822825,99.847,99.754,0.07,0.15,0.19,0.76,1.8,2.93,119.50179110612105,6.263607339,100.0,68.5,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.3950834,0.16,,,,,,,WY,2012-05-01
2012-06-01,-0.112479698352191,-2.5276487700197627,-1.8911370427864012,-0.9362332268316272,-0.0512105410580872,-0.0022311872841575147,0.005773253324988773,39332.72486560219,3589.0,20832.86528123245,2309.837117868892,4888.219128620718,13634.80903474284,7198.006098050229,142391.0,134007.0,100.2993302,99.95,99.704,0.05,0.15,0.19,0.71,1.62,2.7,118.9545537791864,6.256751932,100.0,68.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.3072871,0.16,,,,,,,WY,2012-06-01
2012-07-01,-0.11464600836195779,-2.359000798181166,-1.181067550402934,-0.9344671808831299,-0.05219802363650723,-0.0023306246346560355,0.006930771916960806,38983.75777020253,3647.0,20900.89232003208,2317.592406924674,4894.600962502507,13688.698950604874,7212.151594144776,142292.0,134153.0,100.3282977,100.053,99.74,0.07,0.15,0.19,0.62,1.53,2.59,117.93729596952076,6.192337656,100.0,68.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.3511853,0.16,,,,,,,WY,2012-07-01
2012-08-01,-0.13759306909624394,-2.1791427974166537,1.3089571832475884,-0.9286362383789596,-0.06264480782179765,-0.0025145627046314106,0.00865083578114473,38519.61029228079,3297.0,20906.220334748938,2318.394537430257,4886.335248563577,13701.490548755131,7204.696477641769,142291.0,134330.0,100.9111577,100.116,100.075,0.09,0.14,0.18,0.71,1.68,2.77,116.56476532600549,6.127857471,100.0,68.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,100.9218613,0.13,,,,,,,WY,2012-08-01
2012-09-01,-0.1586737440994493,-2.011947621764597,1.0383849986487144,-0.9248713730042255,-0.07224299389787146,-0.0027386887259194187,0.009992013111422712,38070.31351179032,3067.0,20917.970890325665,2319.9075503840445,4879.631197760488,13718.432142181133,7199.513842536786,143044.0,134512.0,101.3926317,100.24,100.379,0.08,0.14,0.18,0.67,1.72,2.88,115.2303150061268,6.063311377,100.0,68.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.404741,0.14,,,,,,,WY,2012-09-01
2012-10-01,-0.10301601128603907,-1.9436506026366216,0.9661721661871049,-0.9340887778409326,-0.046904524552902296,-0.00321534075238533,0.005313185560587339,37955.44165996205,3386.0,20930.89782174677,2321.549774692005,4873.2580430485605,13736.090004006175,7194.791263148483,143431.0,134671.0,101.6660668,100.482,100.677,0.11,0.15,0.18,0.71,1.75,2.9,114.9449770056716,6.086740088,100.0,68.1,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.6681299,0.16,,,,,,,WY,2012-10-01
2012-11-01,0.011517003338245499,-1.857333824982194,-2.0773645055976107,-0.9535357654451468,0.00524124457969539,-0.0032118536599101484,-0.0024959741003532394,37978.90844755439,4893.0,21019.938574083837,2331.633684196573,4884.627617807552,13803.677272079734,7216.253019113598,143333.0,134834.0,101.4953345,100.591,100.609,0.12,0.14,0.18,0.67,1.65,2.8,115.0771902116113,6.110016392,100.0,68.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.4925373,0.16,,,,,,,WY,2012-11-01
2012-12-01,0.1134640503664207,-1.728117124025045,-1.648558359164961,-0.9695411801186142,0.05165721000316489,-0.002899306336644004,-0.008839916640726501,37982.76222003519,5481.0,21098.187746662294,2340.520712176792,4893.481653793007,13864.185380692494,7234.002365969799,143330.0,135075.0,101.4830453,100.664,100.593,0.04,0.12,0.16,0.7,1.72,2.88,115.14877307566134,6.13314029,100.0,67.9,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,101.4925373,0.16,,,,,,,WY,2012-12-01
