Time,Factor_Global,Factor_Pandemic,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,State,Time
2012-03-01,1.761985635777068,-0.5596662128308738,239406.8280944503,62776.0,152304.7576076603,15276.557878377702,31005.865543690783,106022.33418559184,46282.42342206849,142036.0,133744.0,100.4235391,99.595,99.735,CT,2012-03-01
2012-04-01,0.8681578981357881,-0.09442112866919025,239745.55904912585,55037.0,152435.7639236577,15283.713509435946,31006.749043718584,106145.30137050348,46290.46255315453,141899.0,133827.0,100.5903214,99.746,99.866,CT,2012-04-01
2012-05-01,-1.803540047737891,0.13018291942515953,240668.24387994464,50669.0,152938.07767107082,15328.098789689331,31083.1645848788,106526.8142965024,46411.26337456814,142206.0,133935.0,100.3822825,99.847,99.754,CT,2012-05-01
2012-06-01,-0.9499378113158196,-0.18648768012787864,241442.77060097893,50896.0,153346.10446922894,15363.02455267592,31140.375511514085,106842.70440503892,46503.400064190006,142391.0,134007.0,100.2993302,99.95,99.704,CT,2012-06-01
2012-07-01,-0.13304944942503327,-0.027166508232923534,241584.08528841689,58372.0,153621.9671144977,15384.708575629938,31170.743934229,107066.51460463906,46555.45250985893,142292.0,134153.0,100.3282977,100.053,99.74,CT,2012-07-01
2012-08-01,2.8048508474076845,0.321571575986612,241003.08102256607,58092.0,153437.82163377467,15360.346406861552,31107.86909817637,106969.60612873644,46468.21550503792,142291.0,134330.0,100.9111577,100.116,100.075,CT,2012-08-01
2012-09-01,2.1629888020075976,0.8296137751554165,240500.2042259836,47384.0,153302.23453112703,15340.883053228265,31055.001544147683,106906.34993375107,46395.884597375945,143044.0,134512.0,101.3926317,100.24,100.379,CT,2012-09-01
2012-10-01,1.8598833906653012,1.214451142904803,240226.665474736,47167.0,153176.594455536,15322.450344501023,31004.300883021937,106849.84322801331,46326.75122752297,143431.0,134671.0,101.6660668,100.482,100.677,CT,2012-10-01
2012-11-01,-1.887959576529552,1.1351653294105222,240827.6595533203,49429.0,153608.47439095908,15359.800481732947,31066.504984643525,107182.1689245823,46426.30546637647,143333.0,134834.0,101.4953345,100.591,100.609,CT,2012-11-01
2012-12-01,-0.9485420182024205,0.5035318406856317,241304.66334635613,52456.0,153961.30943505015,15389.241796148835,31112.701679043275,107459.36595985804,46501.94347519211,143330.0,135075.0,101.4830453,100.664,100.593,CT,2012-12-01
2013-01-01,0.9983169507775755,-0.03472660716063517,240106.2967776925,65188.0,153965.33448427575,15408.78287874428,31098.289792665026,107458.2700811285,46507.0726714093,143292.0,135265.0,101.6840618,100.871,100.787,CT,2013-01-01
2013-02-01,2.5528776404774023,0.4026724382853064,238499.21573279588,57809.0,153702.97692013622,15401.557989639765,31030.15803972745,107271.2773669708,46431.71602936722,143362.0,135544.0,102.2361988,100.992,101.156,CT,2013-02-01
2013-03-01,-2.8447466554963423,0.7195319067078959,238081.03105233464,61453.0,154205.0077705077,15470.882868257724,31116.379438345724,107617.77021074409,46587.26230660345,143316.0,135689.0,101.9487188,101.085,101.023,CT,2013-03-01
2013-04-01,-1.7823198254019326,-0.08700131519004206,238076.59032070552,52594.0,154625.60099329034,15532.077191313994,31186.13620753417,107907.42061605146,46718.213398848166,143635.0,135876.0,101.735852,101.163,100.944,CT,2013-04-01
2013-05-01,-0.07356784682196682,-0.39061380647217736,237730.38973039004,48770.0,154824.28307428275,15570.983070983071,31211.13421113425,108042.20704220672,46782.11728211731,143882.0,136091.0,101.7779865,101.272,101.01,CT,2013-05-01
2013-06-01,1.3404242649195246,-0.096631701635976,237028.193780377,48955.0,154789.92966372942,15586.399020033983,31189.196664954365,108014.38337218954,46775.59568498835,143999.0,136269.0,102.0202597,101.438,101.228,CT,2013-06-01
2013-07-01,0.20214923471350352,0.20478132720001563,237509.9815169278,55973.0,154896.19715715907,15615.910570870416,31195.644309384243,108084.69983095588,46811.55488025466,144264.0,136391.0,102.2199594,101.567,101.354,CT,2013-07-01
2013-08-01,0.4596521788071204,0.307141312347722,237920.23774340752,55344.0,154956.3918168978,15640.72505171904,31192.854562768887,108122.87787738448,46833.57961448793,144326.0,136635.0,102.4639882,101.685,101.51,CT,2013-08-01
2013-09-01,-0.7051382611286248,0.2502892575000295,238601.4771048744,44543.0,155193.47612013787,15683.357951747908,31225.70162481536,108284.4903988183,46909.05957656327,144418.0,136819.0,102.5026115,101.799,101.55,CT,2013-09-01
2013-10-01,0.594124399100971,0.3836623428313838,238530.5702470134,44007.0,155228.67881743083,15705.550421737677,31217.96006108148,108305.25025723736,46923.51048281915,143537.0,137039.0,102.557474,102.015,101.722,CT,2013-10-01
2013-11-01,0.5437189397661717,0.25803547065447063,238490.33022185983,45378.0,155283.57430073616,15729.674816697912,31214.22705574808,108339.7624025412,46943.90187244599,144479.0,137314.0,102.7466402,102.194,101.881,CT,2013-11-01
2013-12-01,0.8757955217248593,0.4709262953842316,238347.4393636613,51675.0,155271.34516672546,15746.933897574549,31197.05340699816,108327.45582069668,46943.98730457271,144778.0,137368.0,103.0183197,102.333,102.084,CT,2013-12-01
2014-01-01,-0.20983128665958972,0.6263581286426196,236843.47236616572,64552.0,155459.82518234616,15749.802824980248,31237.84358969348,108472.27654040948,46987.64641467373,145150.0,137552.0,103.2680542,102.426,102.278,CT,2014-01-01
2014-02-01,-1.389334042190243,0.30321021298443684,235653.35782733004,57090.0,155851.3943989525,15773.287211658131,31319.43494433476,108758.76995837325,47092.72215599289,145134.0,137707.0,103.3817294,102.489,102.338,CT,2014-02-01
2014-03-01,0.2845182658250349,0.04212783200425821,234133.0953843753,60070.0,156021.57143832344,15774.406834206136,31356.52848073491,108890.73364344714,47130.935314941045,145648.0,137986.0,103.5928407,102.684,102.543,CT,2014-03-01
2014-04-01,0.2557549260145373,-0.0024946530943446704,235105.08522966944,48920.0,156200.19076911098,15776.443259166945,31395.30733941981,109028.53750170332,47171.75059858675,145667.0,138298.0,103.7859569,102.879,102.742,CT,2014-04-01
2014-05-01,0.04389969181056055,-0.016111085406288576,236123.7801895986,44985.0,156411.54694468467,15781.84462214625,31440.655596472272,109189.14388985511,47222.50021861852,145825.0,138501.0,103.9834622,103.061,102.919,CT,2014-05-01
2014-06-01,-0.5646109480943469,-0.03948532343251959,237279.37108749457,44217.0,156714.90270296505,15796.573979715631,31504.488765953323,109413.93701169506,47301.06274566896,146247.0,138833.0,104.1208381,103.18,103.035,CT,2014-06-01
2014-07-01,-0.1553494789257575,-0.036810740899605426,238319.6046128501,50827.0,156958.2323868592,15805.294440675743,31556.247375391704,109596.78747940692,47361.541816067445,146399.0,139076.0,104.2380246,103.369,103.19,CT,2014-07-01
2014-08-01,-1.8420660060227634,-0.1100238098971682,239746.4551208118,50112.0,157456.79754208788,15839.738184543745,31659.316837408816,109957.83944096068,47499.05502195256,146530.0,139258.0,104.2213464,103.408,103.177,CT,2014-08-01
2014-09-01,-1.136403638053439,-0.58981221755637,241082.52667073632,38851.0,157895.79760278287,15868.191816129376,31750.409387324013,110277.29329573752,47618.601203453385,146778.0,139563.0,104.2288077,103.536,103.203,CT,2014-09-01
2014-10-01,-1.552987447815181,-0.7836909391457239,242503.7879889249,38064.0,158414.37529682,15904.64283060498,31857.503771835483,110652.32561520491,47762.14660244047,147427.0,139805.0,104.2081794,103.629,103.177,CT,2014-10-01
2014-11-01,-2.0917119853959427,-0.8067789865738104,244051.1616778861,39533.0,159014.91784515703,15949.307131725836,31981.084340465677,111084.62336805755,47930.39147219151,147404.0,140089.0,104.0119908,103.74,103.098,CT,2014-11-01
2014-12-01,-2.791272028066013,-1.0234229086064832,245789.3918787644,43800.0,159738.87701573735,16006.314357878378,32129.492908490385,111603.16689333596,48135.80726636876,147615.0,140366.0,103.6911544,103.837,102.94,CT,2014-12-01
2015-01-01,-4.49986920960839,-0.36543958720934244,248378.8936059464,55705.0,160823.57390328404,16101.7420582638,32296.857463524128,112425.0719757966,48398.59952178792,148145.0,140562.0,103.0306089,103.816,102.465,CT,2015-01-01
2015-02-01,2.463431072527002,-0.5702775821140452,249417.60690089737,55735.0,160902.3812771596,16096.420289572658,32262.06715123643,112543.99126994952,48358.48744080908,148045.0,140829.0,103.2917548,103.92,102.634,CT,2015-02-01
2015-03-01,2.198804096756266,0.3329469164466712,250384.70889128765,53570.0,160937.09581740914,16086.734545030196,32218.615981561976,112631.84253775612,48305.35052659217,148128.0,140924.0,103.5700178,104.08,102.831,CT,2015-03-01
2015-04-01,0.7451329105358693,0.6588145939127416,251021.99332750269,46354.0,161156.25303663395,16095.520357594018,32212.22427363716,112848.60557768926,48307.74463123118,148511.0,141202.0,103.6779874,104.256,102.91,CT,2015-04-01
2015-05-01,2.381555383878296,0.8679929198700163,251250.8886217641,36530.0,161113.82275388733,16078.221334677575,32153.704098646707,112881.99426111908,48231.925433324286,148817.0,141540.0,104.019891,104.385,103.156,CT,2015-05-01
2015-06-01,1.6531864126431786,1.2510194505444125,251590.61883199812,36349.0,161143.28147374123,16068.152792290724,32109.74689422965,112965.47854019118,48177.89968652037,148816.0,141695.0,104.3078098,104.511,103.356,CT,2015-06-01
2015-07-01,0.36925196601170385,1.3706415703736674,251337.28405564523,43427.0,161351.8092439168,16075.975676955946,32101.6086464748,113174.3215939521,48177.58432343075,148830.0,141989.0,104.4732753,104.603,103.441,CT,2015-07-01
2015-08-01,-0.4053267564936909,1.1984300388784959,251288.25815432807,43943.0,161691.18926548213,16096.846542023552,32119.545252411983,113474.89414357806,48216.391794435534,149181.0,142130.0,104.4728364,104.679,103.442,CT,2015-08-01
2015-09-01,-1.696531770677665,0.663894553994097,251613.8214137033,33057.0,162272.14417798602,16141.747911200611,32185.397283350598,113945.09579916544,48327.14519455121,148826.0,142265.0,104.2380246,104.814,103.289,CT,2015-09-01
2015-10-01,0.0024706130377365465,0.273133470674691,251865.07091168445,32431.0,162637.20781610088,16165.152894242505,32208.34866471716,114263.8030869338,48373.50155895966,149246.0,142585.0,104.3411662,104.829,103.274,CT,2015-10-01
2015-11-01,0.7302172437521248,0.4304926658467578,251926.09294508933,34159.0,162879.34137820915,16176.345355487383,32206.978139485367,114496.11465399612,48383.32349497276,149463.0,142810.0,104.465814,104.94,103.337,CT,2015-11-01
2015-12-01,-0.8839680268905945,0.5304195578079358,252345.7914055766,37632.0,163353.4134601416,16210.57015292534,32251.46000600467,114891.4801506978,48462.03015893001,150128.0,143083.0,104.3534555,105.009,103.253,CT,2015-12-01
2016-01-01,0.5782582423177907,0.28661366990647186,252768.86144076823,47251.0,163512.93729309045,16219.52419672304,32263.58262508151,115029.9192044344,48483.10682180445,150653.0,143198.0,104.3056153,105.204,103.306,CT,2016-01-01
2016-02-01,-0.6683702975710017,0.3005430941980177,253478.42932140015,49624.0,163857.7807481451,16246.860127984057,32312.269554380287,115298.7317822853,48559.12968236444,150939.0,143410.0,104.1669227,105.369,103.242,CT,2016-02-01
2016-03-01,2.466014142769477,0.427373767542192,253444.59369352827,46914.0,163722.25336052026,16226.57782588108,32266.261439298032,115229.48657241426,48492.83926517912,151218.0,143666.0,104.4934648,105.521,103.481,CT,2016-03-01
2016-04-01,3.1660290726521216,1.0342690991516474,252884.26777624703,40555.0,163425.0599578128,16190.311074296347,32188.500300190422,115046.31279517352,48378.81137448667,151074.0,143856.0,104.8937422,105.786,103.823,CT,2016-04-01
2016-05-01,0.9864470919384516,1.3480813646957097,252783.85283925,35106.0,163424.7718245381,16183.490900231109,32169.309879428427,115072.02714702964,48352.80077965964,151132.0,143901.0,105.141721,105.948,103.977,CT,2016-05-01
2016-06-01,1.396650282352489,1.4276023084788543,252577.00983921284,39246.0,163355.45956323494,16169.858411327095,32136.597072234224,115049.05207583394,48306.45548356132,151223.0,144152.0,105.4335899,106.077,104.175,CT,2016-06-01
2016-07-01,-0.20967404554954516,1.3984822604229485,252591.4589290401,43569.0,163529.26078028744,16180.3063450332,32151.75561483304,115197.23880071868,48332.06195986614,151554.0,144515.0,105.380483,106.257,104.218,CT,2016-07-01
2016-08-01,1.199377035620377,1.0324403088605212,252332.41356404184,44394.0,163525.68647364285,16173.216829223084,32132.07631530199,115220.42526555178,48305.29314452517,151779.0,144664.0,105.5753549,106.456,104.374,CT,2016-08-01
2016-09-01,1.4168608051313898,1.100994518766484,252013.86829898137,33355.0,163483.02328917797,16162.28300894266,32104.77738989049,115215.9868012051,48267.06039883315,151761.0,144961.0,105.8523012,106.579,104.555,CT,2016-09-01
2016-10-01,1.7793992739325022,1.3477709432713658,252191.83224222032,32843.0,163362.51980226365,16143.680135387072,32062.26658777575,115156.58898453324,48205.94672316273,151793.0,145069.0,106.10028,106.737,104.786,CT,2016-10-01
2016-11-01,-0.17336217926592856,1.2973030338147649,252828.84653298516,34290.0,163539.98530898822,16154.54022220947,32078.285285457143,115307.16775100357,48232.82550766671,151954.0,145189.0,106.2253667,106.789,104.826,CT,2016-11-01
2016-12-01,1.4835477517312703,1.150307698486778,253100.9265166592,37949.0,163481.9124522696,16142.148414066292,32048.144586114628,115291.61945208872,48190.29300018092,152157.0,145408.0,106.493535,106.929,105.017,CT,2016-12-01
2017-01-01,2.0212885756720516,0.5378934411425661,252160.27246508803,49042.0,163301.79714379652,16109.15838140056,32031.79549939284,115160.83535721483,48140.96178658167,152152.0,145639.0,106.9240965,107.205,105.408,CT,2017-01-01
2017-02-01,-0.42241469622529415,0.6714230483054447,251771.52600170503,48317.0,163476.85579868054,16111.284771557548,32085.01468220139,115280.54055760824,48196.31524107228,152480.0,145845.0,107.09439,107.414,105.57,CT,2017-02-01
2017-03-01,-2.5125606055793703,0.3952132480507933,251908.1241944044,48406.0,163992.6027371294,16147.002236712411,32205.080938661,115640.4958677686,48352.10686936083,153065.0,145975.0,107.0443553,107.364,105.512,CT,2017-03-01
2017-04-01,0.8225615861797975,-0.15380678629358538,253027.84712765456,42803.0,164057.75583799838,16138.37822161702,32236.62808291724,115682.71801079306,48375.03782720533,153255.0,146172.0,107.1764644,107.62,105.744,CT,2017-04-01
2017-05-01,-1.8716237561276943,-0.16550820553860046,254772.5309167499,33310.0,164529.3827370708,16169.767801174206,32348.00972435061,116011.565797025,48517.816940045785,153069.0,146389.0,107.0935122,107.719,105.714,CT,2017-05-01
2017-06-01,-0.3451085251116272,-0.43598279345848384,256200.633180551,33470.0,164797.00420545295,16181.117988942968,32419.2694797524,116196.56948447764,48600.434720975296,153318.0,146588.0,107.1632974,107.876,105.815,CT,2017-06-01
2017-07-01,-1.1913202759803112,-0.2975305409571444,256906.80448215263,40958.0,165179.52073216022,16203.767565490733,32513.10916271424,116462.58889035828,48716.93184180193,153569.0,146772.0,107.1984094,107.941,105.842,CT,2017-07-01
2017-08-01,1.1543335115650568,-0.32311685914809163,257068.7038730171,40297.0,165212.28230577608,16192.145884585509,32538.05623368177,116482.01734955842,48730.26495621766,153503.0,146907.0,107.610976,108.074,106.093,CT,2017-08-01
2017-09-01,2.3638440112104577,0.17892093769803263,256874.7593693364,30150.0,165016.78545604792,16158.243419631706,32517.935788000865,116340.53581992844,48676.24963611948,154286.0,146999.0,108.1604796,108.215,106.491,CT,2017-09-01
2017-10-01,-0.35596565263587543,0.5493950732537753,257054.17198009623,29495.0,165195.206036056,16161.031305478493,32571.4031205461,116462.69347135718,48732.51256469883,153609.0,147147.0,108.2443097,108.499,106.648,CT,2017-10-01
2017-11-01,-0.04256919999906117,0.38806872675038595,257184.89741789564,29910.0,165342.14057258787,16160.784772603136,32618.60519541306,116562.66479444609,48779.47577814183,153805.0,147377.0,108.5331063,108.582,106.825,CT,2017-11-01
2017-12-01,-0.21790537363725998,0.31142368771737394,257368.10618807253,36777.0,165522.62105066367,16163.862404187696,32672.36866704057,116686.29650401944,48836.324546644224,153904.0,147521.0,108.7617735,108.742,106.98,CT,2017-12-01
2018-01-01,2.48853090058687,0.7063127780485228,257562.76274038575,44380.0,165453.364939799,16160.87784008001,32600.88144160252,116691.51251529124,48761.84466260567,154425.0,147670.0,109.1734623,109.08,107.362,CT,2018-01-01
2018-02-01,1.0888726100651336,0.9856312804401793,258041.03755323295,48284.0,165567.4641889273,16175.78010065812,32565.86914440576,116825.72202864855,48741.72667440957,155197.0,148058.0,109.4789372,109.311,107.625,CT,2018-02-01
2018-03-01,-0.025568652841809314,0.9514308948291204,258783.2283325756,47553.0,165851.64274381357,16207.28448555814,32564.531393525514,117079.7340805552,48771.88546721471,155214.0,148281.0,109.541261,109.562,107.777,CT,2018-03-01
2018-04-01,0.7448884751019178,0.6856174206558894,258184.7365756686,40363.0,166044.2518304506,16229.828005580895,32545.406279710063,117268.92494227784,48775.29602054553,155312.0,148426.0,109.7892399,109.75,107.988,CT,2018-04-01
2018-05-01,0.7856294694322744,0.5222330767436203,257602.86401769708,31383.0,166245.32856407808,16253.184894894586,32528.159554376623,117463.89168738548,48781.39836526697,155652.0,148755.0,110.067064,109.956,108.193,CT,2018-05-01
2018-06-01,-0.10894719964940736,0.641090790922421,257215.3955519448,30240.0,166570.11364790384,16288.625054238946,32535.289936021123,117746.10633603222,48823.96115106586,155762.0,148966.0,110.2158513,110.073,108.317,CT,2018-06-01
2018-07-01,-0.261709857219681,0.4962342828720638,258404.03257791675,37580.0,166931.10090361012,16327.597762958483,32549.607841328663,118053.8030628656,48877.24403614442,156146.0,149022.0,110.305826,110.219,108.417,CT,2018-07-01
2018-08-01,-0.37440494071524577,0.439818876959459,259626.36633426117,37082.0,167314.5502694264,16368.76125171269,32568.40119690577,118377.29565660818,48937.19317001835,155504.0,149272.0,110.4927976,110.246,108.502,CT,2018-08-01
2018-09-01,1.2436847737461838,0.30655811323784193,260484.5592157296,26747.0,167464.5248211297,16387.072596516395,32541.91267082345,118535.44758961909,48929.008258382535,156015.0,149361.0,110.707859,110.476,108.738,CT,2018-09-01
2018-10-01,0.6444014707436754,0.45966687464880024,259468.52851529507,25868.0,167690.79052060796,16412.835249042175,32530.464666495263,118747.39879793892,48943.31521672606,156391.0,149526.0,110.9812941,110.626,108.924,CT,2018-10-01
2018-11-01,-0.849861035959635,0.5656675064159075,258790.3899274105,26826.0,168133.55939150858,16459.780610387636,32561.13359456974,119112.55341733244,49020.92185239224,156721.0,149622.0,110.8913194,110.831,108.969,CT,2018-11-01
