State,Year,Period,Supply_5
DE,2014,M11,11.71651146
DE,2014,M12,11.78479774
DE,2015,M01,11.83300671
DE,2015,M02,11.88128545
DE,2015,M03,11.92963396
DE,2015,M04,12.01149678
DE,2015,M05,12.09363219
DE,2015,M06,12.1760402
DE,2015,M07,12.07206894
DE,2015,M08,11.96733044
DE,2015,M09,11.8618247
DE,2015,M10,11.81470824
DE,2015,M11,11.76765682
DE,2015,M12,11.72067045
DE,2016,M01,11.62600199
DE,2016,M02,11.53087785
DE,2016,M03,11.43529804
DE,2016,M04,11.44547499
DE,2016,M05,11.45561459
DE,2016,M06,11.46571683
DE,2016,M07,11.44745989
DE,2016,M08,11.42888668
DE,2016,M09,11.40999719
DE,2016,M10,11.40650549
DE,2016,M11,11.40284254
DE,2016,M12,11.39900833
DE,2017,M01,11.38726348
DE,2017,M02,11.37497084
DE,2017,M03,11.36213039
DE,2017,M04,11.27819662
DE,2017,M05,11.19347191
DE,2017,M06,11.10795626
DE,2017,M07,11.13173017
DE,2017,M08,11.15551809
DE,2017,M09,11.17932002
DE,2017,M10,11.22396103
DE,2017,M11,11.2681302
DE,2017,M12,11.31182752
DE,2018,M01,11.38525717
DE,2018,M02,11.45889215
DE,2018,M03,11.53273247
DE,2018,M04,11.60335677
DE,2018,M05,11.67410827
DE,2018,M06,11.74498696
DE,2018,M07,11.82169824
DE,2018,M08,11.89856997
DE,2018,M09,11.97560213
DE,2018,M10,11.9931525
DE,2018,M11,12.01071569
DE,2018,M12,12.02829169
DE,2019,M01,12.07483816
DE,2019,M02,12.12143727
DE,2019,M03,12.16808899
DE,2019,M04,12.24564511
DE,2019,M05,12.32336019
DE,2019,M06,12.40123424
DE,2019,M07,12.44972615
DE,2019,M08,12.49826317
DE,2019,M09,12.54684528
DE,2019,M10,12.53443826
DE,2019,M11,12.52202822
DE,2019,M12,12.50961517
DE,2020,M01,12.44777802
DE,2020,M02,12.38609394
DE,2020,M03,12.32456292
DE,2020,M04,12.09425942
DE,2020,M05,11.85801649
DE,2020,M06,11.61583412
DE,2020,M07,11.80198575
DE,2020,M08,11.98513686
DE,2020,M09,12.16528745
DE,2020,M10,12.260786
DE,2020,M11,12.3545875
DE,2020,M12,12.44669193
DE,2021,M01,12.49351265
DE,2021,M02,12.5395505
DE,2021,M03,12.58480547
DE,2021,M04,12.61672668
DE,2021,M05,12.64838349
DE,2021,M06,12.6797759
DE,2021,M07,12.64745421
DE,2021,M08,12.61517025
DE,2021,M09,12.58292403
DE,2021,M10,12.57551622
DE,2021,M11,12.56809582
DE,2021,M12,12.56066282
DE,2022,M01,NA
DE,2022,M02,NA
DE,2022,M03,NA
DE,2022,M04,NA
DE,2022,M05,NA
DE,2022,M06,NA
DE,2022,M07,NA
DE,2022,M08,NA
DE,2022,M09,NA
DE,2022,M10,NA
DE,2022,M11,NA
DE,2022,M12,NA
FL,2012,M01,119.3264843
FL,2012,M02,120.4140252
FL,2012,M03,121.4986827
FL,2012,M04,122.1627333
FL,2012,M05,122.8247419
FL,2012,M06,123.4847085
FL,2012,M07,123.7870095
FL,2012,M08,124.0895468
FL,2012,M09,124.3923205
FL,2012,M10,124.9844411
FL,2012,M11,125.5747599
FL,2012,M12,126.163277
FL,2013,M01,127.1222937
FL,2013,M02,128.0840185
FL,2013,M03,129.0484512
FL,2013,M04,129.4078505
FL,2013,M05,129.7673109
FL,2013,M06,130.1268325
FL,2013,M07,130.9246614
FL,2013,M08,131.7230571
FL,2013,M09,132.5220196
FL,2013,M10,133.1488075
FL,2013,M11,133.7758537
FL,2013,M12,134.4031582
FL,2014,M01,134.9587205
FL,2014,M02,135.5149886
FL,2014,M03,136.0719624
FL,2014,M04,137.3341385
FL,2014,M05,138.5963266
FL,2014,M06,139.8585267
FL,2014,M07,140.8110141
FL,2014,M08,141.7642713
FL,2014,M09,142.7182981
FL,2014,M10,143.7442822
FL,2014,M11,144.7739164
FL,2014,M12,145.8072008
FL,2015,M01,146.3243451
FL,2015,M02,146.8422035
FL,2015,M03,147.3607761
FL,2015,M04,148.135382
FL,2015,M05,148.9120007
FL,2015,M06,149.6906322
FL,2015,M07,150.4742173
FL,2015,M08,151.2598387
FL,2015,M09,152.0474966
FL,2015,M10,152.4831825
FL,2015,M11,152.9178533
FL,2015,M12,153.3515091
FL,2016,M01,153.5788127
FL,2016,M02,153.8058418
FL,2016,M03,154.0325963
FL,2016,M04,154.6773567
FL,2016,M05,155.3234377
FL,2016,M06,155.9708391
FL,2016,M07,156.8352523
FL,2016,M08,157.7020362
FL,2016,M09,158.571191
FL,2016,M10,158.9585004
FL,2016,M11,159.3456853
FL,2016,M12,159.7327457
FL,2017,M01,160.8063266
FL,2017,M02,161.8831394
FL,2017,M03,162.9631842
FL,2017,M04,163.3832352
FL,2017,M05,163.8025441
FL,2017,M06,164.2211108
FL,2017,M07,164.4026383
FL,2017,M08,164.5837668
FL,2017,M09,164.7644962
FL,2017,M10,165.9687927
FL,2017,M11,167.1737528
FL,2017,M12,168.3793766
FL,2018,M01,169.3192963
FL,2018,M02,170.26092
FL,2018,M03,171.2042476
FL,2018,M04,171.7258634
FL,2018,M05,172.2441049
FL,2018,M06,172.7589721
FL,2018,M07,173.2101146
FL,2018,M08,173.6618455
FL,2018,M09,174.1141646
FL,2018,M10,174.2820922
FL,2018,M11,174.4500717
FL,2018,M12,174.6181032
FL,2019,M01,175.2145341
FL,2019,M02,175.8116199
FL,2019,M03,176.4093606
FL,2019,M04,177.2001043
FL,2019,M05,177.9897789
FL,2019,M06,178.7783843
FL,2019,M07,179.4623997
FL,2019,M08,180.1469643
FL,2019,M09,180.832078
FL,2019,M10,180.8781827
FL,2019,M11,180.9237494
FL,2019,M12,180.9687783
FL,2020,M01,181.010921
FL,2020,M02,181.0504849
FL,2020,M03,181.08747
FL,2020,M04,176.7785724
FL,2020,M05,172.4342863
FL,2020,M06,168.0546117
FL,2020,M07,171.9815632
FL,2020,M08,175.9182687
FL,2020,M09,179.8647281
FL,2020,M10,181.954433
FL,2020,M11,184.03671
FL,2020,M12,186.111559
FL,2021,M01,187.5093946
FL,2021,M02,188.9063473
FL,2021,M03,190.3024172
FL,2021,M04,191.9988094
FL,2021,M05,193.702693
FL,2021,M06,195.414068
FL,2021,M07,195.6675094
FL,2021,M08,195.9201735
FL,2021,M09,196.1720602
FL,2021,M10,196.6560886
FL,2021,M11,197.1404863
FL,2021,M12,197.6252535
FL,2022,M01,NA
FL,2022,M02,NA
FL,2022,M03,NA
FL,2022,M04,NA
FL,2022,M05,NA
FL,2022,M06,NA
FL,2022,M07,NA
FL,2022,M08,NA
FL,2022,M09,NA
FL,2022,M10,NA
FL,2022,M11,NA
FL,2022,M12,NA
GA,2012,M01,68.48725015
GA,2012,M02,69.10557918
GA,2012,M03,69.72213375
GA,2012,M04,70.24067779
GA,2012,M05,70.75988639
GA,2012,M06,71.27975957
GA,2012,M07,71.34264256
GA,2012,M08,71.40555295
GA,2012,M09,71.46849075
GA,2012,M10,71.82351853
GA,2012,M11,72.1776874
GA,2012,M12,72.53099735
GA,2013,M01,73.08271071
GA,2013,M02,73.63598519
GA,2013,M03,74.19082079
GA,2013,M04,74.33809456
GA,2013,M05,74.48508425
GA,2013,M06,74.63178985
GA,2013,M07,74.95953571
GA,2013,M08,75.28612207
GA,2013,M09,75.61154894
GA,2013,M10,75.99776003
GA,2013,M11,76.3843754
GA,2013,M12,76.77139505
GA,2014,M01,77.30523994
GA,2014,M02,77.84093214
GA,2014,M03,78.37847163
GA,2014,M04,79.13543803
GA,2014,M05,79.89296143
GA,2014,M06,80.65104183
GA,2014,M07,81.17508524
GA,2014,M08,81.69925296
GA,2014,M09,82.22354497
GA,2014,M10,82.66202914
GA,2014,M11,83.10143608
GA,2014,M12,83.54176581
GA,2015,M01,83.95895475
GA,2015,M02,84.37678006
GA,2015,M03,84.79524173
GA,2015,M04,85.21530129
GA,2015,M05,85.63637213
GA,2015,M06,86.05845428
GA,2015,M07,86.4236149
GA,2015,M08,86.78947163
GA,2015,M09,87.15602446
GA,2015,M10,87.26389632
GA,2015,M11,87.37143865
GA,2015,M12,87.47865144
GA,2016,M01,88.05025426
GA,2016,M02,88.62341509
GA,2016,M03,89.19813394
GA,2016,M04,89.35988577
GA,2016,M05,89.5216421
GA,2016,M06,89.68340293
GA,2016,M07,89.94646558
GA,2016,M08,90.20948831
GA,2016,M09,90.47247112
GA,2016,M10,90.81799199
GA,2016,M11,91.16408633
GA,2016,M12,91.51075413
GA,2017,M01,92.05565437
GA,2017,M02,92.60178812
GA,2017,M03,93.14915539
GA,2017,M04,93.34661945
GA,2017,M05,93.54338094
GA,2017,M06,93.73943989
GA,2017,M07,93.90361805
GA,2017,M08,94.06778445
GA,2017,M09,94.23193907
GA,2017,M10,95.01044413
GA,2017,M11,95.79058004
GA,2017,M12,96.57234679
GA,2018,M01,96.6887577
GA,2018,M02,96.802412
GA,2018,M03,96.9133097
GA,2018,M04,97.44098928
GA,2018,M05,97.96908042
GA,2018,M06,98.4975831
GA,2018,M07,98.76804912
GA,2018,M08,99.03888521
GA,2018,M09,99.31009136
GA,2018,M10,99.5176247
GA,2018,M11,99.72535983
GA,2018,M12,99.93329674
GA,2019,M01,100.2263885
GA,2019,M02,100.5197887
GA,2019,M03,100.8134974
GA,2019,M04,101.5602283
GA,2019,M05,102.3093298
GA,2019,M06,103.0608018
GA,2019,M07,103.4296077
GA,2019,M08,103.7985589
GA,2019,M09,104.1676554
GA,2019,M10,103.9612099
GA,2019,M11,103.7549669
GA,2019,M12,103.5489262
GA,2020,M01,103.0911529
GA,2020,M02,102.6343698
GA,2020,M03,102.178577
GA,2020,M04,99.66696943
GA,2020,M05,97.13989848
GA,2020,M06,94.59736415
GA,2020,M07,96.45848915
GA,2020,M08,98.31005094
GA,2020,M09,100.1520495
GA,2020,M10,101.299651
GA,2020,M11,102.4427
GA,2020,M12,103.5811963
GA,2021,M01,104.5144848
GA,2021,M02,105.4496913
GA,2021,M03,106.3868157
GA,2021,M04,107.0741047
GA,2021,M05,107.7631103
GA,2021,M06,108.4538326
GA,2021,M07,108.150341
GA,2021,M08,107.8472211
GA,2021,M09,107.5444728
GA,2021,M10,107.4137793
GA,2021,M11,107.2829146
GA,2021,M12,107.1518787
GA,2022,M01,NA
GA,2022,M02,NA
GA,2022,M03,NA
GA,2022,M04,NA
GA,2022,M05,NA
GA,2022,M06,NA
GA,2022,M07,NA
GA,2022,M08,NA
GA,2022,M09,NA
GA,2022,M10,NA
GA,2022,M11,NA
GA,2022,M12,NA
HI,2012,M01,10.99437512
HI,2012,M02,11.08583881
HI,2012,M03,11.17685866
HI,2012,M04,11.27292164
HI,2012,M05,11.36926397
HI,2012,M06,11.46588565
HI,2012,M07,11.47356611
HI,2012,M08,11.48124859
HI,2012,M09,11.48893311
HI,2012,M10,11.53818101
HI,2012,M11,11.58719782
HI,2012,M12,11.63598356
HI,2013,M01,11.73939136
HI,2013,M02,11.84321883
HI,2013,M03,11.94746596
HI,2013,M04,11.95546661
HI,2013,M05,11.96333697
HI,2013,M06,11.97107705
HI,2013,M07,12.02531567
HI,2013,M08,12.07938738
HI,2013,M09,12.13329217
HI,2013,M10,12.17785844
HI,2013,M11,12.22233317
HI,2013,M12,12.26671635
HI,2014,M01,12.29345313
HI,2014,M02,12.32009444
HI,2014,M03,12.34664029
HI,2014,M04,12.44089684
HI,2014,M05,12.53478211
HI,2014,M06,12.6282961
HI,2014,M07,12.70489885
HI,2014,M08,12.78145198
HI,2014,M09,12.8579555
HI,2014,M10,12.92080122
HI,2014,M11,12.98374699
HI,2014,M12,13.0467928
HI,2015,M01,13.12171359
HI,2015,M02,13.19675213
HI,2015,M03,13.2719084
HI,2015,M04,13.31602366
HI,2015,M05,13.36017339
HI,2015,M06,13.40435758
HI,2015,M07,13.4574473
HI,2015,M08,13.51062437
HI,2015,M09,13.56388881
HI,2015,M10,13.58431654
HI,2015,M11,13.60468652
HI,2015,M12,13.62499874
HI,2016,M01,13.66056653
HI,2016,M02,13.69616957
HI,2016,M03,13.73180787
HI,2016,M04,13.74556214
HI,2016,M05,13.75927706
HI,2016,M06,13.77295263
HI,2016,M07,13.80160141
HI,2016,M08,13.83017359
HI,2016,M09,13.85866917
HI,2016,M10,13.88630404
HI,2016,M11,13.91389586
HI,2016,M12,13.94144463
HI,2017,M01,14.02654984
HI,2017,M02,14.11186139
HI,2017,M03,14.19737928
HI,2017,M04,14.2355056
HI,2017,M05,14.27357726
HI,2017,M06,14.31159427
HI,2017,M07,14.33369771
HI,2017,M08,14.35578878
HI,2017,M09,14.37786749
HI,2017,M10,14.42755052
HI,2017,M11,14.47651893
HI,2017,M12,14.52477271
HI,2018,M01,14.56868296
HI,2018,M02,14.61241185
HI,2018,M03,14.65595936
HI,2018,M04,14.7282433
HI,2018,M05,14.8005144
HI,2018,M06,14.87277265
HI,2018,M07,14.85782842
HI,2018,M08,14.84279413
HI,2018,M09,14.82766979
HI,2018,M10,14.82782419
HI,2018,M11,14.82796121
HI,2018,M12,14.82808086
HI,2019,M01,14.78541519
HI,2019,M02,14.74267682
HI,2019,M03,14.69986576
HI,2019,M04,14.73791936
HI,2019,M05,14.77560237
HI,2019,M06,14.8129148
HI,2019,M07,14.86183963
HI,2019,M08,14.91075792
HI,2019,M09,14.95966967
HI,2019,M10,14.91454054
HI,2019,M11,14.86947451
HI,2019,M12,14.82447158
HI,2020,M01,14.64492455
HI,2020,M02,14.46610268
HI,2020,M03,14.28800598
HI,2020,M04,13.66049056
HI,2020,M05,13.04631029
HI,2020,M06,12.44546517
HI,2020,M07,12.54335106
HI,2020,M08,12.63364569
HI,2020,M09,12.71634908
HI,2020,M10,12.94532745
HI,2020,M11,13.17589785
HI,2020,M12,13.40806026
HI,2021,M01,13.50916497
HI,2021,M02,13.61021229
HI,2021,M03,13.71120222
HI,2021,M04,13.88291861
HI,2021,M05,14.05564328
HI,2021,M06,14.22937623
HI,2021,M07,14.31441427
HI,2021,M08,14.39927532
HI,2021,M09,14.48395938
HI,2021,M10,14.36820361
HI,2021,M11,14.25233217
HI,2021,M12,14.13634504
HI,2022,M01,NA
HI,2022,M02,NA
HI,2022,M03,NA
HI,2022,M04,NA
HI,2022,M05,NA
HI,2022,M06,NA
HI,2022,M07,NA
HI,2022,M08,NA
HI,2022,M09,NA
HI,2022,M10,NA
HI,2022,M11,NA
HI,2022,M12,NA
IA,2012,M01,24.06498454
IA,2012,M02,24.35429314
IA,2012,M03,24.64444703
IA,2012,M04,24.90904593
IA,2012,M05,25.17496585
IA,2012,M06,25.4422068
IA,2012,M07,25.4271424
IA,2012,M08,25.41205114
IA,2012,M09,25.39693303
IA,2012,M10,25.40769903
IA,2012,M11,25.41678818
IA,2012,M12,25.42420046
IA,2013,M01,25.62301064
IA,2013,M02,25.82242958
IA,2013,M03,26.02245729
IA,2013,M04,25.99775274
IA,2013,M05,25.97253778
IA,2013,M06,25.94681241
IA,2013,M07,26.10530725
IA,2013,M08,26.26390838
IA,2013,M09,26.4226158
IA,2013,M10,26.52496196
IA,2013,M11,26.62715633
IA,2013,M12,26.72919892
IA,2014,M01,26.9299052
IA,2014,M02,27.13135363
IA,2014,M03,27.33354421
IA,2014,M04,27.77724142
IA,2014,M05,28.22443453
IA,2014,M06,28.67512355
IA,2014,M07,28.85430853
IA,2014,M08,29.03344727
IA,2014,M09,29.21253978
IA,2014,M10,29.30842586
IA,2014,M11,29.40417657
IA,2014,M12,29.49979193
IA,2015,M01,29.54865617
IA,2015,M02,29.5975601
IA,2015,M03,29.64650372
IA,2015,M04,29.6978757
IA,2015,M05,29.74905465
IA,2015,M06,29.80004055
IA,2015,M07,29.9080638
IA,2015,M08,30.01622562
IA,2015,M09,30.12452601
IA,2015,M10,30.07945307
IA,2015,M11,30.0344127
IA,2015,M12,29.98940489
IA,2016,M01,29.93759917
IA,2016,M02,29.88536631
IA,2016,M03,29.83270631
IA,2016,M04,29.75896365
IA,2016,M05,29.68476325
IA,2016,M06,29.61010512
IA,2016,M07,29.72630495
IA,2016,M08,29.84266758
IA,2016,M09,29.95919302
IA,2016,M10,29.93909773
IA,2016,M11,29.91849623
IA,2016,M12,29.89738852
IA,2017,M01,29.98910605
IA,2017,M02,30.08046622
IA,2017,M03,30.17146904
IA,2017,M04,30.24869837
IA,2017,M05,30.32578677
IA,2017,M06,30.40273425
IA,2017,M07,30.3110642
IA,2017,M08,30.21887342
IA,2017,M09,30.12616191
IA,2017,M10,30.34750758
IA,2017,M11,30.56899061
IA,2017,M12,30.79061097
IA,2018,M01,30.934029
IA,2018,M02,31.07750721
IA,2018,M03,31.2210456
IA,2018,M04,31.34817518
IA,2018,M05,31.47500915
IA,2018,M06,31.60154751
IA,2018,M07,31.52209333
IA,2018,M08,31.44232302
IA,2018,M09,31.36223657
IA,2018,M10,31.3410062
IA,2018,M11,31.31970587
IA,2018,M12,31.29833559
IA,2019,M01,31.0950888
IA,2019,M02,30.89153294
IA,2019,M03,30.68766801
IA,2019,M04,30.86514489
IA,2019,M05,31.04283946
IA,2019,M06,31.22075175
IA,2019,M07,31.49287014
IA,2019,M08,31.76610952
IA,2019,M09,32.04046989
IA,2019,M10,32.12815583
IA,2019,M11,32.21557165
IA,2019,M12,32.30271734
IA,2020,M01,32.19853413
IA,2020,M02,32.0944622
IA,2020,M03,31.99050154
IA,2020,M04,31.16425563
IA,2020,M05,30.33540633
IA,2020,M06,29.50395366
IA,2020,M07,30.14644818
IA,2020,M08,30.78863294
IA,2020,M09,31.43050793
IA,2020,M10,32.02358539
IA,2020,M11,32.62130458
IA,2020,M12,33.2236655
IA,2021,M01,33.69334918
IA,2021,M02,34.16629018
IA,2021,M03,34.64248851
IA,2021,M04,34.63479451
IA,2021,M05,34.62546801
IA,2021,M06,34.61450901
IA,2021,M07,34.07557368
IA,2021,M08,33.53755626
IA,2021,M09,33.00045674
IA,2021,M10,32.84291675
IA,2021,M11,32.68521341
IA,2021,M12,32.52734673
IA,2022,M01,NA
IA,2022,M02,NA
IA,2022,M03,NA
IA,2022,M04,NA
IA,2022,M05,NA
IA,2022,M06,NA
IA,2022,M07,NA
IA,2022,M08,NA
IA,2022,M09,NA
IA,2022,M10,NA
IA,2022,M11,NA
IA,2022,M12,NA
ID,2012,M01,8.991290807
ID,2012,M02,9.038057723
ID,2012,M03,9.083890119
ID,2012,M04,9.149170672
ID,2012,M05,9.214507368
ID,2012,M06,9.279900207
ID,2012,M07,9.297268931
ID,2012,M08,9.314650192
ID,2012,M09,9.33204399
ID,2012,M10,9.36397113
ID,2012,M11,9.395614587
ID,2012,M12,9.42697436
ID,2013,M01,9.537716463
ID,2013,M02,9.649104844
ID,2013,M03,9.761139502
ID,2013,M04,9.823321692
ID,2013,M05,9.885696768
ID,2013,M06,9.948264732
ID,2013,M07,10.00343272
ID,2013,M08,10.05857743
ID,2013,M09,10.11369885
ID,2013,M10,10.16025796
ID,2013,M11,10.20682533
ID,2013,M12,10.25340094
ID,2014,M01,10.29322467
ID,2014,M02,10.33308516
ID,2014,M03,10.37298242
ID,2014,M04,10.46494585
ID,2014,M05,10.55683203
ID,2014,M06,10.64864097
ID,2014,M07,10.70104082
ID,2014,M08,10.75324431
ID,2014,M09,10.80525145
ID,2014,M10,10.85968574
ID,2014,M11,10.91421665
ID,2014,M12,10.96884416
ID,2015,M01,10.96160367
ID,2015,M02,10.95433017
ID,2015,M03,10.94702368
ID,2015,M04,10.92242439
ID,2015,M05,10.89750442
ID,2015,M06,10.87226378
ID,2015,M07,10.9060478
ID,2015,M08,10.93985108
ID,2015,M09,10.97367361
ID,2015,M10,10.95145537
ID,2015,M11,10.92925932
ID,2015,M12,10.90708543
ID,2016,M01,10.99707306
ID,2016,M02,11.08732758
ID,2016,M03,11.17784897
ID,2016,M04,11.22333038
ID,2016,M05,11.26890291
ID,2016,M06,11.31456657
ID,2016,M07,11.36113462
ID,2016,M08,11.40777788
ID,2016,M09,11.45449634
ID,2016,M10,11.44353191
ID,2016,M11,11.43235696
ID,2016,M12,11.42097148
ID,2017,M01,11.47137423
ID,2017,M02,11.52177583
ID,2017,M03,11.57217631
ID,2017,M04,11.64203277
ID,2017,M05,11.71209787
ID,2017,M06,11.78237161
ID,2017,M07,11.79036494
ID,2017,M08,11.79831169
ID,2017,M09,11.80621187
ID,2017,M10,11.88954473
ID,2017,M11,11.97288386
ID,2017,M12,12.05622926
ID,2018,M01,12.19414211
ID,2018,M02,12.33280077
ID,2018,M03,12.47220523
ID,2018,M04,12.53745338
ID,2018,M05,12.60272791
ID,2018,M06,12.66802883
ID,2018,M07,12.68166539
ID,2018,M08,12.69529422
ID,2018,M09,12.70891532
ID,2018,M10,12.75868302
ID,2018,M11,12.8085123
ID,2018,M12,12.85840316
ID,2019,M01,12.92221393
ID,2019,M02,12.98610027
ID,2019,M03,13.05006219
ID,2019,M04,13.13549651
ID,2019,M05,13.22112415
ID,2019,M06,13.30694509
ID,2019,M07,13.38328281
ID,2019,M08,13.45983212
ID,2019,M09,13.53659302
ID,2019,M10,13.5419901
ID,2019,M11,13.54734264
ID,2019,M12,13.55265063
ID,2020,M01,13.62537617
ID,2020,M02,13.69755259
ID,2020,M03,13.76917988
ID,2020,M04,13.45260376
ID,2020,M05,13.13271675
ID,2020,M06,12.80951887
ID,2020,M07,13.17670929
ID,2020,M08,13.54756775
ID,2020,M09,13.92209426
ID,2020,M10,14.1225257
ID,2020,M11,14.32339029
ID,2020,M12,14.52468805
ID,2021,M01,14.63487632
ID,2021,M02,14.74501272
ID,2021,M03,14.85509723
ID,2021,M04,14.85747501
ID,2021,M05,14.8592065
ID,2021,M06,14.8602917
ID,2021,M07,14.85799813
ID,2021,M08,14.85568445
ID,2021,M09,14.85335065
ID,2021,M10,14.97360073
ID,2021,M11,15.09395765
ID,2021,M12,15.21442143
ID,2022,M01,NA
ID,2022,M02,NA
ID,2022,M03,NA
ID,2022,M04,NA
ID,2022,M05,NA
ID,2022,M06,NA
ID,2022,M07,NA
ID,2022,M08,NA
ID,2022,M09,NA
ID,2022,M10,NA
ID,2022,M11,NA
ID,2022,M12,NA
IL,2012,M01,110.8338473
IL,2012,M02,112.2807028
IL,2012,M03,113.7337841
IL,2012,M04,114.5254938
IL,2012,M05,115.3175642
IL,2012,M06,116.1099951
IL,2012,M07,115.9728785
IL,2012,M08,115.8355726
IL,2012,M09,115.6980772
IL,2012,M10,116.0687875
IL,2012,M11,116.435682
IL,2012,M12,116.7987609
IL,2013,M01,117.5018265
IL,2013,M02,118.2053005
IL,2013,M03,118.9091828
IL,2013,M04,118.9376286
IL,2013,M05,118.9645024
IL,2013,M06,118.9898041
IL,2013,M07,119.4206001
IL,2013,M08,119.8484982
IL,2013,M09,120.2734986
IL,2013,M10,120.8956737
IL,2013,M11,121.5185622
IL,2013,M12,122.1421643
IL,2014,M01,122.5193626
IL,2014,M02,122.8963507
IL,2014,M03,123.2731284
IL,2014,M04,124.5570598
IL,2014,M05,125.8435828
IL,2014,M06,127.1326973
IL,2014,M07,127.938572
IL,2014,M08,128.7443867
IL,2014,M09,129.5501415
IL,2014,M10,130.1167049
IL,2014,M11,130.6837609
IL,2014,M12,131.2513095
IL,2015,M01,131.2878962
IL,2015,M02,131.3243196
IL,2015,M03,131.3605797
IL,2015,M04,131.6601757
IL,2015,M05,131.9593284
IL,2015,M06,132.2580377
IL,2015,M07,132.8029198
IL,2015,M08,133.348781
IL,2015,M09,133.8956212
IL,2015,M10,133.5759834
IL,2015,M11,133.2567025
IL,2015,M12,132.9377785
IL,2016,M01,132.7772159
IL,2016,M02,132.6150278
IL,2016,M03,132.4512143
IL,2016,M04,132.5338202
IL,2016,M05,132.6158666
IL,2016,M06,132.6973537
IL,2016,M07,132.6683888
IL,2016,M08,132.636857
IL,2016,M09,132.6027582
IL,2016,M10,133.1152597
IL,2016,M11,133.6286332
IL,2016,M12,134.1428787
IL,2017,M01,134.127841
IL,2017,M02,134.1074419
IL,2017,M03,134.0816816
IL,2017,M04,134.4744777
IL,2017,M05,134.8669713
IL,2017,M06,135.2591625
IL,2017,M07,135.4452098
IL,2017,M08,135.6310588
IL,2017,M09,135.8167095
IL,2017,M10,136.4977748
IL,2017,M11,137.175042
IL,2017,M12,137.848511
IL,2018,M01,138.6726959
IL,2018,M02,139.4987589
IL,2018,M03,140.3267001
IL,2018,M04,140.8824102
IL,2018,M05,141.4366351
IL,2018,M06,141.9893745
IL,2018,M07,142.1154124
IL,2018,M08,142.2412935
IL,2018,M09,142.3670179
IL,2018,M10,142.4079815
IL,2018,M11,142.4488392
IL,2018,M12,142.489591
IL,2019,M01,142.433288
IL,2019,M02,142.3767727
IL,2019,M03,142.3200453
IL,2019,M04,142.7593739
IL,2019,M05,143.1958315
IL,2019,M06,143.6294182
IL,2019,M07,144.0691214
IL,2019,M08,144.5085284
IL,2019,M09,144.9476391
IL,2019,M10,144.2941135
IL,2019,M11,143.6416749
IL,2019,M12,142.9903231
IL,2020,M01,142.2925596
IL,2020,M02,141.5964993
IL,2020,M03,140.9021423
IL,2020,M04,137.1045698
IL,2020,M05,133.3044135
IL,2020,M06,129.5016733
IL,2020,M07,131.9622933
IL,2020,M08,134.406063
IL,2020,M09,136.8329826
IL,2020,M10,138.4053052
IL,2020,M11,139.9715227
IL,2020,M12,141.5316351
IL,2021,M01,143.0898947
IL,2021,M02,144.6551652
IL,2021,M03,146.2274466
IL,2021,M04,146.7082266
IL,2021,M05,147.1869747
IL,2021,M06,147.6636907
IL,2021,M07,147.3351246
IL,2021,M08,147.0069114
IL,2021,M09,146.6790511
IL,2021,M10,146.7035035
IL,2021,M11,146.7279137
IL,2021,M12,146.7522816
IL,2022,M01,NA
IL,2022,M02,NA
IL,2022,M03,NA
IL,2022,M04,NA
IL,2022,M05,NA
IL,2022,M06,NA
IL,2022,M07,NA
IL,2022,M08,NA
IL,2022,M09,NA
IL,2022,M10,NA
IL,2022,M11,NA
IL,2022,M12,NA
IN,2012,M01,46.27697808
IN,2012,M02,46.64501926
IN,2012,M03,47.01084681
IN,2012,M04,47.36587644
IN,2012,M05,47.72142625
IN,2012,M06,48.07749622
IN,2012,M07,48.05398997
IN,2012,M08,48.03043781
IN,2012,M09,48.00683973
IN,2012,M10,48.06579922
IN,2012,M11,48.12204792
IN,2012,M12,48.17558583
IN,2013,M01,48.843713
IN,2013,M02,49.51630363
IN,2013,M03,50.19335773
IN,2013,M04,50.09251741
IN,2013,M05,49.99040647
IN,2013,M06,49.88702491
IN,2013,M07,50.19599726
IN,2013,M08,50.50522245
IN,2013,M09,50.81470048
IN,2013,M10,51.00988014
IN,2013,M11,51.2047531
IN,2013,M12,51.39931936
IN,2014,M01,51.81460325
IN,2014,M02,52.23150992
IN,2014,M03,52.65003939
IN,2014,M04,53.1962204
IN,2014,M05,53.7434681
IN,2014,M06,54.29178249
IN,2014,M07,54.57583647
IN,2014,M08,54.85910341
IN,2014,M09,55.1415833
IN,2014,M10,55.18262511
IN,2014,M11,55.22232914
IN,2014,M12,55.26069539
IN,2015,M01,55.04106724
IN,2015,M02,54.82092866
IN,2015,M03,54.60027964
IN,2015,M04,54.76388338
IN,2015,M05,54.92752652
IN,2015,M06,55.09120906
IN,2015,M07,55.14346396
IN,2015,M08,55.19515484
IN,2015,M09,55.24628172
IN,2015,M10,55.22505933
IN,2015,M11,55.20378739
IN,2015,M12,55.18246592
IN,2016,M01,55.22667401
IN,2016,M02,55.27063749
IN,2016,M03,55.31435637
IN,2016,M04,55.49565108
IN,2016,M05,55.67723951
IN,2016,M06,55.85912165
IN,2016,M07,56.0362324
IN,2016,M08,56.21339782
IN,2016,M09,56.39061791
IN,2016,M10,56.54201787
IN,2016,M11,56.69344428
IN,2016,M12,56.84489712
IN,2017,M01,56.96953627
