Global,Pandemic,Response,Consumption,Employment,Inflation,Uncat,State
-1.9273250636924524,0.09004773483625919,0.12073924743691607,0.9114169283816997,0.11314962592795842,0.9117385497123501,1.0370307017743408,MA
-1.9640180688534394,0.1503215125004811,0.10518935791837421,0.7636636929381047,0.07821138624116836,0.4711596706398208,1.0006999361469253,MA
-1.9305286819562841,0.070589921925297,0.12522062934124356,0.46918285883765665,0.25885870695016194,0.13272904095047278,0.9107490821948895,MA
-1.87267422796737,-0.07136562367490029,0.15755622527794763,-0.7682632864457652,0.12312813562928016,-1.6155987223612627,0.8503011758858092,MA
-1.8607797258486465,-0.10049215761172903,0.16648203733181638,-0.45231625571569234,0.2219707853840009,-1.1368759326469748,0.7777584522490755,MA
-1.8696169302599959,-0.07883629514002166,0.16482224237818038,-0.008127019027315736,0.19686748736909568,-0.588335773024504,0.7081671592397548,MA
-1.9249842915605861,0.05684405937364545,0.13948605267576805,1.5333170882578893,0.1491512882797036,1.7686971174415123,0.6287509797066146,MA
-1.9214157027117942,0.048092387646033075,0.14401368004825268,1.383016821965436,0.01792565629211743,1.4010891285094522,0.5664858435111046,MA
-1.9064664273621277,0.011460784643261945,0.15424652031133146,1.3572247096018766,0.16313491311634923,0.8833965635976948,0.5069008938342149,MA
-1.875529103603652,-0.06435390934719543,0.17255763843584593,-0.5008972915880608,0.18410419348900622,-1.291365360729551,0.44837502456754796,MA
-1.9097150058004426,0.019424578128807823,0.15776381642666532,-0.23553736212463555,0.11254572064474752,-0.822469140154204,0.3641580930863225,MA
-1.95635224994072,0.1337086339207616,0.1365904612735341,0.7034153602566353,0.15880110824748203,0.3462911272693087,0.2970223428081197,MA
-1.9583104204370891,0.13850138908594367,0.13804058463548008,1.598021688755721,0.08727370355774901,1.8268474318382049,0.25962203760950264,MA
-1.9257178595882258,0.058629878648368106,0.1569967839475272,-0.9385554429644377,0.1835698808348907,-1.8359442501631378,0.1968016912933085,MA
-1.8946140342663607,-0.017586717258780027,0.1751190342384802,-0.6724387620803184,0.09233702939951541,-1.5165252388941477,0.10564198342549766,MA
-1.9345861373136946,0.08037178105544918,0.15712330156531873,0.0671020870476994,0.1214183619391354,-0.41714200112670086,0.05988527273378927,MA
-1.9907088571280354,0.2178990472475988,0.1308877573816675,0.8474978562946655,0.1470044211302192,0.5657820904279067,0.04565146835990186,MA
-2.014053209476498,0.2750977205513152,0.12126174984801094,0.39140921174708415,0.15774685115663226,0.2036110068650043,-0.021786200696522068,MA
-2.017983856243206,0.2847271026546423,0.12144260726404815,0.5471127587261202,0.14504112775913502,0.35322973364326826,-0.047200801180171774,MA
-2.0028080371830375,0.24753726788401487,0.13127506533361286,-0.035547055743228445,0.13029680645782415,-0.5135268332880758,-0.09906665629884165,MA
-1.9526378786073921,0.1245951568274144,0.15878073618724833,0.6254380219623986,0.31969745597803495,-0.06634921472192962,-0.1380084104698762,MA
-1.9569237159386188,0.13510482358010734,0.15861297024252863,0.5649483691284667,-0.16407909683623945,0.31277189641540165,-0.17363190013240606,MA
-1.9760245785295463,0.18191169432271792,0.15088694956627033,0.7916699955145933,0.30654725385608944,0.5865686763912907,-0.19355358044614698,MA
-1.9561692240691961,0.13325169087180022,0.1628887160652365,0.21796226734563143,0.06522830443907679,0.49552432438599103,-0.24121364394723735,MA
-1.926483726899134,0.060507221011643963,0.17985133025509248,-0.450106001396508,0.22392151295814344,-0.2573882107737916,-0.27506180884143905,MA
-1.9333988792183308,0.07745881375842778,0.17816948111598632,0.27897309054941133,-0.014028386826044369,0.387014734656064,-0.29316766360177543,MA
