Time,Global,Pandemic,Consumption,Employment,Inflation,Uncat,State
2012-02-01,-1.3632918636373272,-0.7107108543479562,-0.8330359595300092,0.01645807856859332,-0.8631942652991185,0.06682762205259825,CA
2012-03-01,-1.4222692928028176,-0.7137654924004361,-0.7051053923365754,0.08187779369992107,-0.48162991969083363,0.08120478568509594,CA
2012-04-01,-1.4302283809955707,-0.7162345623242523,-0.421606514889122,-0.11948972627721278,-0.14699454366397524,0.03283706100589296,CA
2012-05-01,-1.4313374004375177,-0.7166878734026452,0.8215571318303668,0.005083156155989939,1.669369948496197,0.004210157165597433,CA
2012-06-01,-1.4314757764151111,-0.7168439333799315,0.5009362717655557,-0.09797162036788008,1.1323497812049892,-0.03671190932106013,CA
2012-07-01,-1.4315004040981432,-0.7168420591812992,0.05101715976811182,-0.03759220688942578,0.5777420582817041,-0.07429716448673045,CA
2012-08-01,-1.4315043530142788,-0.7168396444894033,-1.5032195353811015,-0.010613087031890065,-1.9450444240042184,-0.1104888579953936,CA
2012-09-01,-1.4315129292220385,-0.7168008216116855,-1.3579078156686395,0.08731716208431888,-1.5151743655661967,-0.13797550986140578,CA
2012-10-01,-1.4315035872168695,-0.7168459708008816,-1.3354496321168021,-0.02958077956085001,-0.8073242557355276,-0.16484279023104928,CA
2012-11-01,-1.4315286646073337,-0.7167257019827813,0.5352800034789991,-0.027084348116168735,1.3915620427223807,-0.20032898554998718,CA
2012-12-01,-1.431523906612511,-0.7167487520262259,0.2756428975528126,0.029911849093330424,0.7991550244349082,-0.24927013262658534,CA
2013-01-01,-1.431546805895111,-0.7166389066018579,-0.9557788905608441,-0.004354294446254459,-0.32934596935388744,-0.2731596677710346,CA
2013-02-01,-1.431529381642323,-0.7167227245190082,-1.9082109745215656,0.06139610602540283,-1.9112431459075692,-0.27726062728686696,CA
2013-03-01,-1.431570420449781,-0.7165256845360568,0.6141426933904426,-0.03533662855269023,1.9586240638194732,-0.3133048887848334,CA
2013-04-01,-1.4315160675347043,-0.7167867741090259,0.33032707781118564,0.03262768144723849,1.6098169034831906,-0.3909103721030087,CA
2013-05-01,-1.431531468388513,-0.7167124233116523,-0.42030205384887026,0.0200993928421872,0.4466077376860537,-0.3978175630694763,CA
2013-06-01,-1.4315461326883234,-0.7166420941430859,-1.2093268223615987,0.0017396490666757053,-0.5410143950782192,-0.35620124525104047,CA
2013-07-01,-1.431564608362092,-0.7165536068459645,-0.7538668415514961,-0.022126645805077505,-0.22441158505002531,-0.3676461600166366,CA
2013-08-01,-1.4315527965633406,-0.7166104792568915,-0.912940985819014,0.016836626758925003,-0.39993157639827337,-0.34659432157697856,CA
2013-09-01,-1.4315581351055937,-0.716584789187398,-0.32893423811717865,0.016327231141932904,0.5303711405933182,-0.3569773830592763,CA
2013-10-01,-1.431515572146103,-0.716789040014477,-1.0005676662047251,-0.11440698444359841,0.20237173587354246,-0.37941786922365267,CA
2013-11-01,-1.4315385036123804,-0.7166786122856195,-0.9405866238545412,0.2459351725370054,-0.28319367971902387,-0.37478153005576914,CA
2013-12-01,-1.4315460819998145,-0.7166423828496276,-1.1674306356179727,-0.16650039152204224,-0.6083740987904013,-0.34668769701901175,CA
2014-01-01,-1.4315290921773502,-0.7167239796313626,-0.48353626958664697,0.07898391371540392,-0.5062139100115292,-0.36407640883668824,CA
2014-02-01,-1.4315312429056526,-0.7167135886485112,0.20685952875676245,-0.08456753693745606,0.22120312844405596,-0.3809872629701324,CA
2014-03-01,-1.431520349472946,-0.7167657946418837,-0.513866519032289,0.14796565577308324,-0.36860850402344697,-0.3702852271307247,CA
2014-04-01,-1.431529443000659,-0.7167220807336829,-0.48442060138600773,0.018243675164295387,-0.3373198777318355,-0.3996266975423636,CA
2014-05-01,-1.4315206404654688,-0.7167644167926077,-0.37651117005660006,0.06542021429687557,-0.3136242682795671,-0.4314702195758857,CA
2014-06-01,-1.4315390257268117,-0.716676124889341,-0.07400869609792933,0.09357519836794291,0.02197873329086186,-0.4317753488807,CA
2014-07-01,-1.4315240385737766,-0.716748173099746,-0.27204278673727267,0.051664486936125215,0.02535065596666722,-0.42964079020656976,CA
2014-08-01,-1.4315372569060754,-0.7166846976328238,0.5630547702947399,-0.006938170339179913,0.7837549059120887,-0.44806649142069815,CA
2014-09-01,-1.4315449486450178,-0.7166478566569912,0.3677062500026882,0.0906946616468682,0.669133969457416,-0.4422016662529711,CA
2014-10-01,-1.4315237170862614,-0.7167498459957968,0.6235130206525448,0.09832757267394415,0.861042075223917,-0.485702711247433,CA
2014-11-01,-1.4315430271426224,-0.7166569979889221,0.8855345637009251,0.007522998858048757,1.5642315140273344,-0.45249094252968075,CA
2014-12-01,-1.431531575956233,-0.7167120969544395,1.2793373638159575,0.10603037437427028,2.1156983384021975,-0.3729397958483762,CA
2015-01-01,-1.4315664777334152,-0.7165446949646912,3.147736811601392,0.029782028882775525,3.896069673902648,-0.4350096701577052,CA
2015-02-01,-1.4315199590489325,-0.7167681161830988,-0.12358732809053781,0.008018186911198825,-0.4132762693545678,-0.41449003921964733,CA
2015-03-01,-1.4315416242195067,-0.7166637916853584,-0.31144323553524234,-0.030131324354757932,-0.573961488949048,-0.38377893808457497,CA
2015-04-01,-1.4315382603316325,-0.7166800671205618,0.2483001672451371,0.060437219001831764,0.21474837341014164,-0.4339215070577472,CA
2015-05-01,-1.4315429778700821,-0.7166573602082967,-0.6078546325412381,0.11743702098457431,-0.8884016788256694,-0.4046264309948837,CA
