Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,CPIU,PCE,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr
2013-01-01,0.43634363396242914,0.24913279027166074,0.44076824130075487,0.29305089515253824,0.2917757182440464,0.48400267359770655,0.2852987007489479,0.8103214951903734,0.8255512580246421,0.42683545662842204,0.5477911646586291,0.43413007226236966,0.012919896640826873,0.023861171366594356,0.03171247357293869,0.19377990430622014,0.4798994974874371,0.7623762376237624,0.8013860694973963,0.7730573191754911,0.9258959560113871,0.9746031746031745,0.5338345864661653,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.488572451107093,0.03703703703703705,0.0,0.0,0.0,0.0
2013-02-01,0.40328958437980544,0.2308726663288771,0.33924096529831027,0.21954344062351672,0.1603394074256475,0.3953572816408554,0.18129431415897768,0.8142716067444496,0.829100043861398,0.5618565434527971,0.4787148594377576,0.5314063368538073,0.020671834625322995,0.02603036876355748,0.03382663847780126,0.20334928229665072,0.4974874371859296,0.7846534653465347,0.7953528868439317,0.7712661395695488,0.9258959560113871,0.9730158730158729,0.5263157894736842,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.6306631223540836,0.03968253968253969,0.0,0.0,0.0,0.0
2013-03-01,0.4996086428800041,0.2104688778890751,0.630406994257759,0.43049272957486806,0.5365249517346032,0.6497131813506734,0.47924592881149874,0.8100288943345159,0.8237569281071814,0.23898732944729356,0.4562248995983839,0.2523624235686447,0.020671834625322995,0.023861171366594356,0.03171247357293869,0.19617224880382775,0.4924623115577889,0.7821782178217822,0.7932340538710908,0.7694051439032138,0.9258959560113871,0.9698412698412698,0.5263157894736842,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.2644921257929878,0.03703703703703705,0.0,0.0,0.0,0.0
2013-04-01,0.5699327075619575,0.2049927894921464,0.5994027204486649,0.4080164495813043,0.49654155356458296,0.6226155028619285,0.4475503056781416,0.8233788083830145,0.8254316360301448,0.2676793464484213,0.4441767068273105,0.28237909949972645,0.012919896640826873,0.01952277657266811,0.025369978858350947,0.16985645933014354,0.4422110552763819,0.7252475247524752,0.7963119147180614,0.7707421423749297,0.9258959560113871,0.9682539682539681,0.518796992481203,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.2845791550208805,0.03968253968253969,0.0,0.0,0.0,0.0
2013-05-01,0.5422392751797671,0.21122890439256342,0.5148309521716758,0.34678009711538366,0.3870824765864175,0.548769559828968,0.36092640526634223,0.820745400680297,0.8265481079787871,0.36573842493466246,0.4690763052208897,0.3629794330183454,0.005167958656330749,0.017353579175704986,0.025369978858350947,0.20095693779904308,0.4849246231155778,0.7698019801980198,0.7982409090110192,0.7720751708238,0.9258959560113871,0.9666666666666666,0.5112781954887218,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.406835582959781,0.029100529100529106,0.0,0.0,0.0,0.0
2013-06-01,0.5132841028659232,0.2457808785126866,0.42596434185145365,0.28248013503605257,0.2718158499383044,0.47121738397642504,0.26979855553940424,0.8159906367726125,0.8250727700466526,0.44270045019270493,0.5148594377510008,0.44747081712061676,0.007751937984496123,0.01952277657266811,0.02959830866807611,0.28708133971291866,0.5778894472361809,0.8415841584158416,0.7989597420439755,0.7734042293286905,0.9258959560113871,0.9666666666666666,0.5037593984962406,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.48826749926619073,0.02380952380952381,0.0,0.0,0.0,0.0
2013-07-01,0.6002244995118424,0.2362123397123592,0.4795373790352982,0.32128651521568746,0.3410707984244087,0.5180107079686506,0.3246364441685857,0.8214037526059763,0.822839826149368,0.4263290898195059,0.48514056224898766,0.396331295163983,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.3349282296650718,0.6482412060301507,0.8935643564356436,0.8010255683726367,0.7777172218792923,0.9258959560113871,0.9666666666666666,0.49624060150375937,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4880507891371031,0.02380952380952381,0.0,0.0,0.0,0.0
2013-08-01,0.5943662706909404,0.22173286042795337,0.4619330287210932,0.3085778088684595,0.3180802371935633,0.502675332945011,0.30651821792700906,0.8139790058885922,0.8277044539255952,0.44337555466547196,0.47630522088354066,0.4130072262368018,0.010335917312661497,0.015184381778741865,0.02748414376321353,0.3636363636363637,0.6884422110552764,0.9306930693069306,0.8028478206702182,0.7820286794658572,0.9258959560113871,0.965079365079365,0.48872180451127817,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.508087151477284,0.021164021164021166,0.0,0.0,0.0,0.0
2013-09-01,0.6163880202538723,0.19296878044977978,0.5293808801760589,0.3573866923747273,0.40552961791867936,0.5615420391857755,0.3756673305308457,0.8150762590980578,0.8253120140356474,0.36438821598913385,0.47309236947791417,0.34852695942189715,0.005167958656330749,0.008676789587852493,0.025369978858350947,0.38277511961722493,0.7060301507537688,0.9381188118811881,0.8055825432743245,0.7863386020095198,0.9258959560113871,0.965079365079365,0.47368421052631576,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.38644503043538864,0.021164021164021166,0.0,0.0,0.0,0.0
2013-10-01,0.8327128901956282,0.22902131971781578,0.4523349711428322,0.3016894567355084,0.30532703921195886,0.4943529069972979,0.29654787691850226,0.779488680004389,0.826747477969616,0.37063289390784976,0.55502008032128,0.4219010561422999,0.02842377260981912,0.017353579175704986,0.025369978858350947,0.32775119617224885,0.6582914572864321,0.9108910891089109,0.8170143130442074,0.7992884684973022,0.9258959560113871,0.965079365079365,0.46616541353383456,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4269236247433059,0.02380952380952381,0.0,0.0,0.0,0.0
2013-11-01,0.834297128463706,0.24192228241805355,0.45980981461983056,0.30712704071255503,0.3148655730280321,0.5009037470997301,0.3041467855371878,0.8461651000329176,0.8289405478687348,0.42227850143727325,0.5253012048192782,0.4146748193440837,0.012919896640826873,0.021691973969631236,0.025369978858350947,0.32775119617224885,0.6834170854271356,0.9405940594059405,0.8285888694187088,0.8123228053265517,0.9258959560113871,0.965079365079365,0.45864661654135336,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4672993994296326,0.021164021164021166,0.0,0.0,0.0,0.0
2013-12-01,0.8246516253693662,0.24790505515064115,0.43414713930669585,0.2886130325844681,0.281286179993546,0.47856013099630346,0.2777076154186709,0.8226473062433708,0.8201283942740939,0.45400845011149127,0.49317269076304804,0.4391328515842153,0.005167958656330749,0.021691973969631236,0.02748414376321353,0.37799043062200965,0.728643216080402,0.9628712871287128,0.8398407719319282,0.8254416128915971,0.9258959560113871,0.9666666666666666,0.45864661654135336,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5074704493765487,0.02380952380952381,0.0,0.0,0.0,0.0
2014-01-01,0.5973830530780269,0.24923022956697977,0.5362391964734085,0.3674373270582675,0.22971102693425485,0.6061067533088713,0.29034793350622495,0.8253172890530704,0.8253120140356474,0.44556964420194434,0.45622489959839535,0.43413007226236966,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.39473684210526316,0.7185929648241205,0.9331683168316831,0.8446428777120617,0.8317310623762681,0.992015364816909,0.9666666666666666,0.45112781954887216,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5071643687139576,0.018518518518518524,0.0,0.0,0.0,0.0
2014-02-01,0.6238832231130615,0.24200023385430874,0.6137239966811414,0.42343934758120927,0.3307361747803863,0.6736271825978825,0.3700412071239415,0.8111261475439815,0.8241556680888393,0.39324893219976476,0.43212851405622554,0.3596442468037737,0.012919896640826873,0.017353579175704986,0.025369978858350947,0.3636363636363637,0.6809045226130652,0.905940594059406,0.8505629767113888,0.8380440398792854,0.992015364816909,0.9682539682539681,0.45112781954887216,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.42661706933130766,0.018518518518518524,0.0,0.0,0.0,0.0
2014-03-01,0.5948154002605487,0.19955567681334527,0.5290045136284601,0.36224250250289847,0.22114729596313004,0.5996090782615964,0.28337024737352506,0.8305109542445411,0.829100043861398,0.430717345801157,0.5381526104417611,0.4402445803224085,0.012919896640826873,0.017353579175704986,0.02748414376321353,0.3923444976076555,0.6834170854271356,0.8960396039603961,0.855288944800408,0.8443805446119913,0.992015364816909,0.9698412698412698,0.44360902255639095,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.48672750752784855,0.021164021164021166,0.0,0.0,0.0,0.0
2014-04-01,0.7783903274085963,0.19230619324161047,0.532086956767502,0.3644890790740425,0.2256448160280396,0.6021886196966334,0.28679569094167856,0.8124062762883582,0.8304158858008693,0.42379744804664726,0.5381526104417725,0.4369093941078368,0.005167958656330749,0.010845986984815618,0.02325581395348837,0.40669856459330145,0.6809045226130652,0.8712871287128713,0.8623993970168587,0.8581101823731759,0.992015364816909,0.9714285714285714,0.43609022556390975,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4865172962337585,0.02380952380952381,0.0,0.0,0.0,0.0
2014-05-01,0.78196493215149,0.21140429512413766,0.5444801809037515,0.3734593720493408,0.24213788221536262,0.6129136203285528,0.2997205763424168,0.8174902161588823,0.8260696200007975,0.4254852476828989,0.5277108433734952,0.42468037798776703,0.007751937984496123,0.010845986984815618,0.021141649048625793,0.38038277511961727,0.6432160804020101,0.8391089108910891,0.8697074309890918,0.8719482384542776,0.992015364816909,0.9730158730158729,0.43609022556390975,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4663520639259441,0.02380952380952381,0.0,0.0,0.0,0.0
2014-06-01,0.7936858229603663,0.23773239271933586,0.5796059325859948,0.39884306325926,0.28784844463093207,0.6435415514516968,0.3358013152238879,0.8271460444021799,0.8312133657641853,0.40236288103641005,0.47710843373493866,0.39077265147304074,0.005167958656330749,0.01301518438177874,0.021141649048625793,0.40191387559808617,0.6532663316582914,0.8465346534653465,0.8775487459149617,0.8858947136439533,0.992015364816909,0.9746031746031745,0.42857142857142855,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.44628767841617856,0.02645502645502646,0.0,0.0,0.0,0.0
2014-07-01,0.7112112544328324,0.23480921385976536,0.5565088854901579,0.38217612400859957,0.2584088344554058,0.6232646441269224,0.3124055043944107,0.8172707655169891,0.8276645799274294,0.3945991795996356,0.5333333333333272,0.4124513618677052,0.005167958656330749,0.01301518438177874,0.02325581395348837,0.40669856459330145,0.6381909547738693,0.8242574257425742,0.8825089342929291,0.8949870312771065,0.992015364816909,0.9761904761904762,0.42105263157894735,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.446212758943782,0.02380952380952381,0.0,0.0,0.0,0.0
2014-08-01,0.7457384122565109,0.22075846747476321,0.6543186938512352,0.45280989027412644,0.3844498555199849,0.7088265672935234,0.412211983647918,0.8165026882703632,0.8252322660393158,0.3431223866427475,0.41285140562248973,0.3190661478599278,0.007751937984496123,0.010845986984815618,0.02325581395348837,0.3899521531100479,0.6080402010050251,0.7920792079207921,0.888921530415958,0.9041229869054707,0.992015364816909,0.9777777777777777,0.41353383458646614,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.38644503043538864,0.02380952380952381,0.0,0.0,0.0,0.0
2014-09-01,0.737571730077912,0.18425770744825973,0.6314623871764248,0.4363081701585706,0.35510006390249155,0.688809302253675,0.38894432998963824,0.8207819757872792,0.8301367678137087,0.35240507314324365,0.4843373493975896,0.34074485825458434,0.0025839793281653744,0.008676789587852493,0.02325581395348837,0.42344497607655507,0.6356783919597989,0.8069306930693069,0.8950196653311151,0.9133025805290456,0.992015364816909,0.9793650793650793,0.40601503759398494,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.38644503043538864,0.02380952380952381,0.0,0.0,0.0,0.0
2014-10-01,0.639181024296973,0.2386483220953346,0.6620101124317553,0.4583612723456192,0.39428446783069093,0.7155719478739863,0.42001946691195385,0.8354485936871365,0.8276247059292636,0.34160340157903124,0.45622489959839535,0.3118399110617037,0.005167958656330749,0.010845986984815618,0.021141649048625793,0.37081339712918665,0.5778894472361809,0.7524752475247525,0.8999369464574233,0.9186599977685728,0.992015364816909,0.9793650793650793,0.39849624060150374,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.366530751947438,0.02380952380952381,0.0,0.0,0.0,0.0
2014-11-01,0.6504978272039474,0.23471177456444633,0.693529821445396,0.48110859616841634,0.43452479197350113,0.7432286162253992,0.45198161770341716,0.8108701217951062,0.829299413852227,0.2740928389396726,0.4706827309236858,0.28237909949971857,0.010335917312661497,0.015184381778741865,0.02748414376321353,0.38755980861244027,0.5854271356783919,0.7524752475247525,0.9053334080808217,0.9240314302400251,0.992015364816909,0.9793650793650793,0.39097744360902253,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.30670483289101214,0.02380952380952381,0.0,0.0,0.0,0.0
2014-12-01,0.6675713785605014,0.23821958919593092,0.7410455298010061,0.5153925329394252,0.49499599933226734,0.7849632715861605,0.5000626116637622,0.8194286968289382,0.8290202958650664,0.22616034446479094,0.4594377510040218,0.23846581434130099,0.007751937984496123,0.023861171366594356,0.04439746300211416,0.3923444976076555,0.5552763819095476,0.7004950495049505,0.9114486367418301,0.9294168787320604,0.992015364816909,0.9793650793650793,0.38345864661654133,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.24657836823237916,0.03174603174603175,0.0,0.0,0.0,0.0
2015-01-01,0.7763693899820938,0.26238453443504695,0.836476342290028,0.6891088151092257,0.6180588790515567,0.8467037618321678,0.6495140361367602,0.8310961559562562,0.8257905020136369,0.09552743671338254,0.3646586345381502,0.062256809338526176,0.005167958656330749,0.017353579175704986,0.042283298097251586,0.32775119617224885,0.47236180904522607,0.6089108910891089,0.9204042140963091,0.9332189151702596,0.9999999999999999,0.9793650793650793,0.37593984962406013,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.06520263862566872,0.029100529100529106,0.0,0.0,0.0,0.0
2015-02-01,0.637218800962498,0.2206610281794442,0.4496794814153678,0.4096342859804005,0.12466405172263877,0.5072910950373068,0.2573391164547523,0.8080538385574777,0.8286215558834085,0.4499578232749109,0.4650602409638538,0.420233463035018,0.005167958656330749,0.015184381778741865,0.04651162790697674,0.3516746411483254,0.4974874371859296,0.6361386138613861,0.9236227898579653,0.9370264540716372,0.9999999999999999,0.9809523809523808,0.3684210526315789,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5071643687139576,0.029100529100529106,0.0,0.0,0.0,0.0
2015-03-01,0.6308007764399471,0.22220056904548466,0.43275324692993455,0.3970097048834629,0.10355489492479847,0.4924169104300499,0.24022903439285365,0.8147470831352182,0.8217632281988916,0.4565400918843499,0.5100401606425669,0.43579766536965153,0.005167958656330749,0.023861171366594356,0.05285412262156448,0.3636363636363637,0.5125628140703518,0.650990099009901,0.9265899730326093,0.9408394954361932,0.9999999999999999,0.9809523809523808,0.3684210526315789,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5268995464237676,0.029100529100529106,0.0,0.0,0.0,0.0
2015-04-01,0.7042831083055205,0.18735627703940444,0.503676204771085,0.4482702398654729,0.19400389175078403,0.5546523963227419,0.3121360024486733,0.8257196152298745,0.8290601698632323,0.39105488111762915,0.5228915662650613,0.3702056698165616,0.005167958656330749,0.01952277657266811,0.04862579281183932,0.32296650717703357,0.4874371859296482,0.6410891089108911,0.9314234262967939,0.9472956678989888,0.9999999999999999,0.9825396825396825,0.3684210526315789,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.42649910361680954,0.03174603174603175,0.0,0.0,0.0,0.0
2015-05-01,0.6671639162267101,0.21327512959426276,0.40315120740421306,0.37476505674448735,0.06683964311632704,0.4663946529173189,0.21032708219408502,0.8229033319922461,0.83145260975318,0.4810126674763619,0.48514056224899904,0.4630350194552582,0.0025839793281653744,0.017353579175704986,0.050739957716701894,0.368421052631579,0.5527638190954773,0.7326732673267327,0.9347484718446782,0.953773338375799,0.9999999999999999,0.9841269841269841,0.3684210526315789,0.0,0.0,0.5,0.6499972082458898,0.6385438768053273,0.5229917969040386,0.5112194498315524,0.6011898712829592,0.517521699638159,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5463261569997493,0.03174603174603175,0.0,0.0,0.0,0.0
