State,Year,Period,Supply_2
FL,2019,M08,44014
FL,2019,M09,39243
FL,2019,M10,37382
FL,2019,M11,36767
FL,2019,M12,37510
FL,2020,M01,33345
FL,2020,M02,34291
FL,2020,M03,34400
FL,2020,M04,556966
FL,2020,M05,531847
FL,2020,M06,1027209
FL,2020,M07,779956
FL,2020,M08,509311
FL,2020,M09,439151
FL,2020,M10,289261
FL,2020,M11,223167
FL,2020,M12,212303
FL,2021,M01,167633
FL,2021,M02,175778
FL,2021,M03,169077
FL,2021,M04,146578
FL,2021,M05,137151
FL,2021,M06,90544
FL,2021,M07,85001
FL,2021,M08,81314
FL,2021,M09,80181
FL,2021,M10,71645
FL,2021,M11,58138
FL,2021,M12,45264
FL,2022,M01,51316
FL,2022,M02,42971
FL,2022,M03,35333
FL,2022,M04,35228
FL,2022,M05,32494
FL,2022,M06,37117
FL,2022,M07,40370
FL,2022,M08,40653
FL,2022,M09,37712
FL,2022,M10,42012
FL,2022,M11,42355
FL,2022,M12,NA
GA,2012,M01,103501
GA,2012,M02,93164
GA,2012,M03,86079
GA,2012,M04,83876
GA,2012,M05,73331
GA,2012,M06,75500
GA,2012,M07,76627
GA,2012,M08,73938
GA,2012,M09,69742
GA,2012,M10,69803
GA,2012,M11,62129
GA,2012,M12,68582
GA,2013,M01,77645
GA,2013,M02,68374
GA,2013,M03,60033
GA,2013,M04,67522
GA,2013,M05,60389
GA,2013,M06,63387
GA,2013,M07,66727
GA,2013,M08,59015
GA,2013,M09,54836
GA,2013,M10,53478
GA,2013,M11,53630
GA,2013,M12,55587
GA,2014,M01,59432
GA,2014,M02,60074
GA,2014,M03,48106
GA,2014,M04,46306
GA,2014,M05,44941
GA,2014,M06,49668
GA,2014,M07,52390
GA,2014,M08,45739
GA,2014,M09,41965
GA,2014,M10,41166
GA,2014,M11,40071
GA,2014,M12,41309
GA,2015,M01,46758
GA,2015,M02,41547
GA,2015,M03,37855
GA,2015,M04,36417
GA,2015,M05,36419
GA,2015,M06,39372
GA,2015,M07,39633
GA,2015,M08,37352
GA,2015,M09,36163
GA,2015,M10,35144
GA,2015,M11,35072
GA,2015,M12,36113
GA,2016,M01,39003
GA,2016,M02,36830
GA,2016,M03,32887
GA,2016,M04,30467
GA,2016,M05,30948
GA,2016,M06,31957
GA,2016,M07,33948
GA,2016,M08,30817
GA,2016,M09,29871
GA,2016,M10,31504
GA,2016,M11,29871
GA,2016,M12,30227
GA,2017,M01,35336
GA,2017,M02,31945
GA,2017,M03,28788
GA,2017,M04,27977
GA,2017,M05,27449
GA,2017,M06,29530
GA,2017,M07,30826
GA,2017,M08,29037
GA,2017,M09,28114
GA,2017,M10,28597
GA,2017,M11,23481
GA,2017,M12,28012
GA,2018,M01,31607
GA,2018,M02,28908
GA,2018,M03,26210
GA,2018,M04,25378
GA,2018,M05,25316
GA,2018,M06,26071
GA,2018,M07,28305
GA,2018,M08,25160
GA,2018,M09,23535
GA,2018,M10,25459
GA,2018,M11,21990
GA,2018,M12,25146
GA,2019,M01,29355
GA,2019,M02,27208
GA,2019,M03,23918
GA,2019,M04,23737
GA,2019,M05,24042
GA,2019,M06,25072
GA,2019,M07,27148
GA,2019,M08,25549
GA,2019,M09,24252
GA,2019,M10,24134
GA,2019,M11,24461
GA,2019,M12,25133
GA,2020,M01,28998
GA,2020,M02,26963
GA,2020,M03,27507
GA,2020,M04,758856
GA,2020,M05,731762
GA,2020,M06,669735
GA,2020,M07,636912
GA,2020,M08,553713
GA,2020,M09,536886
GA,2020,M10,336738
GA,2020,M11,253347
GA,2020,M12,164960
GA,2021,M01,151571
GA,2021,M02,136063
GA,2021,M03,135962
GA,2021,M04,129967
GA,2021,M05,125218
GA,2021,M06,136799
GA,2021,M07,97900
GA,2021,M08,79177
GA,2021,M09,57647
GA,2021,M10,40289
GA,2021,M11,33596
GA,2021,M12,25151
GA,2022,M01,35109
GA,2022,M02,33433
GA,2022,M03,31712
GA,2022,M04,27611
GA,2022,M05,26237
GA,2022,M06,28611
GA,2022,M07,31017
GA,2022,M08,33395
GA,2022,M09,28575
GA,2022,M10,26242
GA,2022,M11,26356
GA,2022,M12,NA
HI,2012,M01,13768
HI,2012,M02,13554
HI,2012,M03,14163
HI,2012,M04,13530
HI,2012,M05,13381
HI,2012,M06,13143
HI,2012,M07,13028
HI,2012,M08,12194
HI,2012,M09,11521
HI,2012,M10,11635
HI,2012,M11,11024
HI,2012,M12,11168
HI,2013,M01,11814
HI,2013,M02,11117
HI,2013,M03,11139
HI,2013,M04,11322
HI,2013,M05,11170
HI,2013,M06,11813
HI,2013,M07,11526
HI,2013,M08,11199
HI,2013,M09,10983
HI,2013,M10,11482
HI,2013,M11,11128
HI,2013,M12,10656
HI,2014,M01,10553
HI,2014,M02,10535
HI,2014,M03,10064
HI,2014,M04,9909
HI,2014,M05,9883
HI,2014,M06,10698
HI,2014,M07,10260
HI,2014,M08,9750
HI,2014,M09,8778
HI,2014,M10,8704
HI,2014,M11,8825
HI,2014,M12,8943
HI,2015,M01,9038
HI,2015,M02,8660
HI,2015,M03,8386
HI,2015,M04,7595
HI,2015,M05,7859
HI,2015,M06,7980
HI,2015,M07,7823
HI,2015,M08,7053
HI,2015,M09,7176
HI,2015,M10,6415
HI,2015,M11,6361
HI,2015,M12,6229
HI,2016,M01,6388
HI,2016,M02,6290
HI,2016,M03,6393
HI,2016,M04,6521
HI,2016,M05,7009
HI,2016,M06,7127
HI,2016,M07,7374
HI,2016,M08,6729
HI,2016,M09,7092
HI,2016,M10,7245
HI,2016,M11,7644
HI,2016,M12,7474
HI,2017,M01,8227
HI,2017,M02,7701
HI,2017,M03,7265
HI,2017,M04,7577
HI,2017,M05,7497
HI,2017,M06,7960
HI,2017,M07,7955
HI,2017,M08,7212
HI,2017,M09,7178
HI,2017,M10,7620
HI,2017,M11,7162
HI,2017,M12,7117
HI,2018,M01,7620
HI,2018,M02,7663
HI,2018,M03,7111
HI,2018,M04,6859
HI,2018,M05,6912
HI,2018,M06,7004
HI,2018,M07,7095
HI,2018,M08,6413
HI,2018,M09,6474
HI,2018,M10,6643
HI,2018,M11,6715
HI,2018,M12,6662
HI,2019,M01,7276
HI,2019,M02,6869
HI,2019,M03,6549
HI,2019,M04,6301
HI,2019,M05,6823
HI,2019,M06,7289
HI,2019,M07,7233
HI,2019,M08,6545
HI,2019,M09,6318
HI,2019,M10,6303
HI,2019,M11,5777
HI,2019,M12,5689
HI,2020,M01,6405
HI,2020,M02,6221
HI,2020,M03,6472
HI,2020,M04,68479
HI,2020,M05,128074
HI,2020,M06,132466
HI,2020,M07,130195
HI,2020,M08,115418
HI,2020,M09,132603
HI,2020,M10,70491
HI,2020,M11,43988
HI,2020,M12,32159
HI,2021,M01,23817
HI,2021,M02,20590
HI,2021,M03,18617
HI,2021,M04,17836
HI,2021,M05,16955
HI,2021,M06,15550
HI,2021,M07,14399
HI,2021,M08,12726
HI,2021,M09,15627
HI,2021,M10,13987
HI,2021,M11,11250
HI,2021,M12,8298
HI,2022,M01,8883
HI,2022,M02,7767
HI,2022,M03,6963
HI,2022,M04,6220
HI,2022,M05,6008
HI,2022,M06,6287
HI,2022,M07,6291
HI,2022,M08,5730
HI,2022,M09,5394
HI,2022,M10,5497
HI,2022,M11,5638
HI,2022,M12,NA
IA,2012,M01,40962
IA,2012,M02,42245
IA,2012,M03,36004
IA,2012,M04,24278
IA,2012,M05,21326
IA,2012,M06,21542
IA,2012,M07,20702
IA,2012,M08,21224
IA,2012,M09,19943
IA,2012,M10,19820
IA,2012,M11,23349
IA,2012,M12,31484
IA,2013,M01,41647
IA,2013,M02,41537
IA,2013,M03,38596
IA,2013,M04,30399
IA,2013,M05,22065
IA,2013,M06,21745
IA,2013,M07,21798
IA,2013,M08,20513
IA,2013,M09,18184
IA,2013,M10,17777
IA,2013,M11,19691
IA,2013,M12,29716
IA,2014,M01,38048
IA,2014,M02,37762
IA,2014,M03,34537
IA,2014,M04,24327
IA,2014,M05,18259
IA,2014,M06,18427
IA,2014,M07,19631
IA,2014,M08,19476
IA,2014,M09,16381
IA,2014,M10,17099
IA,2014,M11,18782
IA,2014,M12,27453
IA,2015,M01,36905
IA,2015,M02,35976
IA,2015,M03,32250
IA,2015,M04,19962
IA,2015,M05,17590
IA,2015,M06,19040
IA,2015,M07,19345
IA,2015,M08,18782
IA,2015,M09,16767
IA,2015,M10,16188
IA,2015,M11,17038
IA,2015,M12,24091
IA,2016,M01,35168
IA,2016,M02,35312
IA,2016,M03,30456
IA,2016,M04,19752
IA,2016,M05,17891
IA,2016,M06,18022
IA,2016,M07,18606
IA,2016,M08,17011
IA,2016,M09,14674
IA,2016,M10,14712
IA,2016,M11,15549
IA,2016,M12,25292
IA,2017,M01,33284
IA,2017,M02,33054
IA,2017,M03,28851
IA,2017,M04,19695
IA,2017,M05,15841
IA,2017,M06,16300
IA,2017,M07,16154
IA,2017,M08,15500
IA,2017,M09,13363
IA,2017,M10,12111
IA,2017,M11,14144
IA,2017,M12,21765
IA,2018,M01,30013
IA,2018,M02,30802
IA,2018,M03,27294
IA,2018,M04,19957
IA,2018,M05,13372
IA,2018,M06,13782
IA,2018,M07,13747
IA,2018,M08,13315
IA,2018,M09,11599
IA,2018,M10,11568
IA,2018,M11,13068
IA,2018,M12,19639
IA,2019,M01,28070
IA,2019,M02,31383
IA,2019,M03,29614
IA,2019,M04,18875
IA,2019,M05,13836
IA,2019,M06,14355
IA,2019,M07,15009
IA,2019,M08,14528
IA,2019,M09,12080
IA,2019,M10,12440
IA,2019,M11,15322
IA,2019,M12,20997
IA,2020,M01,29242
IA,2020,M02,30291
IA,2020,M03,27535
IA,2020,M04,174152
IA,2020,M05,179954
IA,2020,M06,143757
IA,2020,M07,104951
IA,2020,M08,78722
IA,2020,M09,60007
IA,2020,M10,35561
IA,2020,M11,32893
IA,2020,M12,33448
IA,2021,M01,40130
IA,2021,M02,42277
IA,2021,M03,35298
IA,2021,M04,28975
IA,2021,M05,23695
IA,2021,M06,20979
IA,2021,M07,16149
IA,2021,M08,13738
IA,2021,M09,9324
IA,2021,M10,8511
IA,2021,M11,9366
IA,2021,M12,15826
IA,2022,M01,21485
IA,2022,M02,22136
IA,2022,M03,19168
IA,2022,M04,10162
IA,2022,M05,6231
IA,2022,M06,6843
IA,2022,M07,7431
IA,2022,M08,6929
IA,2022,M09,5518
IA,2022,M10,5663
IA,2022,M11,6209
IA,2022,M12,NA
ID,2012,M01,26753
ID,2012,M02,26107
ID,2012,M03,23450
ID,2012,M04,18547
ID,2012,M05,15113
ID,2012,M06,13804
ID,2012,M07,13229
ID,2012,M08,12366
ID,2012,M09,10491
ID,2012,M10,10804
ID,2012,M11,14675
ID,2012,M12,18706
ID,2013,M01,22957
ID,2013,M02,21950
ID,2013,M03,18104
ID,2013,M04,14608
ID,2013,M05,11111
ID,2013,M06,10388
ID,2013,M07,10503
ID,2013,M08,10187
ID,2013,M09,8407
ID,2013,M10,8560
ID,2013,M11,10635
ID,2013,M12,15376
ID,2014,M01,17899
ID,2014,M02,17883
ID,2014,M03,14979
ID,2014,M04,11147
ID,2014,M05,9639
ID,2014,M06,8761
ID,2014,M07,8764
ID,2014,M08,8296
ID,2014,M09,7164
ID,2014,M10,6965
ID,2014,M11,9225
ID,2014,M12,12441
ID,2015,M01,13070
ID,2015,M02,13078
ID,2015,M03,11380
ID,2015,M04,8864
ID,2015,M05,7542
ID,2015,M06,7162
ID,2015,M07,5986
ID,2015,M08,6389
ID,2015,M09,5645
ID,2015,M10,5711
ID,2015,M11,6875
ID,2015,M12,11127
ID,2016,M01,13582
ID,2016,M02,13079
ID,2016,M03,9306
ID,2016,M04,7541
ID,2016,M05,6275
ID,2016,M06,6225
ID,2016,M07,6174
ID,2016,M08,5733
ID,2016,M09,5191
ID,2016,M10,5410
ID,2016,M11,6676
ID,2016,M12,10778
ID,2017,M01,14517
ID,2017,M02,12898
ID,2017,M03,10235
ID,2017,M04,7581
ID,2017,M05,5853
ID,2017,M06,5380
ID,2017,M07,5148
ID,2017,M08,5044
ID,2017,M09,3808
ID,2017,M10,4099
ID,2017,M11,5845
ID,2017,M12,8844
ID,2018,M01,12141
ID,2018,M02,10521
ID,2018,M03,7990
ID,2018,M04,5735
ID,2018,M05,4474
ID,2018,M06,4400
ID,2018,M07,4494
ID,2018,M08,4064
ID,2018,M09,3282
ID,2018,M10,3720
ID,2018,M11,4738
ID,2018,M12,7050
ID,2019,M01,10942
ID,2019,M02,10915
ID,2019,M03,8466
ID,2019,M04,5280
ID,2019,M05,4337
ID,2019,M06,4548
ID,2019,M07,4203
ID,2019,M08,4011
ID,2019,M09,3106
ID,2019,M10,3501
ID,2019,M11,4500
ID,2019,M12,7181
ID,2020,M01,10733
ID,2020,M02,10241
ID,2020,M03,7747
ID,2020,M04,61568
ID,2020,M05,52790
ID,2020,M06,33339
ID,2020,M07,27106
ID,2020,M08,16345
ID,2020,M09,11187
ID,2020,M10,7982
ID,2020,M11,8643
ID,2020,M12,11593
ID,2021,M01,14075
ID,2021,M02,15154
ID,2021,M03,11908
ID,2021,M04,9387
ID,2021,M05,6858
ID,2021,M06,6115
ID,2021,M07,4894
ID,2021,M08,4085
ID,2021,M09,2751
ID,2021,M10,2545
ID,2021,M11,3326
ID,2021,M12,5753
ID,2022,M01,8286
ID,2022,M02,7842
ID,2022,M03,6047
ID,2022,M04,3640
ID,2022,M05,2901
ID,2022,M06,3269
ID,2022,M07,3524
ID,2022,M08,3553
ID,2022,M09,2601
ID,2022,M10,2790
ID,2022,M11,4354
ID,2022,M12,NA
IL,2012,M01,240232
IL,2012,M02,211487
IL,2012,M03,200952
IL,2012,M04,185111
IL,2012,M05,167182
IL,2012,M06,166153
IL,2012,M07,169551
IL,2012,M08,156332
IL,2012,M09,143303
IL,2012,M10,143311
IL,2012,M11,148779
IL,2012,M12,181583
IL,2013,M01,221563
IL,2013,M02,202084
IL,2013,M03,193335
IL,2013,M04,179746
IL,2013,M05,144833
IL,2013,M06,148119
IL,2013,M07,156926
IL,2013,M08,149877
IL,2013,M09,137136
IL,2013,M10,131793
IL,2013,M11,142255
IL,2013,M12,166546
IL,2014,M01,234620
IL,2014,M02,203948
IL,2014,M03,192986
IL,2014,M04,168198
IL,2014,M05,147297
IL,2014,M06,141340
IL,2014,M07,142565
IL,2014,M08,125709
IL,2014,M09,112085
IL,2014,M10,107831
IL,2014,M11,114052
IL,2014,M12,143932
IL,2015,M01,173306
IL,2015,M02,164764
IL,2015,M03,161909
IL,2015,M04,127568
IL,2015,M05,111090
IL,2015,M06,111645
IL,2015,M07,123296
IL,2015,M08,116739
IL,2015,M09,107367
IL,2015,M10,98953
IL,2015,M11,107796
IL,2015,M12,136400
IL,2016,M01,166802
IL,2016,M02,164068
IL,2016,M03,154651
IL,2016,M04,128228
IL,2016,M05,112887
IL,2016,M06,114063
IL,2016,M07,118368
IL,2016,M08,111658
IL,2016,M09,94483
IL,2016,M10,92072
IL,2016,M11,97193
IL,2016,M12,126833
IL,2017,M01,163545
IL,2017,M02,151764
IL,2017,M03,141781
IL,2017,M04,124852
IL,2017,M05,107145
IL,2017,M06,103113
IL,2017,M07,108182
IL,2017,M08,102903
IL,2017,M09,89306
IL,2017,M10,87968
IL,2017,M11,89182
IL,2017,M12,117495
IL,2018,M01,153234
IL,2018,M02,142201
IL,2018,M03,130499
IL,2018,M04,114913
IL,2018,M05,93617
IL,2018,M06,91546
IL,2018,M07,97033
IL,2018,M08,87433
IL,2018,M09,76446
IL,2018,M10,75487
IL,2018,M11,88679
IL,2018,M12,104649
IL,2019,M01,130813
IL,2019,M02,135316
IL,2019,M03,132535
IL,2019,M04,106610
IL,2019,M05,85612
IL,2019,M06,88857
IL,2019,M07,95198
IL,2019,M08,86017
IL,2019,M09,77255
IL,2019,M10,75764
IL,2019,M11,86258
IL,2019,M12,108701
IL,2020,M01,132760
IL,2020,M02,132167
IL,2020,M03,127043
IL,2020,M04,682580
IL,2020,M05,764194
IL,2020,M06,705878
IL,2020,M07,644901
IL,2020,M08,593150
IL,2020,M09,512015
IL,2020,M10,373050
IL,2020,M11,339922
IL,2020,M12,347593
IL,2021,M01,337144
IL,2021,M02,271985
IL,2021,M03,225225
IL,2021,M04,232178
IL,2021,M05,201775
IL,2021,M06,200037
IL,2021,M07,201950
IL,2021,M08,185350
IL,2021,M09,231842
IL,2021,M10,152323
IL,2021,M11,123808
IL,2021,M12,102421
IL,2022,M01,125058
IL,2022,M02,118526
IL,2022,M03,105631
IL,2022,M04,82954
IL,2022,M05,66885
IL,2022,M06,70756
IL,2022,M07,68214
IL,2022,M08,66260
IL,2022,M09,57111
IL,2022,M10,58111
IL,2022,M11,65522
IL,2022,M12,NA
IN,2012,M01,73444
IN,2012,M02,71342
IN,2012,M03,62762
IN,2012,M04,53624
IN,2012,M05,48281
IN,2012,M06,49145
IN,2012,M07,49665
IN,2012,M08,44011
IN,2012,M09,43289
IN,2012,M10,40672
IN,2012,M11,42799
IN,2012,M12,50365
IN,2013,M01,63782
IN,2013,M02,59986
IN,2013,M03,54906
IN,2013,M04,48925
IN,2013,M05,43653
IN,2013,M06,42346
IN,2013,M07,45081
IN,2013,M08,40568
IN,2013,M09,40023
IN,2013,M10,38061
IN,2013,M11,39190
IN,2013,M12,46745
IN,2014,M01,58126
IN,2014,M02,53974
IN,2014,M03,46301
IN,2014,M04,39058
IN,2014,M05,32354
IN,2014,M06,29253
IN,2014,M07,30536
IN,2014,M08,26331
IN,2014,M09,23750
IN,2014,M10,23889
IN,2014,M11,25621
IN,2014,M12,31245
IN,2015,M01,41224
IN,2015,M02,38794
IN,2015,M03,35534
IN,2015,M04,25542
IN,2015,M05,22874
IN,2015,M06,21906
IN,2015,M07,21835
IN,2015,M08,21028
IN,2015,M09,20865
IN,2015,M10,19948
IN,2015,M11,21224
IN,2015,M12,26268
IN,2016,M01,35439
IN,2016,M02,35850
IN,2016,M03,31863
IN,2016,M04,23167
IN,2016,M05,22036
IN,2016,M06,21999
IN,2016,M07,22159
IN,2016,M08,20688
IN,2016,M09,19470
IN,2016,M10,19135
IN,2016,M11,19612
IN,2016,M12,27763
IN,2017,M01,32090
IN,2017,M02,31821
IN,2017,M03,27203
IN,2017,M04,21649
IN,2017,M05,19112
IN,2017,M06,16212
IN,2017,M07,14831
IN,2017,M08,14899
IN,2017,M09,13688
IN,2017,M10,13472
IN,2017,M11,13325
IN,2017,M12,17658
IN,2018,M01,22879
IN,2018,M02,24144
IN,2018,M03,19630
IN,2018,M04,16466
IN,2018,M05,13858
IN,2018,M06,13777
IN,2018,M07,13995
IN,2018,M08,13136
IN,2018,M09,12793
IN,2018,M10,12375
IN,2018,M11,12820
IN,2018,M12,17185
IN,2019,M01,19956
IN,2019,M02,22077
IN,2019,M03,19694
IN,2019,M04,16037
IN,2019,M05,13344
IN,2019,M06,13348
IN,2019,M07,13940
IN,2019,M08,13194
IN,2019,M09,12845
IN,2019,M10,13303
IN,2019,M11,14300
IN,2019,M12,17133
IN,2020,M01,21382
IN,2020,M02,23049
IN,2020,M03,20987
IN,2020,M04,254166
IN,2020,M05,253984
IN,2020,M06,201594
IN,2020,M07,179803
IN,2020,M08,138394
IN,2020,M09,131297
IN,2020,M10,81701
IN,2020,M11,67317
IN,2020,M12,52243
IN,2021,M01,56911
IN,2021,M02,55110
IN,2021,M03,46678
IN,2021,M04,40872
IN,2021,M05,41818
IN,2021,M06,39856
IN,2021,M07,34378
IN,2021,M08,32788
IN,2021,M09,30271
IN,2021,M10,21566
IN,2021,M11,20249
IN,2021,M12,17547
IN,2022,M01,18443
IN,2022,M02,18588
IN,2022,M03,15873
IN,2022,M04,14525
IN,2022,M05,12955
IN,2022,M06,13325
IN,2022,M07,12706
IN,2022,M08,13993
IN,2022,M09,13526
IN,2022,M10,11204
IN,2022,M11,11502
IN,2022,M12,NA
KS,2012,M01,31793
KS,2012,M02,31863
KS,2012,M03,28014
KS,2012,M04,27045
KS,2012,M05,24918
KS,2012,M06,26200
KS,2012,M07,26786
KS,2012,M08,24852
KS,2012,M09,23545
KS,2012,M10,23118
KS,2012,M11,22521
KS,2012,M12,26579
KS,2013,M01,30460
KS,2013,M02,29637
KS,2013,M03,25992
KS,2013,M04,24031
KS,2013,M05,21935
KS,2013,M06,22517
KS,2013,M07,22730
KS,2013,M08,21904
KS,2013,M09,19444
KS,2013,M10,19165
KS,2013,M11,19390
KS,2013,M12,21838
KS,2014,M01,25776
KS,2014,M02,25833
KS,2014,M03,21739
KS,2014,M04,19726
KS,2014,M05,20197
KS,2014,M06,19167
KS,2014,M07,18453
KS,2014,M08,15433
KS,2014,M09,14227
KS,2014,M10,13628
KS,2014,M11,15395
KS,2014,M12,16748
KS,2015,M01,22532
KS,2015,M02,20983
KS,2015,M03,17763
KS,2015,M04,15133
KS,2015,M05,14780
KS,2015,M06,14692
KS,2015,M07,13712
KS,2015,M08,14194
KS,2015,M09,11364
KS,2015,M10,11733
KS,2015,M11,13166
KS,2015,M12,14096
KS,2016,M01,19059
KS,2016,M02,18703
KS,2016,M03,16182
KS,2016,M04,12893
KS,2016,M05,12692
KS,2016,M06,12190
KS,2016,M07,14388
KS,2016,M08,11865
KS,2016,M09,10857
KS,2016,M10,10147
KS,2016,M11,10641
KS,2016,M12,13215
KS,2017,M01,17320
KS,2017,M02,14339
KS,2017,M03,14180
KS,2017,M04,10704
KS,2017,M05,10026
KS,2017,M06,10673
KS,2017,M07,11227
KS,2017,M08,12205
KS,2017,M09,9579
KS,2017,M10,11376
KS,2017,M11,9558
KS,2017,M12,11079
KS,2018,M01,15529
KS,2018,M02,13001
KS,2018,M03,11095
KS,2018,M04,8606
KS,2018,M05,8494
KS,2018,M06,9078
KS,2018,M07,9080
KS,2018,M08,8304
KS,2018,M09,7720
KS,2018,M10,7935
KS,2018,M11,7704
KS,2018,M12,9306
KS,2019,M01,11196
KS,2019,M02,11936
KS,2019,M03,11023
KS,2019,M04,7896
KS,2019,M05,7888
KS,2019,M06,8279
KS,2019,M07,9325
KS,2019,M08,7384
KS,2019,M09,7005
KS,2019,M10,7425
KS,2019,M11,7448
KS,2019,M12,8880
KS,2020,M01,11254
KS,2020,M02,12196
KS,2020,M03,10259
KS,2020,M04,119962
KS,2020,M05,103865
KS,2020,M06,83898
KS,2020,M07,85511
KS,2020,M08,65323
KS,2020,M09,57242
KS,2020,M10,48640
KS,2020,M11,55673
KS,2020,M12,87160
KS,2021,M01,113394
KS,2021,M02,5592
KS,2021,M03,20995
KS,2021,M04,20502
KS,2021,M05,18453
KS,2021,M06,17521
KS,2021,M07,16238
KS,2021,M08,14569
KS,2021,M09,13360
KS,2021,M10,10246
KS,2021,M11,9054
KS,2021,M12,8124
KS,2022,M01,12543
KS,2022,M02,12376
KS,2022,M03,13373
KS,2022,M04,7089
KS,2022,M05,6175
KS,2022,M06,6506
KS,2022,M07,5949
KS,2022,M08,6359
KS,2022,M09,5600
KS,2022,M10,5657
KS,2022,M11,6670
KS,2022,M12,NA
KY,2012,M01,41452
KY,2012,M02,41240
KY,2012,M03,37500
KY,2012,M04,34278
KY,2012,M05,32968
KY,2012,M06,33938
KY,2012,M07,37348
KY,2012,M08,34618
KY,2012,M09,32649
KY,2012,M10,33102
KY,2012,M11,30826
KY,2012,M12,35511
KY,2013,M01,43264
KY,2013,M02,41950
KY,2013,M03,39217
KY,2013,M04,34646
KY,2013,M05,31613
KY,2013,M06,33002
KY,2013,M07,35911
KY,2013,M08,31069
KY,2013,M09,28316
KY,2013,M10,27735
KY,2013,M11,28244
KY,2013,M12,30578
KY,2014,M01,39532
KY,2014,M02,39032
KY,2014,M03,33252
KY,2014,M04,27231
KY,2014,M05,26519
KY,2014,M06,26444
KY,2014,M07,27508
KY,2014,M08,24606
KY,2014,M09,22274
KY,2014,M10,21143
KY,2014,M11,21202
KY,2014,M12,24715
KY,2015,M01,30826
KY,2015,M02,29851
KY,2015,M03,32694
KY,2015,M04,25418
KY,2015,M05,21357
KY,2015,M06,22940
KY,2015,M07,22206
KY,2015,M08,21498
KY,2015,M09,20011
KY,2015,M10,18431
KY,2015,M11,19842
KY,2015,M12,22876
KY,2016,M01,29578
KY,2016,M02,30809
KY,2016,M03,27843
KY,2016,M04,22729
KY,2016,M05,21576
KY,2016,M06,22098
KY,2016,M07,23364
KY,2016,M08,21569
KY,2016,M09,18682
KY,2016,M10,18132
KY,2016,M11,19103
KY,2016,M12,20097
KY,2017,M01,26787
KY,2017,M02,23850
KY,2017,M03,20656
KY,2017,M04,18691
KY,2017,M05,17834
KY,2017,M06,18809
KY,2017,M07,21949
KY,2017,M08,19044
KY,2017,M09,15843
KY,2017,M10,15782
KY,2017,M11,15373
KY,2017,M12,17903
KY,2018,M01,25180
KY,2018,M02,24267
KY,2018,M03,21361
KY,2018,M04,18429
KY,2018,M05,17859
KY,2018,M06,16983
KY,2018,M07,22580
KY,2018,M08,15866
KY,2018,M09,17949
KY,2018,M10,14322
KY,2018,M11,13890
KY,2018,M12,16291
KY,2019,M01,20298
KY,2019,M02,22762
KY,2019,M03,20317
KY,2019,M04,17427
KY,2019,M05,14969
KY,2019,M06,16608
KY,2019,M07,17747
KY,2019,M08,17747
KY,2019,M09,16015
KY,2019,M10,14925
KY,2019,M11,15599
KY,2019,M12,18878
KY,2020,M01,22874
KY,2020,M02,23623
KY,2020,M03,22328
KY,2020,M04,190030
KY,2020,M05,197703
KY,2020,M06,172144
KY,2020,M07,139828
KY,2020,M08,127812
KY,2020,M09,113140
KY,2020,M10,62209
KY,2020,M11,44098
KY,2020,M12,46951
KY,2021,M01,43491
KY,2021,M02,41801
KY,2021,M03,35556
KY,2021,M04,23572
KY,2021,M05,18753
KY,2021,M06,25708
KY,2021,M07,18044
KY,2021,M08,14661
KY,2021,M09,13406
KY,2021,M10,11504
KY,2021,M11,8362
KY,2021,M12,12794
KY,2022,M01,12700
KY,2022,M02,15990
KY,2022,M03,18163
KY,2022,M04,8252
KY,2022,M05,11342
KY,2022,M06,8070
KY,2022,M07,11046
KY,2022,M08,7924
KY,2022,M09,7970
KY,2022,M10,7884
KY,2022,M11,8382
KY,2022,M12,NA
LA,2012,M01,57074
LA,2012,M02,52240
LA,2012,M03,49344
LA,2012,M04,46694
LA,2012,M05,45321
LA,2012,M06,47536
LA,2012,M07,47912
LA,2012,M08,44027
LA,2012,M09,42959
LA,2012,M10,40156
LA,2012,M11,37305
LA,2012,M12,39333
LA,2013,M01,38289
LA,2013,M02,35139
LA,2013,M03,29821
LA,2013,M04,27528
LA,2013,M05,25958
LA,2013,M06,27642
LA,2013,M07,28368
LA,2013,M08,28469
LA,2013,M09,27109
LA,2013,M10,26174
LA,2013,M11,26049
LA,2013,M12,28078
LA,2014,M01,24631
LA,2014,M02,19498
LA,2014,M03,17384
LA,2014,M04,16796
LA,2014,M05,16704
LA,2014,M06,19358
LA,2014,M07,20704
LA,2014,M08,19620
LA,2014,M09,17921
LA,2014,M10,17145
LA,2014,M11,17427
LA,2014,M12,17938
LA,2015,M01,18854
LA,2015,M02,18127
LA,2015,M03,18329
LA,2015,M04,19482
LA,2015,M05,20149
LA,2015,M06,22872
LA,2015,M07,24518
LA,2015,M08,22616
LA,2015,M09,20920
LA,2015,M10,20220
LA,2015,M11,21740
LA,2015,M12,23364
LA,2016,M01,23598
LA,2016,M02,23044
LA,2016,M03,23069
LA,2016,M04,22957
LA,2016,M05,23624
LA,2016,M06,27178
LA,2016,M07,27996
LA,2016,M08,26544
LA,2016,M09,25695
LA,2016,M10,24165
LA,2016,M11,23278
LA,2016,M12,24014
LA,2017,M01,22893
LA,2017,M02,20199
LA,2017,M03,18023
LA,2017,M04,17993
LA,2017,M05,17553
LA,2017,M06,20693
LA,2017,M07,20840
LA,2017,M08,22188
