Time,GDP,Cons3,Cons4,Cons5,Cons2,Cases5,Cases2,Deaths5,Deaths2,Cases3,Deaths3,Cases4,Cases1,Hosp2,Hosp1,Deaths4,Deaths1
2/1/2012,294888.4089,22717.46446,43092.70514,135937.3315,65810.18635,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2012,295976.4376,22726.87622,43088.33409,136033.213,65815.23537,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2012,296195.7022,22749.68458,43109.43331,136209.1536,65859.15126,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2012,297136.4557,22827.90665,43235.54277,136716.8652,66063.49119,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2012,297893.9661,22892.0605,43334.97152,137140.3855,66227.08216,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2012,298823.2404,22936.48486,43397.04899,137445.7172,66333.59234,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2012,298856.2578,22912.21584,43329.23641,137339.2622,66241.51886,0.0,0.0,0.0,0.0,0.0,,,,,,,
9/1/2012,298981.3606,22895.17728,43275.23685,137275.8993,66170.48885,0.0,0.0,0.0,0.0,0.0,,,,,,,
10/1/2012,298387.7152,22879.60507,43224.13924,137221.0965,66103.82709,0.0,0.0,0.0,0.0,0.0,,,,,,,
11/1/2012,298880.9152,22947.30094,43330.40119,137665.6081,66277.79324,0.0,0.0,0.0,0.0,0.0,,,,,,,
12/1/2012,299220.0253,23003.19108,43414.35289,138039.3268,66417.64337,0.0,0.0,0.0,0.0,0.0,,,,,,,
1/1/2013,300168.1765,23035.43612,43348.25755,138198.3291,66383.78462,0.0,0.0,0.0,0.0,0.0,,,,,,,
2/1/2013,300591.7593,23027.65036,43207.53753,138117.3633,66235.27028,0.0,0.0,0.0,0.0,0.0,,,,,,,
3/1/2013,302508.0427,23134.311,43281.85166,138722.9146,66416.2369,0.0,0.0,0.0,0.0,0.0,,,,,,,
4/1/2013,303524.3303,23228.81994,43333.16823,139255.5278,66562.05421,0.0,0.0,0.0,0.0,0.0,,,,,,,
5/1/2013,304105.0391,23289.99604,43322.28657,139588.3081,66612.34036,0.0,0.0,0.0,0.0,0.0,,,,,,,
6/1/2013,304227.4865,23316.02916,43246.3844,139710.5544,66562.46295,0.0,0.0,0.0,0.0,0.0,,,,,,,
7/1/2013,305894.7846,23363.13811,43209.995,139959.2024,66573.17422,0.0,0.0,0.0,0.0,0.0,,,,,,,
8/1/2013,307467.0476,23403.21151,43160.93653,140165.7965,66564.18087,0.0,0.0,0.0,0.0,0.0,,,,,,,
9/1/2013,309387.4938,23469.94092,43161.27523,140532.1024,66631.24077,0.0,0.0,0.0,0.0,0.0,,,,,,,
10/1/2013,309707.6673,23506.07538,43105.60482,140715.2828,66611.69658,0.0,0.0,0.0,0.0,0.0,,,,,,,
11/1/2013,310066.3192,23545.09182,43055.61554,140915.8234,66600.71554,0.0,0.0,0.0,0.0,0.0,,,,,,,
12/1/2013,310290.0552,23573.82156,42987.2458,141054.9156,66561.06736,0.0,0.0,0.0,0.0,0.0,,,,,,,
1/1/2014,309738.132,23603.01499,42934.01318,141302.341,66537.02002,0.0,0.0,0.0,0.0,0.0,,,,,,,
2/1/2014,309593.1456,23663.04142,42937.1299,141734.1717,66600.15504,0.0,0.0,0.0,0.0,0.0,,,,,,,
