Time,Factor_Global,Factor_Response,Factor_Pandemic,Factor_Uncat,Factor_Consumption,Factor_Employment,Factor_Inflation,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,Factor_Vax1,Factor_Vax3,Factor_Gather1,Factor_Gather2,Factor_Gather3,Factor_Gather4,Factor_Curfew,Factor_Mask1,Factor_Mask2,Factor_School,Factor_ARP,Factor_PPP,Factor_CARES,Factor_Cons1,Factor_Cons2,Factor_Cons3,Factor_Cons4,Factor_Cons5,Factor_Employment1,Factor_Employment2,Factor_UI,Factor_PartR,Factor_UR,Factor_CPI,Factor_CPIU,Factor_PCE,Factor_PCEC,Factor_RPFI,Factor_FixAss,Factor_Prod,Factor_GDP,Factor_TBill1mo,Factor_TBill6mo,Factor_TBill1yr,Factor_TBill5yr,Factor_TBill10yr,Factor_TBill30yr,Factor_FFR,State,Time
2013-06-01,-0.5047950431354158,1.1878580601737807,0.7530700592030111,0.8090516341808305,0.2251002341153242,0.17987141251086872,0.04769909914491382,1338338.700754732,209717.0,771897.6962895643,66966.64954360455,159551.80384873753,545379.2922906707,226518.4039988936,143999.0,136269.0,102.0202597,101.438,101.228,0.03,0.09,0.14,1.2,2.3,3.4,4086.768787292055,219.2028831,97.876,61.8,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,102.0193152,0.09,,,,,,,NY,2013-06-01
2013-07-01,-0.19492232669426246,1.1566709050674198,0.015907341006737945,1.016024888486792,0.08692054384794799,0.07240321650931177,0.041640896998267125,1342243.6871427572,238297.0,773216.3341686891,67100.82154297482,159768.7971532125,546346.7730265536,226869.5611421355,144264.0,136391.0,102.2199594,101.567,101.354,0.02,0.07,0.12,1.4,2.58,3.61,4097.7344821122015,220.4467497,97.876,61.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,102.238806,0.09,,,,,,,NY,2013-07-01
2013-08-01,-0.21238556643883355,1.1924252324485347,0.2525541278959553,1.004362057168054,0.09470782381939868,0.07942610978399482,0.04220791097964596,1345741.142087804,229326.0,774302.7944701674,67214.79000426883,159937.96998653628,547150.1001543364,227152.69431583092,144326.0,136635.0,102.4639882,101.685,101.51,0.04,0.07,0.13,1.52,2.74,3.76,4107.456222047089,221.6904265,97.876,61.7,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,102.5021949,0.08,,,,,,,NY,2013-08-01
2013-09-01,0.028188461698346323,1.2068253601808612,-0.664909957356843,1.1650575147885887,-0.012569912032884562,-0.0034988741405431916,0.037520490731641654,1350769.0792712949,196789.0,776271.6395864106,67405.317577548,160289.5125553914,548576.8833087148,227694.7562776957,144418.0,136819.0,102.5026115,101.799,101.55,0.02,0.04,0.12,1.6,2.81,3.79,4121.84866568193,222.9339136,97.876,61.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,102.5021949,0.08,,,,,,,NY,2013-09-01
2013-10-01,0.1081227292125495,1.1409695055790066,0.35691692279054116,1.2184428569421524,-0.048214520840963566,-0.029226369543710586,0.0363079451317517,1357112.2274434243,191600.0,777229.0491076984,67507.97926374502,160432.32208044178,549288.8296861377,227940.21942156076,143537.0,137039.0,102.557474,102.015,101.722,0.11,0.08,0.12,1.37,2.62,3.68,4139.241994848706,224.3774708,97.876,61.4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,102.5899912,0.09,,,,,,,NY,2013-10-01
2013-11-01,-0.09911445106283734,1.2326620775409174,0.2754868853352177,1.0800220227768247,0.0441975133718661,0.04190021123310539,0.04020737158689885,1363607.9347474014,206268.0,778282.5224199478,67618.92142139682,160595.13877301264,550068.552199789,228213.9702201588,144479.0,137314.0,102.7466402,102.194,101.881,0.05,0.1,0.12,1.37,2.72,3.8,4157.170541121504,225.824959,97.876,61.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,102.7655838,0.08,,,,,,,NY,2013-11-01
2013-12-01,-0.22031371331989102,1.3038070200623713,0.6295837616213098,0.9990663585124449,0.09824317434213427,0.08307233549851195,0.04243263483995686,1369492.868618001,219298.0,778996.8065514674,67700.3252223659,160688.15877120802,550608.4205164374,228388.38603503,144778.0,137368.0,103.0183197,102.333,102.084,0.02,0.1,0.13,1.58,2.9,3.89,4173.307130402414,227.2763783,97.876,61.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.0289728,0.09,,,,,,,NY,2013-12-01
2014-01-01,-0.09869461454244877,1.3567622706488718,-0.43180006213266403,1.0802991326235922,0.044010298205314824,0.040238589808578425,0.03994198833529168,1367096.4756187352,254175.0,780743.5861084495,67803.91025766371,161040.29377448425,551899.4717013112,228844.1144071384,145150.0,137552.0,103.2680542,102.426,102.278,0.02,0.07,0.12,1.65,2.86,3.77,4179.230906939909,228.0293304,98.752,61.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.2923617,0.07,,,,,,,NY,2014-01-01
2014-02-01,0.08454602839863412,1.3032021349401954,-1.4813853438939757,1.202696855609406,-0.037701103948559446,-0.022962304624652468,0.036448247701510825,1366496.0881262778,254392.0,783508.3253532413,67996.01972548488,161602.41878220506,553909.968275062,229598.3570781792,145134.0,137707.0,103.3817294,102.489,102.338,0.05,0.08,0.12,1.52,2.71,3.66,4190.61128026735,228.782232,98.752,61.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.380158,0.07,,,,,,,NY,2014-02-01
2014-03-01,-0.4042306567505234,1.5162940127255926,-0.30696029604302577,0.876223663077859,0.18025615511781065,0.14591865596822287,0.04597793334053763,1363964.9707927406,239082.0,785158.0068849165,68091.48357274508,161934.57866456022,555132.0177876598,230025.98909725677,145648.0,137986.0,103.5928407,102.684,102.543,0.05,0.08,0.13,1.64,2.72,3.62,4196.035619203652,229.5350829,98.752,60.9,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,103.5996488,0.08,,,,,,,NY,2014-03-01
