Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2013-01-01,0.5645098360144454,0.346814403733685,0.3495912170041385,0.30468120004410965,0.16250612166664946,0.4158390555501015,0.22243767161129718,0.8103214951903734,0.8255512580246421,0.42683545662842204,0.5477911646586291,0.43413007226236966,0.012919896640826873,0.023861171366594356,0.03171247357293869,0.19377990430622014,0.4798994974874371,0.7623762376237624,0.6605570809974548,0.643249237881433,0.9121792087534308,0.996694214876033,0.5755395683453237,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.488572451107093,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,0.5405092143727362,0.32188282815039126,0.2565597627509051,0.25097229564497725,0.055409683205578326,0.334110661268325,0.12864748482337812,0.8142716067444496,0.829100043861398,0.5618565434527971,0.4787148594377576,0.5314063368538073,0.020671834625322995,0.02603036876355748,0.03382663847780126,0.20334928229665072,0.4974874371859296,0.7846534653465347,0.6620778834081651,0.648115644289357,0.9121792087534308,0.9950413223140496,0.5755395683453237,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.6306631223540836,0.03968253968253969,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.6086063252697893,0.33945948808072507,0.5229062829408484,0.4036408681728985,0.36179436059760783,0.5684327603737228,0.39635844469590364,0.8100288943345159,0.8237569281071814,0.23898732944729356,0.4562248995983839,0.2523624235686447,0.020671834625322995,0.023861171366594356,0.03171247357293869,0.19617224880382775,0.4924623115577889,0.7821782178217822,0.6668952148727768,0.6529957528934933,0.9121792087534308,0.9950413223140496,0.5683453237410072,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.2644921257929878,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,0.5379875199899085,0.3446888658881433,0.4945894212282189,0.3875176045662495,0.32924333479109236,0.5434876296252197,0.3679758096292317,0.8233788083830145,0.8254316360301448,0.2676793464484213,0.4441767068273105,0.28237909949972645,0.012919896640826873,0.01952277657266811,0.025369978858350947,0.16985645933014354,0.4422110552763819,0.7252475247524752,0.6701827900896095,0.6548143428440939,0.9121792087534308,0.9950413223140496,0.5611510791366906,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.2845791550208805,0.03968253968253969,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,0.5181040123838702,0.33728478298964587,0.4171107557368898,0.3428265842008269,0.24005917493404205,0.4754104932214519,0.2898938958426534,0.820745400680297,0.8265481079787871,0.36573842493466246,0.4690763052208897,0.3629794330183454,0.005167958656330749,0.017353579175704986,0.025369978858350947,0.20095693779904308,0.4849246231155778,0.7698019801980198,0.6725092154764822,0.6566332419657086,0.9121792087534308,0.9950413223140496,0.5467625899280575,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.406835582959781,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,0.4972502156677139,0.34709932161808144,0.335547681128511,0.29541764868308457,0.14609791261945554,0.40385524839821046,0.20742961706258206,0.8159906367726125,0.8250727700466526,0.44270045019270493,0.5148594377510008,0.44747081712061676,0.007751937984496123,0.01952277657266811,0.02959830866807611,0.28708133971291866,0.5778894472361809,0.8415841584158416,0.6738197748598638,0.6584524507643452,0.9121792087534308,0.9950413223140496,0.5467625899280575,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.48826749926619073,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,0.5530559086982448,0.3528632356333939,0.3845773882825869,0.3235777119802262,0.20250973668564165,0.44697255633986366,0.2567520139224668,0.8214037526059763,0.822839826149368,0.4263290898195059,0.48514056224898766,0.396331295163983,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.3349282296650718,0.6482412060301507,0.8935643564356436,0.6759345748365093,0.6624895304688374,0.9121792087534308,0.9933884297520662,0.539568345323741,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.4880507891371031,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,0.5488168344183986,0.33187008248750965,0.36832571871102643,0.31390426876576016,0.18374025222322476,0.43278441453214994,0.24015379998112096,0.8139790058885922,0.8277044539255952,0.44337555466547196,0.47630522088354066,0.4130072262368018,0.010335917312661497,0.015184381778741865,0.02748414376321353,0.3636363636363637,0.6884422110552764,0.9306930693069306,0.67784577535278,0.6665294782278419,0.9121792087534308,0.9933884297520662,0.5323741007194245,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.508087151477284,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,0.564665469515594,0.33638464418672964,0.4302089656856918,0.349822642022126,0.25501943506512503,0.487090324991121,0.3026828876882909,0.8150762590980578,0.8253120140356474,0.36438821598913385,0.47309236947791417,0.34852695942189715,0.005167958656330749,0.008676789587852493,0.025369978858350947,0.38277511961722493,0.7060301507537688,0.9381188118811881,0.6805296257932673,0.6705722940413583,0.9121792087534308,0.9917355371900827,0.5251798561151079,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.38644503043538864,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,0.5474084008431148,0.3381092798763507,0.35933362469529156,0.3082364881649535,0.17328914335233842,0.4250305348815052,0.23073801473516795,0.779488680004389,0.826747477969616,0.37063289390784976,0.55502008032128,0.4219010561422999,0.02842377260981912,0.017353579175704986,0.025369978858350947,0.32775119617224885,0.6582914572864321,0.9108910891089109,0.6822160592433898,0.6737438922500862,0.9121792087534308,0.9900826446280991,0.5179856115107914,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.4269236247433059,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.5490669632768226,0.35157228026338516,0.36609971029557425,0.3119415143729158,0.18103613327409895,0.43103607634083113,0.237411358593827,0.8461651000329176,0.8289405478687348,0.42227850143727325,0.5253012048192782,0.4146748193440837,0.012919896640826873,0.021691973969631236,0.025369978858350947,0.32775119617224885,0.6834170854271356,0.9405940594059405,0.6839852243013229,0.6769167974780105,0.9121792087534308,0.9900826446280991,0.5107913669064748,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.4672993994296326,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,0.5428427097723227,0.3322861130266726,0.34236978361147297,0.29772299603288355,0.15361021260755278,0.410347902614649,0.21310644401375314,0.8226473062433708,0.8201283942740939,0.45400845011149127,0.49317269076304804,0.4391328515842153,0.005167958656330749,0.021691973969631236,0.02748414376321353,0.37799043062200965,0.728643216080402,0.9628712871287128,0.6854544637295485,0.680091009725131,0.9121792087534308,0.9900826446280991,0.5035971223021583,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.5074704493765487,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,0.4930805229041824,0.35876456579649046,0.4560519525686476,0.3254332872816711,0.23447873656837548,0.5317239379000451,0.27600183028363173,0.8253172890530704,0.8253120140356474,0.44556964420194434,0.45622489959839535,0.43413007226236966,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.39473684210526316,0.7185929648241205,0.9331683168316831,0.6869888605426195,0.6829022005530279,0.9113752090861204,0.9900826446280991,0.49640287769784175,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.5071643687139576,0.018518518518518524,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,0.5115913697766974,0.32582755408081837,0.5273292825573409,0.36735259741178766,0.3167422500815717,0.5940943465062645,0.3484542396696491,0.8111261475439815,0.8241556680888393,0.39324893219976476,0.43212851405622554,0.3596442468037737,0.012919896640826873,0.017353579175704986,0.025369978858350947,0.3636363636363637,0.6809045226130652,0.905940594059406,0.6894225836287389,0.6857169627868434,0.9113752090861204,0.9917355371900827,0.48920863309352514,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.42661706933130766,0.018518518518518524,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.4916150312781837,0.334706654345439,0.4490453070966719,0.321046080760819,0.22661819855382753,0.5256079909299474,0.26884327396582697,0.8305109542445411,0.829100043861398,0.430717345801157,0.5381526104417611,0.4402445803224085,0.012919896640826873,0.017353579175704986,0.02748414376321353,0.3923444976076555,0.6834170854271356,0.8960396039603961,0.6908787392372081,0.6885352959205691,0.9113752090861204,0.9917355371900827,0.48201438848920863,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.48672750752784855,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,0.5672337160938362,0.3415169482016765,0.451687165727108,0.32245300879979666,0.2297917765599326,0.5279280572431269,0.27150863656153057,0.8124062762883582,0.8304158858008693,0.42379744804664726,0.5381526104417725,0.4369093941078368,0.005167958656330749,0.010845986984815618,0.02325581395348837,0.40669856459330145,0.6809045226130652,0.8712871287128713,0.6918348511167537,0.6949220105617725,0.9113752090861204,0.9917355371900827,0.48201438848920863,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.4865172962337585,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,0.5700385988673944,0.3330576605720294,0.46295212261211754,0.32897545145127466,0.24288011572625634,0.5377911595025894,0.2829452864065588,0.8174902161588823,0.8260696200007975,0.4254852476828989,0.5277108433734952,0.42468037798776703,0.007751937984496123,0.010845986984815618,0.021141649048625793,0.38038277511961727,0.6432160804020101,0.8391089108910891,0.69293537895594,0.7013087859239607,0.9113752090861204,0.9900826446280991,0.474820143884892,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.4663520639259441,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,0.578280361407856,0.34031802382972504,0.49529891575892193,0.34802566660628875,0.28019008287787445,0.5660943403819988,0.31582897734191084,0.8271460444021799,0.8312133657641853,0.40236288103641005,0.47710843373493866,0.39077265147304074,0.005167958656330749,0.01301518438177874,0.021141649048625793,0.40191387559808617,0.6532663316582914,0.8465346534653465,0.6944430383293527,0.7076956220071338,0.9113752090861204,0.9900826446280991,0.4676258992805755,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.44628767841617856,0.02645502645502646,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,0.5680691319754481,0.34310542844211694,0.47377933993455557,0.3351628119445922,0.25552910774104354,0.5472756330897567,0.293926375331368,0.8172707655169891,0.8276645799274294,0.3945991795996356,0.5333333333333272,0.4124513618677052,0.005167958656330749,0.01301518438177874,0.02325581395348837,0.40669856459330145,0.6381909547738693,0.8242574257425742,0.6959812414214285,0.7125152864130291,0.9113752090861204,0.9900826446280991,0.460431654676259,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.446212758943782,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,0.5913681722036674,0.3442463606783063,0.5643538138675114,0.38888621435408477,0.35967799518224963,0.6265059319540884,0.38605622844033216,0.8165026882703632,0.8252322660393158,0.3431223866427475,0.41285140562248973,0.3190661478599278,0.007751937984496123,0.010845986984815618,0.02325581395348837,0.3899521531100479,0.6080402010050251,0.7920792079207921,0.6986525422046808,0.7173388460700948,0.9113752090861204,0.9900826446280991,0.4532374100719424,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.38644503043538864,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,0.5858982040621911,0.33068502580019693,0.5431463456233053,0.3762756342588424,0.3353189392519286,0.6079564272860677,0.36448026563349734,0.8207819757872792,0.8301367678137087,0.35240507314324365,0.4843373493975896,0.34074485825458434,0.0025839793281653744,0.008676789587852493,0.02325581395348837,0.42344497607655507,0.6356783919597989,0.8069306930693069,0.7010614568669674,0.7221662999663147,0.9113752090861204,0.9884297520661157,0.4460431654676259,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.38644503043538864,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,0.5878441596990351,0.3329631081767651,0.5715073478272465,0.39315266738517207,0.36788377938360184,0.6327621784407791,0.3933358019208103,0.8354485936871365,0.8276247059292636,0.34160340157903124,0.45622489959839535,0.3118399110617037,0.005167958656330749,0.010845986984815618,0.021141649048625793,0.37081339712918665,0.5778894472361809,0.7524752475247525,0.7058402080943665,0.7273578637054093,0.9113752090861204,0.9884297520661157,0.4388489208633093,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.366530751947438,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-01,0.5954366616522871,0.3345730202934654,0.6008479802764197,0.41067065981260337,0.40152425338019393,0.6584214615527548,0.4231959727539223,0.8108701217951062,0.829299413852227,0.2740928389396726,0.4706827309236858,0.28237909949971857,0.010335917312661497,0.015184381778741865,0.02748414376321353,0.38755980861244027,0.5854271356783919,0.7524752475247525,0.7110017433912478,0.7325678972500342,0.9113752090861204,0.9867768595041323,0.4316546762589928,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.30670483289101214,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,0.606920866870971,0.33915187762146515,0.6451559278243156,0.4371827888664491,0.4522764433068238,0.6971668366924424,0.46829638377586813,0.8194286968289382,0.8290202958650664,0.22616034446479094,0.4594377510040218,0.23846581434130099,0.007751937984496123,0.023861171366594356,0.04439746300211416,0.3923444976076555,0.5552763819095476,0.7004950495049505,0.7167358973582922,0.7377964011061976,0.9113752090861204,0.9851239669421488,0.4316546762589928,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.24657836823237916,0.03174603174603175,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.6527242548549588,0.33920860905862377,0.8191148281627374,0.5508358003795163,0.5253677520220936,0.876547382071865,0.5798161611868655,0.8310961559562562,0.8257905020136369,0.09552743671338254,0.3646586345381502,0.062256809338526176,0.005167958656330749,0.017353579175704986,0.042283298097251586,0.32775119617224885,0.47236180904522607,0.6089108910891089,0.7233861581156023,0.740413193701482,0.9285918916171482,0.9834710743801653,0.4244604316546763,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.06520263862566872,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,0.559391767490484,0.3453091296010772,0.45860766890921856,0.33543283662476503,0.11255321870847947,0.5611903405450827,0.21312376279303608,0.8080538385574777,0.8286215558834085,0.4499578232749109,0.4650602409638538,0.420233463035018,0.005167958656330749,0.015184381778741865,0.04651162790697674,0.3516746411483254,0.4974874371859296,0.6361386138613861,0.7255247311972234,0.7430335997013661,0.9285918916171482,0.9818181818181818,0.41726618705035967,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.5071643687139576,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,0.5551190832028736,0.3261893745800298,0.4422989753603662,0.32550249306528756,0.09450133880233857,0.5468251063233415,0.19677343180193063,0.8147470831352182,0.8217632281988916,0.4565400918843499,0.5100401606425669,0.43579766536965153,0.005167958656330749,0.023861171366594356,0.05285412262156448,0.3636363636363637,0.5125628140703518,0.650990099009901,0.7274656579098466,0.745657619611858,0.9285918916171482,0.9818181818181818,0.41726618705035967,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.5268995464237676,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,0.5879867756338154,0.3359522245657209,0.5084232863201124,0.36501937084493524,0.17019436151420467,0.6046720283518354,0.2640224864064042,0.8257196152298745,0.8290601698632323,0.39105488111762915,0.5228915662650613,0.3702056698165616,0.005167958656330749,0.01952277657266811,0.04862579281183932,0.32296650717703357,0.4874371859296482,0.6410891089108911,0.7300942817002024,0.7495771890306517,0.9285918916171482,0.9801652892561983,0.41007194244604317,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.42649910361680954,0.03174603174603175,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,0.5632389998597253,0.3408815561055003,0.4135532602625899,0.3079237795449925,0.06293608458199787,0.5214647160534557,0.16805103254040243,0.8229033319922461,0.83145260975318,0.4810126674763619,0.48514056224899904,0.4630350194552582,0.0025839793281653744,0.017353579175704986,0.050739957716701894,0.368421052631579,0.5527638190954773,0.7326732673267327,0.7315395720678358,0.7535069433826177,0.9285918916171482,0.9801652892561983,0.41007194244604317,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.5463261569997493,0.03174603174603175,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,0.5697512609324664,0.3466782482845044,0.43902697542543667,0.32303738809239557,0.09246429221661649,0.5436911145709613,0.19409879894195575,0.8116747741487144,0.8241556680888393,0.46025316648454945,0.48273092369477066,0.4374652584769255,0.0025839793281653744,0.01952277657266811,0.05919661733615222,0.40191387559808617,0.5929648241206029,0.7698019801980198,0.7333110969865195,0.7574468826677557,0.9285918916171482,0.9801652892561983,0.40287769784172656,0.0,0.0,0.5,0.5139933895258246,0.5010389277762126,0.4052166223661167,0.4210240491190998,0.5679829103417928,0.622811789687277,0.0,0.0,0.5,0.5,0.5259031143216174,0.0343915343915344,0.0,0.0,0.0,0.0,0.0,0.0
