Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,PCE,PCEC,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2020-01-01,0.3218379274785731,0.1990810294716446,0.18663253923302311,0.551146598908542,0.2564383100572775,0.15086697101363988,0.4221720873033902,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.9056577924078881,0.9453120102325386,0.9928064071899687,0.9862778730703259,0.2413793103448276,0.0,0.0,0.5,0.5095463609345363,0.49951424040086545,0.520763919317594,0.5118227711047639,0.5987464445016518,0.5964730827486439,0.0,0.0,0.5,0.5,0.5,0.45967215208634193,0.4100529100529101,0.00029219565222774423,0.00027719423373702987,0.0022365110427732737,0.001806140878988561,0.0,0.0
2020-02-01,0.3363573441389793,0.18917524325690457,0.2435812218197314,0.5814664822323319,0.3169874702312973,0.20009231502698613,0.4718360519594089,0.8192458212940272,0.8288607998724032,0.4043881944547002,0.5405622489959896,0.3963312951639751,0.4082687338501292,0.3275488069414316,0.2980972515856236,0.31578947368421056,0.37688442211055273,0.4876237623762376,0.9042656884648561,0.9390234865391627,0.9928064071899687,0.9845626072041167,0.25,0.0,0.0,0.5,0.5095463609345363,0.49951424040086545,0.520763919317594,0.5118227711047639,0.5987464445016518,0.5964730827486439,0.0,0.0,0.5,0.5,0.5,0.44129177590845026,0.4179894179894181,0.00013124042006839361,0.00012769622003615984,0.0030752026838132512,0.0033112582781456954,0.0,0.0
2020-03-01,0.3998499389494944,0.18881018239002542,0.5007594338049977,0.72438543014599,0.5948127307154893,0.4195076425709297,0.7016189085510117,0.6910866464284408,0.7610750029905499,0.2074261953456164,0.33092369477911254,0.18954974986103776,0.09560723514211886,0.0650759219088937,0.06976744186046512,0.1411483253588517,0.21859296482412058,0.3613861386138614,0.9058797437309022,0.9327548161389847,0.9928064071899687,0.9811320754716982,0.25862068965517243,0.0,0.0,0.5,1.0,1.0,0.9527283299913001,0.9518463784337003,0.9999999999999999,1.0,0.0,0.0,0.5,0.5,1.0,0.2400467983945429,0.171957671957672,0.006614021924578855,0.008175672624266331,0.16326530612244897,0.17579771222155327,0.01411631846414455,0.01644736842105263
2020-04-01,0.16322646859336398,1.0,0.7399838483910826,0.8605341685379182,0.8555897164065186,0.6220624233503098,0.918303664350404,0.0,0.0,0.0,0.0,0.0,0.02842377260981912,0.0368763557483731,0.03805496828752642,0.09330143540669858,0.1658291457286432,0.31435643564356436,0.9210066227755573,0.9142027002602124,0.9928064071899687,0.9794168096054889,1.0,0.0,1.0,1.0,0.6258231545335942,0.6181694500534309,1.0,1.0,0.6866734607933421,0.8888298781512676,0.0,0.0,1.0,0.5,0.5,0.0,0.01322751322751323,0.00995446205047061,0.012411449679124316,0.19653340788370144,0.21101745936183022,0.040654997176736304,0.04736842105263158
2020-05-01,0.04350988463930672,0.18395557490066133,0.2495594568691465,0.585856565829959,0.3242271098462026,0.20467895671641673,0.4781574726860389,0.9532570132767638,0.9226444435583556,0.3242194229510321,0.5028112449799159,0.39077265147304074,0.025839793281653745,0.03253796095444685,0.03382663847780126,0.08133971291866031,0.16834170854271358,0.34158415841584155,0.9303818117881636,0.895264011531538,0.9928064071899687,0.9828473413379074,0.7844827586206897,0.0,0.0,0.0,0.5232384136567367,0.5134863610282081,0.5933810294224839,0.5857947047932844,0.6067915663496952,0.6116954469670048,0.0,0.0,0.5,0.5,0.5,0.3494770743042203,0.01322751322751323,0.015332843038933834,0.019149761192495823,0.1864691081912217,0.20018061408789886,0.0,0.0
2020-06-01,0.0,0.04626444447564623,0.05660060916431964,0.4748576520611104,0.11301960298987375,0.04186615762219775,0.3022952344427817,1.0,1.0,0.5643881852256611,0.5678714859437743,0.5447470817120624,0.033591731266149866,0.03904555314533622,0.03805496828752642,0.08133971291866031,0.18341708542713567,0.3688118811881188,0.9374376294416962,0.8759387497161363,0.9928064071899687,0.9811320754716982,0.6724137931034483,0.0,0.0,0.5,0.6063090940991975,0.5977778668547642,0.4889488210443677,0.4779260322450394,0.6818926384698385,0.5938835299557907,0.0,0.0,0.5,0.5,0.5,0.6262266473403731,0.021164021164021166,0.07060239352811393,0.0880185128373633,0.4777746715124406,0.5126429861529199,0.08695652173913043,0.09999999999999999
2020-07-01,0.9847242580847926,0.19095491498294043,0.10460037838963651,0.5001366665112699,0.16385180057746235,0.08348921848070551,0.34390134308230913,0.866683735049925,0.8755532517245505,0.5733333579441133,0.6819277108433703,0.5075041689827724,0.02842377260981912,0.03036876355748373,0.03171247357293869,0.06698564593301437,0.1557788944723618,0.32425742574257427,0.9410082538529055,0.8980057778229418,0.9928064071899687,0.9845626072041167,0.6206896551724138,0.0,0.0,0.5,0.5687739858274247,0.5590596047398196,0.7586317418012919,0.7463250808201674,0.6425438028596655,0.7735696386073824,0.0,0.0,0.5,0.5,0.5,0.6250283659650168,0.02380952380952381,0.13971904645168,0.17272471030866668,0.9544310875034946,1.0,0.5804630152456239,0.6427631578947368
2020-08-01,0.9794934569937965,0.0,0.09678790264207957,0.49365521727367573,0.1538461488852034,0.07785345543896977,0.33495722933181993,0.9368713653487436,0.8871565851907971,0.5245569828782825,0.668273092369478,0.5147304057809886,0.020671834625322995,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.16331658291457285,0.33663366336633666,0.9444688697610155,0.9201925435658787,0.9928064071899687,0.9862778730703259,0.5431034482758621,0.0,0.0,0.5,0.4740633701580949,0.4608563366227901,0.5410123497182369,0.5270483441743096,0.5664420547097746,0.6010165451156165,0.0,0.0,0.5,1.0,0.0,0.5873960731482306,0.02645502645502646,0.07661592862502137,0.09036687746924779,0.49510763209393344,0.50210716435882,0.21513269339356295,0.23289473684210527
2020-09-01,1.0,0.015220229988346129,0.19178187439285294,0.5471696686913752,0.2569966718489329,0.15855039106606386,0.420497018019213,0.8272191946161442,0.856294110610471,0.452489465047775,0.5397590361445801,0.43857698721511873,0.02325581395348837,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.1708542713567839,0.35148514851485146,0.9490930730954393,0.9424990467081213,0.9928064071899687,0.9897084048027445,0.5086206896551725,0.0,0.0,0.5,0.49198529704754845,0.4777169544577298,0.4346891571615041,0.4256901194015957,0.5967468595257002,0.5416494985788736,0.0,0.0,0.5,0.5,0.5,0.49569920275255175,0.02380952380952381,0.06705518783475593,0.07632807962015047,0.33925076880067095,0.3342865743527995,0.09034443817052512,0.09539473684210525
2020-10-01,0.48946491668746595,0.07408980497325228,0.3064240350514861,0.6134822821374206,0.382748044016527,0.2551062933309147,0.5253166785406753,0.8932372627189934,0.8466446030543483,0.3768776487352557,0.4120481927710803,0.34574763757643,0.02325581395348837,0.023861171366594356,0.02748414376321353,0.08133971291866031,0.1984924623115578,0.3886138613861386,0.9489582839341774,0.9516718069429915,0.9928064071899687,0.9879931389365352,0.45689655172413796,0.0,0.0,0.5,0.517071888485002,0.5039889594365221,0.49009431036075,0.4750314804778818,0.5981884326325496,0.5750625559529459,0.0,0.0,0.5,0.5,0.5,0.42280759607215784,0.02380952380952381,0.07768689997746628,0.0847061974713034,0.41305563321218897,0.4017158338350391,0.16149068322981366,0.16052631578947368
2020-11-01,0.49239133000123614,0.14118026986422544,0.31806655300994463,0.6201816776818904,0.39549314755349707,0.2649288960537814,0.5359295481426675,0.8144179071723785,0.8285019338889111,0.4118143436550939,0.4064257028112483,0.3362979433018353,0.02325581395348837,0.021691973969631236,0.025369978858350947,0.09330143540669858,0.21859296482412058,0.400990099009901,0.9489445737588119,0.9607593231318617,0.9928064071899687,0.9879931389365352,0.4396551724137931,0.0,0.0,0.5,0.5382681148754864,0.5288175316123698,0.505608951411118,0.49009665752278603,0.6191097733953004,0.5679281668639843,0.0,0.0,0.5,0.5,0.5,0.4409370211617871,0.02380952380952381,0.11558566656514106,0.12664350485634954,0.47134470226446745,0.4649307645996388,0.25522303783173345,0.26052631578947366
2020-12-01,0.41195854719650715,0.17258252481711855,0.0,0.43005267878094944,0.042104822961935504,0.0,0.2394714081729975,0.8129183277861087,0.8072889668647075,0.4918143390405798,0.6819277108433703,0.5953307392996154,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.09330143540669858,0.2336683417085427,0.41336633663366334,0.9449645658464036,0.969761595037907,0.9928064071899687,0.9879931389365352,0.42241379310344834,0.0,0.0,0.5,0.5678760249177037,0.5576896790999905,0.6292388131689234,0.6217268556309241,0.6440771407193753,0.6888073376612394,0.0,0.005896069689610593,0.5,0.5,0.5,0.5495487592131025,0.02380952380952381,0.24324049930789252,0.2706739401603055,0.9264746994688287,0.8923841059602649,0.8283455674760022,0.8131578947368421
2021-01-01,0.5019409623458496,0.2139116271886101,0.8850983326967437,0.9825353141653772,0.8398799524863877,0.7864829476999642,0.9704759352419073,0.8084195896272997,0.8376729534670442,0.4568776441207307,0.6706827309236949,0.5669816564758156,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.10765550239234452,0.271356783919598,0.4504950495049505,0.950219638864901,0.9752694547787336,1.0,0.9862778730703259,0.39655172413793105,0.0,0.0,0.5,0.5391829052808611,0.5249859273807819,0.6326580148391374,0.6216801330643693,0.622386688402109,0.6795645112052121,0.0,0.051572486619063156,0.0,0.5,0.5,0.4948721177414006,0.02380952380952381,0.3322735050354226,0.3400877366467907,1.0,0.9521372667068031,0.9999999999999999,1.0
2021-02-01,0.5110761930242893,0.17620154168012242,0.91827793892242,1.0,0.8763675018313728,0.8148541799198604,1.0,0.8239274349877473,0.8409027473184737,0.542953618215424,0.5365461847389537,0.536409116175653,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.12918660287081343,0.3165829145728643,0.504950495049505,0.9558535336937893,0.9807451688144448,1.0,0.9845626072041167,0.37931034482758624,0.0,0.0,0.5,0.4445886823787042,0.4282595034326715,0.49054946084158096,0.47843633014077025,0.5634160201475705,0.5772835267946688,0.0,0.12748438387279953,0.5,0.5,0.5,0.584590629890118,0.021164021164021166,0.1581471824167552,0.13240229292578515,0.4329046687168018,0.3973509933774834,0.12027103331451157,0.12631578947368421
2021-03-01,0.46073174563909836,0.16735583605958917,0.7128720465599728,0.8722426219792929,0.6474129101859374,0.6452910550588239,0.8056367920628218,0.8316813576679711,0.8492364129351251,0.633417732928736,0.7686746987951816,0.6992773763201807,0.005167958656330749,0.010845986984815618,0.01691331923890063,0.19617224880382775,0.4045226130653266,0.5792079207920792,0.9589249182575791,0.9861887373818656,1.0,0.9862778730703259,0.3706896551724138,0.0,0.0,0.5,0.4620750383772309,0.44238649752750236,0.36177466202513264,0.3518578162139525,0.5558792589889814,0.478335775939174,1.0,0.2523167445962763,0.5,0.5,0.5,0.6910615114445794,0.018518518518518524,0.08195345174685953,0.06299316825222807,0.28068213586804586,0.26971703792895846,0.0,0.0
2021-04-01,0.5174559645777996,0.20980469243621966,0.7525215993772264,0.8926707917672887,0.6909463338658363,0.6793313799838577,0.8406571215770144,0.8270728941882155,0.8293791618485586,0.636286926937981,0.9670682730923832,0.663146192329068,0.005167958656330749,0.008676789587852493,0.012684989429175474,0.2057416267942584,0.41206030150753764,0.5693069306930693,0.9644369302412372,0.9907933015300886,1.0,0.9862778730703259,0.36206896551724144,1.0,0.0,0.5,0.4961405781959503,0.4844678512197044,0.43264938024459487,0.41546134939019125,0.5842256977382915,0.5276251558768923,0.7270532698189799,0.38035690552998175,0.5,0.5,0.5,0.6891301927519788,0.018518518518518524,0.06390913210462586,0.04945113984449092,0.24210232038020688,0.22396146899458158,0.0,0.0
2021-05-01,0.5211357428493182,0.18317982055854312,0.7648637521883992,0.896814785541433,0.7041511970003116,0.6906127062424534,0.8502513548041521,0.823086207527157,0.8371944654890546,0.6654852338393293,0.8642570281124511,0.6492495831017243,0.0025839793281653744,0.008676789587852493,0.010570824524312896,0.19617224880382775,0.40703517587939697,0.5742574257425742,0.9701001140214635,0.9953970557361334,1.0,0.9879931389365352,0.35344827586206895,0.0,0.0,0.5,0.4652521514612983,0.45413375069023665,0.4550954733410565,0.45358366103807424,0.5633975740235581,0.5471833465090054,0.35631761611534796,0.4429180712119565,0.5,0.5,0.5,0.7224845636119432,0.015873015873015876,0.03138503215390292,0.024878961113386458,0.1364271736091697,0.12642986152919927,0.0,0.0
2021-06-01,0.5107612985467909,0.17480799202482414,0.720348083404595,0.8657760663834098,0.65400815580915,0.6549016127637959,0.8061515235346697,0.8190995208660985,0.8456078791020376,0.7471729904067193,0.8329317269076304,0.6814897165091687,0.007751937984496123,0.010845986984815618,0.014799154334038054,0.20095693779904308,0.38190954773869346,0.5346534653465347,0.9752143043355473,1.0,1.0,0.9879931389365352,0.35344827586206895,0.0,0.0,0.5,0.4418024299786705,0.432544113735977,0.3988397431737455,0.39739636328112904,0.5180060012946403,0.46136472139078855,0.2573460200639758,0.49162709775635216,0.5,0.5,0.5,0.8075627442522592,0.021164021164021166,0.01309927966343023,0.010609687159833622,0.06485882024042494,0.062010836845273934,0.0,0.0
2021-07-01,0.48971452709787916,0.20593996152820096,0.7918841633475004,0.9071262652862553,0.7332540381986442,0.7149273286624842,0.8719869622880142,0.8518708167221389,0.8486383029626381,0.5569620360252621,0.7526104417670721,0.619788771539747,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.18181818181818185,0.3316582914572864,0.4801980198019802,0.9797034503960791,0.9974781064855456,1.0,0.9862778730703259,0.3448275862068966,0.0,0.0,0.5,0.6148491516987616,0.608407267308287,0.5119229327839805,0.4965625516617034,0.6984212079028429,0.5995013738018018,0.0973487619344718,0.5175311416385757,0.5,0.5,0.5,0.5956190359923629,0.02645502645502646,0.07045753381917051,0.061263040197835704,0.2827788649706458,0.27092113184828415,0.027103331451157536,0.02763157894736842
2021-08-01,0.5012457593265007,0.16930399741649232,0.8356023667954158,0.9318677031878893,0.7816012530846802,0.7517748368667125,0.9119090932689867,0.8274020701510552,0.8444116591570637,0.5027847867229799,0.6931726907630458,0.5808782657031673,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.1842105263157895,0.32160804020100503,0.4752475247524752,0.9847095815670532,0.9949591396568915,1.0,0.9845626072041167,0.33620689655172414,0.0,0.0,0.5,0.6257758487969916,0.6283953770942986,0.8317303028616498,0.819399535506296,0.699846614118858,0.865392584082004,0.14108954450578867,0.5646755349354211,0.5,0.5,0.5,0.5427262590877289,0.02380952380952381,0.26055680605389775,0.2533882323261424,0.8412077159630975,0.8264599638771825,0.5437605872388481,0.5927631578947369
2021-09-01,0.5167383172316236,0.16232571853807165,0.8963791089272213,0.9680397834904753,0.8490909738320084,0.8024503320147038,0.9684569263134226,0.8357046194360118,0.8401850153514894,0.538902991378849,0.5799196787148593,0.5286270150083402,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.2057416267942584,0.3442211055276382,0.4801980198019802,0.9904390756150073,0.9924430995140382,1.0,0.9845626072041167,0.3275862068965517,0.0,0.0,0.5,0.512402850711978,0.5016236765254136,0.6952321549517388,0.6943243179220009,0.6006394833216803,0.7241981257446466,0.19199357741491924,0.6175045609965325,0.5,0.5,0.5,0.5767632515266891,0.021164021164021166,0.3305624271058516,0.32333305821546093,0.8491752865529774,0.8357916917519567,0.6629023150762281,0.6868421052631579
2021-10-01,0.5494246509214586,0.1705887308518555,0.6798668125989609,0.8277853658098275,0.606882917565122,0.6254479338663906,0.760286470316852,0.8310230057422918,0.8491167909406276,0.7505485127705325,0.7694779116465911,0.6992773763201727,0.015503875968992246,0.01301518438177874,0.02325581395348837,0.2655502392344498,0.3969849246231156,0.5099009900990099,0.9937476311306708,0.9915459080909205,1.0,0.9828473413379074,0.3103448275862069,0.0,0.0,0.5,0.43025184024197644,0.417106347230224,0.45394539727847066,0.4416291450622168,0.5343359103877514,0.543775352098314,0.12996363902065913,0.6723210941558834,0.5,0.0,0.5,0.7990698928757045,0.021164021164021166,0.0914300005695339,0.08362545141392419,0.3192619513558848,0.3139674894641782,0.08921513269339355,0.08947368421052632
2021-11-01,0.5400894099104149,0.18164937307816514,0.6410042648499843,0.799368889385073,0.562901357533501,0.5946800376794585,0.7210084155850963,0.8534069712153908,0.8424578332469397,0.6759493531671665,0.8746987951807286,0.7270705947748761,0.01808785529715762,0.015184381778741865,0.03805496828752642,0.28708133971291866,0.39195979899497485,0.4801980198019802,0.9965686021298045,0.9906474281018989,1.0,0.9811320754716982,0.3103448275862069,0.0,0.0,0.5,0.45782635169438424,0.4419157296473625,0.3427563583238087,0.3320273767261802,0.5625477774510113,0.4777721108336459,0.06647050512617832,0.7268234924547223,0.5,0.5,0.5,0.7105957309412743,0.021164021164021166,0.06191700157736128,0.05388780485525945,0.20715683533687448,0.19792293798916316,0.029361942405420664,0.031578947368421054
2021-12-01,0.5525427753892087,0.18502969629744037,0.69196545472234,0.8286897390707171,0.6193335685483989,0.6374836174504681,0.7678280799553081,0.8316813576679711,0.8406635033294789,0.6199156050191241,0.9036144578313208,0.682601445247354,0.010335917312661497,0.03253796095444685,0.06342494714587738,0.29425837320574166,0.36934673366834164,0.45792079207920794,1.0,0.9897476597837985,1.0,0.9794168096054889,0.3103448275862069,0.0,0.0,0.5,0.5879343138387,0.5775731027190705,0.5077939198972291,0.4960826947256255,0.6556160180449022,0.5774551285075128,0.08456462540723264,0.7898316962074257,0.5,0.5,0.5,0.6577172561771352,0.021164021164021166,0.1856123356089927,0.16168210181749096,0.3519709253564439,0.34015653220951236,0.12196499153020891,0.12368421052631579
2022-01-01,0.4794611080848534,0.19596046109995646,0.512798736166163,0.24646717400547885,0.4573216136662506,0.602007929377276,0.38385803563567467,0.8497860356241542,0.8324893337054907,0.6545147861569293,0.8377510040160644,0.6753752084491378,0.012919896640826873,0.07158351409978307,0.11627906976744186,0.368421052631579,0.4422110552763819,0.5198019801980198,0.0,0.0,0.0,0.9794168096054889,0.3017241379310345,0.0,0.0,0.5,0.6492731388493725,0.6514194609273507,0.640028821546958,0.6197449327853382,0.7076426571574939,0.6467318512616994,0.07895919252975003,0.8312310461899065,0.5,0.5,0.5,0.6897950388651797,0.021164021164021166,1.0,1.0,0.7826390830304725,0.7286273329319687,0.862789384528515,0.8236842105263158
2022-02-01,0.4658927875094069,0.18919981466140603,0.4550169591473317,0.21115068358590483,0.39169956759033897,0.5545083333161468,0.32880229061564414,0.8288284993233604,0.8540212927150206,0.7291139457603008,0.7381526104417703,0.7204002223457485,0.010335917312661497,0.1388286334056399,0.2114164904862579,0.4330143540669857,0.4849246231155778,0.556930693069307,0.0,0.0,0.0,0.9811320754716982,0.3017241379310345,0.0,0.0,0.5,0.38441679353587,0.36208426034470165,0.6054465769227451,0.59626643173243,0.525492687789515,0.7162190696063524,0.04604278197304035,0.8540964394021773,0.5,0.5,0.5,0.7712748326560939,0.021164021164021166,0.1815636924615998,0.16054996581790207,0.30570310315907184,0.2936484045755569,0.09203839638622247,0.09605263157894736
2022-03-01,0.39472930201639334,0.18716389828842617,0.1580986950947255,0.02306701225714536,0.05773795714392109,0.3111931473246762,0.04442923648659222,0.8387037782085512,0.8344830336137805,0.9446413178703823,0.7397590361445778,0.9616453585325166,0.04651162790697674,0.18655097613882862,0.2832980972515856,0.5047846889952153,0.5351758793969849,0.5965346534653465,0.0,0.0,0.0,0.9811320754716982,0.2931034482758621,0.0,0.0,0.5,0.3371107739546685,0.32131485121673287,0.40610485654192946,0.3992215194603204,0.4425775372669437,0.4949531636976501,0.02748411943335754,0.8650005436949508,0.5,0.5,0.5,0.9661674832743363,0.05291005291005292,0.03178122964844901,0.025299424276920154,0.052278445624825275,0.051625526791089706,0.0,0.0
2022-04-01,0.584236385730482,0.1916885469173418,0.7688434089876451,0.4159208632316739,0.7417434405080547,0.8109854564689295,0.6306924715164695,0.7990563622398595,0.8281031939072532,0.5107173027322898,0.6859437751004063,0.46081156197887974,0.08010335917312661,0.27331887201735355,0.3995771670190274,0.6650717703349283,0.6909547738693467,0.6955445544554455,0.0,0.0,0.0,0.9828473413379074,0.28448275862068967,0.0,0.0,0.5,0.5245721408368206,0.5139091748016213,0.277812807854682,0.26980278805526037,0.5912880901701415,0.4146537568631863,0.009137962452890657,0.867084707673348,0.5,0.5,0.5,0.5507951860257483,0.08730158730158732,0.021342663784329894,0.017335540505396724,0.013558848196812972,0.013696568332329922,0.0,0.0
