Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,CPIU,PCE,PCEC,RPFI,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2013-01-01,0.579530332088815,0.2948569148190796,0.3425481631769436,0.30646061794148094,0.2610738382819769,0.4424856124185157,0.2808513114162248,0.8103214951903734,0.8255512580246421,0.42683545662842204,0.5477911646586291,0.43413007226236966,0.012919896640826873,0.023861171366594356,0.03171247357293869,0.19377990430622014,0.4798994974874371,0.7623762376237624,0.7190222308270332,0.7001824900745939,0.9529422850412249,0.9984152139461173,0.6619718309859155,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.488572451107093,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,0.5528631459680967,0.2803077382366739,0.23060902431825597,0.24994446578348675,0.14530673611486883,0.3468201928400166,0.17722118155339855,0.8142716067444496,0.829100043861398,0.5618565434527971,0.4787148594377576,0.5314063368538073,0.020671834625322995,0.02603036876355748,0.03382663847780126,0.20334928229665072,0.4974874371859296,0.7846534653465347,0.7200935245446982,0.7049078215702369,0.9529422850412249,0.9936608557844692,0.6408450704225352,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6306631223540836,0.03968253968253969,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.6286902048107798,0.26744621739686714,0.551119210432941,0.4106031961168157,0.47668308107291446,0.6211120149138882,0.4732172911142464,0.8100288943345159,0.8237569281071814,0.23898732944729356,0.4562248995983839,0.2523624235686447,0.020671834625322995,0.023861171366594356,0.03171247357293869,0.19617224880382775,0.4924623115577889,0.7821782178217822,0.7247468182918838,0.7096416106284025,0.9529422850412249,0.9904912836767037,0.619718309859155,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2644921257929878,0.03703703703703705,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,0.5646573991799978,0.2744039894475821,0.5170408016382062,0.3936350569610899,0.4414585747447432,0.5919107546703795,0.4418163394922781,0.8233788083830145,0.8254316360301448,0.2676793464484213,0.4441767068273105,0.28237909949972645,0.012919896640826873,0.01952277657266811,0.025369978858350947,0.16985645933014354,0.4422110552763819,0.7252475247524752,0.7284267332355303,0.7117226518756303,0.9529422850412249,0.9873217115689382,0.5985915492957746,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2845791550208805,0.03968253968253969,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,0.5425400332785106,0.2821142000694558,0.4238142794748887,0.3466077616448536,0.34504734390188374,0.5122241282767402,0.35553547217540793,0.820745400680297,0.8265481079787871,0.36573842493466246,0.4690763052208897,0.3629794330183454,0.005167958656330749,0.017353579175704986,0.025369978858350947,0.20095693779904308,0.4849246231155778,0.7698019801980198,0.7310628458971761,0.7138045925216882,0.9529422850412249,0.9841521394611727,0.5774647887323944,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.406835582959781,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,0.5193332924139841,0.2838551662371369,0.3256835473844688,0.2967239326566812,0.24353330962163855,0.42846991746961444,0.2644774686242348,0.8159906367726125,0.8250727700466526,0.44270045019270493,0.5148594377510008,0.44747081712061676,0.007751937984496123,0.01952277657266811,0.02959830866807611,0.28708133971291866,0.5778894472361809,0.8415841584158416,0.7325952057159234,0.7158874326633686,0.9529422850412249,0.9809825673534073,0.5492957746478874,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48826749926619073,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,0.5988114420376043,0.3052037067500137,0.38468221419631615,0.32635725487560346,0.30453703531036647,0.4789414323105174,0.3190008216304,0.8214037526059763,0.822839826149368,0.4263290898195059,0.48514056224898766,0.396331295163983,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.3349282296650718,0.6482412060301507,0.8935643564356436,0.7358198703186933,0.7211836445960518,0.9529422850412249,0.9778129952456419,0.5281690140845071,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4880507891371031,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,0.5940342902576501,0.2500137083950211,0.3651358998952034,0.31618098431540126,0.2842973242915302,0.4623367512266793,0.3007137786869706,0.8139790058885922,0.8277044539255952,0.44337555466547196,0.47630522088354066,0.4130072262368018,0.010335917312661497,0.015184381778741865,0.02748414376321353,0.3636363636363637,0.6884422110552764,0.9306930693069306,0.7388277064014859,0.7264933462528769,0.9529422850412249,0.9762282091917591,0.5140845070422535,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.508087151477284,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,0.611675899031946,0.28035343288674425,0.43959077891309417,0.3539748977359786,0.36131479574541514,0.5259014285861636,0.36976840203216266,0.8150762590980578,0.8253120140356474,0.36438821598913385,0.47309236947791417,0.34852695942189715,0.005167958656330749,0.008676789587852493,0.025369978858350947,0.38277511961722493,0.7060301507537688,0.9381188118811881,0.7426832852001057,0.7318165374402582,0.9529422850412249,0.971473851030111,0.471830985915493,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.38644503043538864,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,0.5757022745765366,0.28099315798772945,0.35432990881050214,0.3102215165656338,0.27308091482009383,0.4532654336210474,0.29039619590631793,0.779488680004389,0.826747477969616,0.37063289390784976,0.55502008032128,0.4219010561422999,0.02842377260981912,0.017353579175704986,0.025369978858350947,0.32775119617224885,0.6582914572864321,0.9108910891089109,0.7446482863152879,0.7354007986785505,0.9529422850412249,0.9698890649762283,0.4647887323943662,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4269236247433059,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.5775464414953728,0.27656077693090353,0.3624768962131148,0.31412211979706967,0.2814892400699869,0.4602971264531955,0.29780600275093205,0.8461651000329176,0.8289405478687348,0.42227850143727325,0.5253012048192782,0.4146748193440837,0.012919896640826873,0.021691973969631236,0.025369978858350947,0.32775119617224885,0.6834170854271356,0.9405940594059405,0.7467041674143177,0.7389875914361064,0.9529422850412249,0.9698890649762283,0.45774647887323944,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4672993994296326,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,0.5705830052417609,0.2837333138369493,0.33393897178131743,0.2991653901938557,0.25193089191430534,0.43608627609762535,0.2710448450361306,0.8226473062433708,0.8201283942740939,0.45400845011149127,0.49317269076304804,0.4391328515842153,0.005167958656330749,0.021691973969631236,0.02748414376321353,0.37799043062200965,0.728643216080402,0.9628712871287128,0.7484331575787118,0.7425769157129258,0.9529422850412249,0.9698890649762283,0.45070422535211274,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5074704493765487,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,0.540573602679983,0.28607135676554984,0.40400664859820334,0.2999563013342966,0.26579916839865164,0.5251215002931641,0.2800427051868778,0.8253172890530704,0.8253120140356474,0.44556964420194434,0.45622489959839535,0.43413007226236966,0.005167958656330749,0.015184381778741865,0.025369978858350947,0.39473684210526316,0.7185929648241205,0.9331683168316831,0.7514496399821211,0.7469795247694283,0.9603392226148408,0.9683042789223455,0.45070422535211274,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5071643687139576,0.018518518518518524,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,0.5612254604463381,0.2786581613691335,0.4898278194494866,0.34409297442707854,0.3546860771547077,0.5981827029661261,0.3600364073745844,0.8111261475439815,0.8241556680888393,0.39324893219976476,0.43212851405622554,0.3596442468037737,0.012919896640826873,0.017353579175704986,0.025369978858350947,0.3636363636363637,0.6809045226130652,0.905940594059406,0.7554554713370026,0.7513949255770893,0.9603392226148408,0.9683042789223455,0.44366197183098594,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42661706933130766,0.018518518518518524,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.5387503992548277,0.2736226109313788,0.3960319587653655,0.2955321089208764,0.25788657006283394,0.5183176046708706,0.2726380525078508,0.8305109542445411,0.829100043861398,0.430717345801157,0.5381526104417611,0.4402445803224085,0.012919896640826873,0.017353579175704986,0.02748414376321353,0.3923444976076555,0.6834170854271356,0.8960396039603961,0.7583955769571884,0.7558231180391158,0.9603392226148408,0.9683042789223455,0.44366197183098594,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48672750752784855,0.021164021164021166,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,0.5339270060743212,0.27464464793795274,0.3994671587499764,0.29712091363895354,0.26163560336733427,0.5212338543139738,0.2758557125109301,0.8124062762883582,0.8304158858008693,0.42379744804664726,0.5381526104417725,0.4369093941078368,0.005167958656330749,0.010845986984815618,0.02325581395348837,0.40669856459330145,0.6809045226130652,0.8712871287128713,0.7565379796429079,0.7599138622936221,0.9603392226148408,0.9683042789223455,0.44366197183098594,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4865172962337585,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,0.5372902238315039,0.2790709363747692,0.41320850846179413,0.3040635139878942,0.27600148210272074,0.5329263922048404,0.2886749831637536,0.8174902161588823,0.8260696200007975,0.4254852476828989,0.5277108433734952,0.42468037798776703,0.007751937984496123,0.010845986984815618,0.021141649048625793,0.38038277511961727,0.6432160804020101,0.8391089108910891,0.7548296894975927,0.7639510254339149,0.9603392226148408,0.9683042789223455,0.4366197183098592,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4663520639259441,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,0.5466511659690524,0.28023310364155896,0.45210951788235537,0.3241019650875112,0.31625754621301044,0.5660450489546363,0.32493167409914914,0.8271460444021799,0.8312133657641853,0.40236288103641005,0.47710843373493866,0.39077265147304074,0.005167958656330749,0.01301518438177874,0.021141649048625793,0.40191387559808617,0.6532663316582914,0.8465346534653465,0.7535539654276991,0.7679346074599942,0.9603392226148408,0.9683042789223455,0.4366197183098592,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.44628767841617856,0.02645502645502646,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,0.5906041596035039,0.2856692438449306,0.426557294751415,0.3107101435098738,0.2900618616726556,0.5442803952643672,0.3011366603126672,0.8172707655169891,0.8276645799274294,0.3945991795996356,0.5333333333333272,0.4124513618677052,0.005167958656330749,0.01301518438177874,0.02325581395348837,0.40669856459330145,0.6381909547738693,0.8242574257425742,0.7549825854987267,0.7729182930117958,0.9603392226148408,0.9683042789223455,0.4295774647887324,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.446212758943782,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,0.6164771958300277,0.28214466316950276,0.5348246817865823,0.36694211817998756,0.4016042295711724,0.6364759211881988,0.40200368812832027,0.8165026882703632,0.8252322660393158,0.3431223866427475,0.41285140562248973,0.3190661478599278,0.007751937984496123,0.010845986984815618,0.02325581395348837,0.3899521531100479,0.6080402010050251,0.7920792079207921,0.7576391145139787,0.7779030849054643,0.9603392226148408,0.9683042789223455,0.4295774647887324,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.38644503043538864,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,0.6104071484173803,0.27653336014086133,0.5095292098450973,0.35376561048612876,0.37558499609792717,0.6149336843042337,0.378440632921454,0.8207819757872792,0.8301367678137087,0.35240507314324365,0.4843373493975896,0.34074485825458434,0.0025839793281653744,0.008676789587852493,0.02325581395348837,0.42344497607655507,0.6356783919597989,0.8069306930693069,0.760009558669527,0.7828889831409994,0.9603392226148408,0.9683042789223455,0.4225352112676056,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.38644503043538864,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,0.5698563048201557,0.2808362730224878,0.5433350572011076,0.3713908044601877,0.41034134527428934,0.6437242824096983,0.4099298330195238,0.8354485936871365,0.8276247059292636,0.34160340157903124,0.45622489959839535,0.3118399110617037,0.005167958656330749,0.010845986984815618,0.021141649048625793,0.37081339712918665,0.5778894472361809,0.7524752475247525,0.7629445242859653,0.7862030143287901,0.9603392226148408,0.9683042789223455,0.41549295774647893,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.366530751947438,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-01,0.5782067856277685,0.27651051281582617,0.5782081321514728,0.38964340875304493,0.4461186463338721,0.6734270537000517,0.44240685192593,0.8108701217951062,0.829299413852227,0.2740928389396726,0.4706827309236858,0.28237909949971857,0.010335917312661497,0.015184381778741865,0.02748414376321353,0.38755980861244027,0.5854271356783919,0.7524752475247525,0.7662764245511283,0.7895191737001875,0.9603392226148408,0.9683042789223455,0.4084507042253521,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.30670483289101214,0.02380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,0.5907647161219927,0.28430602011783124,0.6307705928456218,0.4172256267899378,0.49996774611366657,0.7181998439358559,0.4913515842236075,0.8194286968289382,0.8290202958650664,0.22616034446479094,0.4594377510040218,0.23846581434130099,0.007751937984496123,0.023861171366594356,0.04439746300211416,0.3923444976076555,0.5552763819095476,0.7004950495049505,0.7702058027841474,0.7928374611583988,0.9603392226148408,0.9683042789223455,0.4014084507042254,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.24657836823237916,0.03174603174603175,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.7211868851247101,0.289716266686163,0.8277950229954018,0.537744786420456,0.48902929076561474,0.9492450017830769,0.55365608297384,0.8310961559562562,0.8257905020136369,0.09552743671338254,0.3646586345381502,0.062256809338526176,0.005167958656330749,0.017353579175704986,0.042283298097251586,0.32775119617224885,0.47236180904522607,0.6089108910891089,0.7789056083589666,0.7972394584843154,0.9598209658421673,0.9683042789223455,0.4014084507042254,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.06520263862566872,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,0.6184341042173042,0.27991324109106636,0.39956452240311535,0.31339424434684837,0.050565518377827606,0.5842887447013085,0.15526136043495883,0.8080538385574777,0.8286215558834085,0.4499578232749109,0.4650602409638538,0.420233463035018,0.005167958656330749,0.015184381778741865,0.04651162790697674,0.3516746411483254,0.4974874371859296,0.6361386138613861,0.7827582595540997,0.8016483272289074,0.9598209658421673,0.9683042789223455,0.4014084507042254,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5071643687139576,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,0.6136000791971984,0.28101448215776226,0.3804857070496832,0.30314927387968466,0.0320656485210595,0.5677712073155473,0.1380058009606338,0.8147470831352182,0.8217632281988916,0.4565400918843499,0.5100401606425669,0.43579766536965153,0.005167958656330749,0.023861171366594356,0.05285412262156448,0.3636363636363637,0.5125628140703518,0.650990099009901,0.7863983568884223,0.8060640672953823,0.9598209658421673,0.9683042789223455,0.4084507042253521,0.0,0.0,0.5,0.5391141453508478,0.5316213048193554,0.5478465548012303,0.5369893338402265,0.6046854571867923,0.6060634957787118,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5268995464237676,0.029100529100529106,0.0,0.0,0.0,0.0,0.0,0.0
