Time,Factor_Global,Factor_Pandemic,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,State,Time
2012-05-01,1.6303544318183825,0.41249698742743846,51634.95532342893,13245.0,37917.31826960994,3373.1562978259817,7363.957000888856,27180.204970895094,10737.113298714838,142206.0,133935.0,100.3822825,99.847,99.754,RI,2012-05-01
2012-06-01,0.7703171817934863,-0.03044669929251881,51776.35801973843,12817.0,37970.24191607157,3379.9546658108,7376.684987563188,27213.602262697583,10756.639653373986,142391.0,134007.0,100.2993302,99.95,99.704,RI,2012-06-01
2012-07-01,-0.06754697963567999,0.013298708051510483,51806.56373237087,15155.0,37990.43346033016,3383.839649756036,7383.054274446892,27223.53953612723,10766.893924202928,142292.0,134153.0,100.3282977,100.053,99.74,RI,2012-07-01
2012-08-01,-2.9150531729024083,-0.17796983740733932,51681.87192938626,13137.0,37897.04388375389,3377.600133233405,7367.341160796073,27152.102589724407,10744.941294029475,142291.0,134330.0,100.9111577,100.116,100.075,RI,2012-08-01
2012-09-01,-2.3333931681561535,0.5943320907845606,51573.93478715668,11024.0,37815.95253987389,3372.4434393648075,7354.003327389195,27089.50577311988,10726.446766754005,143044.0,134512.0,101.3926317,100.24,100.379,RI,2012-09-01
2012-10-01,-2.076900156302364,1.146427827669938,51385.71868450588,11019.0,37737.599782803714,3367.518565975018,7341.183520896857,27028.897695931835,10708.702086871876,143431.0,134671.0,101.6660668,100.482,100.677,RI,2012-10-01
2012-11-01,1.3999775649388448,1.7865421825460088,51384.86616505482,11624.0,37796.709704565896,3374.8554635602486,7355.099113068086,27066.75512793756,10729.954576628334,143333.0,134834.0,101.4953345,100.591,100.609,RI,2012-11-01
2012-12-01,0.509015535305693,1.017659986954287,51357.45031960474,13866.0,37836.3305597805,3380.453908323641,7365.224220373187,27090.652431083672,10745.678128696827,143330.0,135075.0,101.4830453,100.664,100.593,RI,2012-12-01
2013-01-01,-0.27654040063376684,0.09016121543262345,51639.82788785587,17621.0,37865.986354060246,3382.835418589034,7375.165778655312,27107.98515681586,10758.001197244386,143292.0,135265.0,101.6840618,100.871,100.787,RI,2013-01-01
2013-02-01,-1.9060599484023082,0.03691600185077759,51831.29687479408,18077.0,37829.96889293101,3379.3513648885582,7372.292960048509,27078.324567993983,10751.644324937028,143362.0,135544.0,102.2361988,100.992,101.156,RI,2013-02-01
2013-03-01,3.0192675435982013,1.161412433618377,52279.87685972501,17406.0,37982.01894618057,3392.668006295596,7406.0609960108095,27183.28994387417,10798.729002306409,143316.0,135689.0,101.9487188,101.085,101.023,RI,2013-03-01
2013-04-01,1.9901327060093306,0.09871191675452462,52236.61964389493,13134.0,38114.06984730811,3404.1977069794434,7435.938077878159,27273.934062450466,10840.135784857644,143635.0,135876.0,101.735852,101.163,100.944,RI,2013-04-01
2013-05-01,0.33545899854321914,-0.5674231237512872,52118.37111837115,10463.0,38191.424941424906,3410.8421608421645,7455.144705144708,27325.43807543808,10865.986865986832,143882.0,136091.0,101.7779865,101.272,101.01,RI,2013-05-01
2013-06-01,-1.038781447439332,-0.513361443378135,51922.19543999685,10222.0,38211.21626427471,3412.346386375312,7463.103094005613,27335.76678389379,10875.449480380925,143999.0,136269.0,102.0202597,101.438,101.228,RI,2013-06-01
2013-07-01,-0.0020077414023297324,0.02257915169352856,52052.67346791119,12357.0,38265.62510277513,3416.94292611375,7477.80880215219,27370.87337450915,10894.75172826598,144264.0,136391.0,102.2199594,101.567,101.354,RI,2013-07-01
2013-08-01,-0.26477529426947366,0.1134828553124421,52167.40551013033,12693.0,38308.57386792759,3420.516862049719,7490.263685022825,27397.79332085509,10910.780547072503,144326.0,136635.0,102.4639882,101.685,101.51,RI,2013-08-01
2013-09-01,0.8311604012188794,0.31452321680406464,52341.50664697193,9692.0,38395.19940915804,3427.991137370753,7511.250615460364,27455.957656326933,10939.241752831116,144418.0,136819.0,102.5026115,101.799,101.55,RI,2013-09-01
2013-10-01,-0.4310227551168063,0.21208869470785197,52402.49569086992,9249.0,38431.8207139721,3431.00148771488,7522.446799446855,27478.372426810325,10953.448287161777,143537.0,137039.0,102.557474,102.015,101.722,RI,2013-10-01
2013-11-01,-0.3950080873822339,0.11205173075363042,52469.9731385963,9526.0,38473.22693469175,3434.439853031154,7534.5664713407505,27504.220610319884,10969.006324371863,144479.0,137314.0,102.7466402,102.194,101.881,RI,2013-11-01
2013-12-01,-0.736048895949158,0.2824202330159863,52514.59582304769,12005.0,38497.90368715959,3436.385721562635,7543.395634967283,27518.12233062968,10979.781356529917,144778.0,137368.0,103.0183197,102.333,102.084,RI,2013-12-01
2014-01-01,0.04154060447298735,-0.15671583274337153,52488.31615792253,15879.0,38552.15686657933,3444.810549026506,7557.9547898863875,27549.391527666456,11002.773486641016,145150.0,137552.0,103.2680542,102.426,102.278,RI,2014-01-01
2014-02-01,1.330392658491961,0.09432585114954253,52530.82921300006,17668.0,38656.7550665442,3457.725054883494,7582.374093689538,27616.655917971137,11040.11543447527,145134.0,137707.0,103.3817294,102.489,102.338,RI,2014-02-01
2014-03-01,-0.22928026479627323,-0.3949726812309035,52498.9516593039,16555.0,38706.42072106336,3465.716821235969,7596.0085037496465,27644.695396077743,11061.749705001805,145648.0,137986.0,103.5928407,102.684,102.543,RI,2014-03-01
2014-04-01,-0.15435665303691426,-0.29538927111598756,52513.05859985858,12588.0,38758.15148624711,3473.8795559102705,7610.032897938526,27674.23903239833,11083.944897575187,145667.0,138298.0,103.7859569,102.879,102.742,RI,2014-04-01
2014-05-01,0.04253662758419752,-0.24303072188257416,52538.33921174253,9987.0,38817.9782158785,3482.755046849144,7625.632779175857,27709.59038985348,11108.428310937046,145825.0,138501.0,103.9834622,103.061,102.919,RI,2014-05-01
2014-06-01,0.6186735091191655,-0.13257359230166993,52594.65230261562,9434.0,38900.6162954336,3493.667200465861,7645.702916484691,27761.24617848304,11139.418644150048,146247.0,138833.0,104.1208381,103.18,103.035,RI,2014-06-01
2014-07-01,0.22998919263452067,-0.1677456883995495,52659.94766934781,11942.0,38968.33510999128,3503.230287172526,7662.830700649287,27802.27412216949,11166.11751784737,146399.0,139076.0,104.2380246,103.369,103.19,RI,2014-07-01
2014-08-01,1.8307793298202053,0.06069657596052597,52810.89777760547,11933.0,39099.41169058995,3518.484416746629,7692.412068581176,27888.51520526212,11210.961099211356,146530.0,139258.0,104.2213464,103.408,103.177,RI,2014-08-01
2014-09-01,1.1814187817253006,-0.529368783312039,52941.87184481071,8401.0,39215.69624914005,3532.4070036723742,7719.082778601397,27964.206466866275,11251.56245457981,146778.0,139563.0,104.2288077,103.536,103.203,RI,2014-09-01
2014-10-01,1.5695932958820158,-0.6742758886485303,53258.44584225816,8112.0,39351.74505946092,3548.109882370421,7749.643815966737,28053.991361123797,11297.834465691674,147427.0,139805.0,104.2081794,103.629,103.177,RI,2014-10-01
2014-11-01,2.0733204863130132,-0.6125865054737704,53602.721035648894,8821.0,39508.16213699587,3565.652744637792,7784.219868474655,28158.28952388339,11349.96152528012,147404.0,140089.0,104.0119908,103.74,103.098,RI,2014-11-01
2014-12-01,2.743286347363642,-0.7202493068157512,53988.92558772101,10520.0,39695.25937439286,3585.9724111132705,7824.849426850593,28284.43753642899,11410.918981931223,147615.0,140366.0,103.6911544,103.837,102.94,RI,2014-12-01
2015-01-01,4.296597596841977,-0.7750448006661976,54312.10657297614,13730.0,39976.36591356395,3617.1375591665446,7873.810569462743,28485.40965207632,11491.03759007144,148145.0,140562.0,103.0306089,103.816,102.465,RI,2015-01-01
2015-02-01,-2.208591559543274,-1.8818965832236545,54295.45764561451,15132.0,40007.46990925687,3625.699086072841,7873.51170177524,28508.242882475595,11499.291982513883,148045.0,140829.0,103.2917548,103.92,102.634,RI,2015-02-01
