Time,Factor_Pandemic,Factor_Consumption,Factor_GDP,Factor_Cons3,Factor_Cons4,Factor_Cons5,Factor_Cons2,Factor_Cases5,Factor_Cases2,Factor_Deaths5,Factor_Deaths2,Factor_Cases3,Factor_Deaths3,Factor_Cases4,Factor_Cases1,Factor_Hosp2,Factor_Hosp1,Factor_Deaths4,Factor_Deaths1,State
12/1/2021,-14.60981519337108,3.0638565709398144,499571.6966,46354.87753,86216.1207,256115.1454,132570.9982,226015.0,198475.0,1649.0,1295.0,235272.0,3621.0,261195.0,243230.0,6832.0,6710.0,3492.0,3270.0,MI
1/1/2022,-11.70043190074432,-0.837934076371873,500505.989,46334.30011,86340.00592,256381.6346,132674.306,548194.0,473280.0,1535.0,1146.0,548140.0,3243.0,408383.0,371146.0,5614.0,5491.0,2825.0,2596.0,MI
2/1/2022,-2.8106909731123153,-1.3042142841426785,501092.5461,46282.7223,86404.3197,256472.3577,132687.042,101934.0,76138.0,2242.0,1974.0,101934.0,2242.0,451269.0,438307.0,2281.0,2235.0,796.0,732.0,MI
3/1/2022,0.2991813034393118,-3.7522923162507986,499877.5974,46066.36526,86158.5587,255644.2207,132224.924,27303.0,22201.0,1186.0,1032.0,27122.0,1157.0,262121.0,255069.0,985.0,971.0,86.0,79.0,MI
4/1/2022,0.5485108713853855,1.3278274002841162,502395.7674,46193.90769,86554.18727,256720.3014,132748.095,37419.0,31598.0,311.0,277.0,38425.0,340.0,210766.0,186441.0,1164.0,1135.0,26.0,20.0,MI
5/1/2022,-0.316506703234392,-1.4633975613550607,502860.3707,46133.4628,86596.32734,256748.7122,132729.7901,101885.0,85949.0,355.0,302.0,101885.0,355.0,172831.0,145524.0,1939.0,1882.0,206.0,185.0,MI
6/1/2022,-0.04330660859986324,-4.093644664545355,501383.7522,45896.55256,86304.77201,255789.2755,132201.3246,78600.0,66093.0,561.0,441.0,78600.0,561.0,106409.0,91574.0,1438.0,1406.0,137.0,114.0,MI
7/1/2022,-0.03722891111384996,3.2544562007308713,504140.3492,46155.31577,86943.92219,257589.1027,133099.238,65881.0,54890.0,510.0,381.0,65881.0,510.0,117164.0,99291.0,1597.0,1541.0,122.0,110.0,MI
8/1/2022,-0.48569220777142164,0.7652281377115839,505074.8685,46247.25204,87268.55145,258457.2611,133515.8035,98047.0,81248.0,610.0,500.0,98047.0,610.0,119255.0,99085.0,1702.0,1659.0,216.0,174.0,MI
9/1/2022,-0.6194961873871057,0.22438040088747974,505617.2173,46303.24033,87524.42531,259122.3601,133827.6656,65808.0,51457.0,586.0,470.0,65808.0,586.0,86801.0,68452.0,1211.0,1172.0,246.0,205.0,MI
10/1/2022,-0.6371873815324207,-0.02588902485599265,506131.6129,46342.85004,87748.26209,259693.2749,134091.1121,12880.0,10118.0,143.0,120.0,0.0,0.0,69797.0,54914.0,1217.0,1177.0,269.0,214.0,MI
11/1/2022,-0.4834588208650601,1.8640489795844974,508055.5377,46511.55567,88215.83269,260985.9592,134727.3884,0.0,0.0,0.0,0.0,0.0,,296807.0,185647.0,1097.0,1058.0,231.0,204.0,MI
12/1/2022,-0.34464985148452953,2.1487472571446418,510204.5526,46700.87894,88722.28766,262393.8178,135423.1666,0.0,0.0,0.0,0.0,0.0,,53413.0,41704.0,1197.0,1173.0,215.0,184.0,MI
