Time,GDP,Cons3,Cons4,Cons5,Cons2,Cases5,Cases2,Deaths5,Deaths2,Cases3,Deaths3,Cases4,Cases1,Hosp2,Hosp1,Deaths4,Deaths1
2/1/2012,0.5128158055976773,0.3634073726980917,0.24121575109507798,0.5599584237244611,0.2654672484635687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2012,0.5164985464113719,0.3803726258838837,0.26698080175565064,0.5797487774035119,0.2882045226551938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2012,0.5442278860121776,0.41195694717291564,0.3140853098488309,0.6163861953346085,0.32991360248964396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2012,0.5718183605554502,0.543727486030792,0.5074790565029474,0.7684934652213617,0.5016757239260403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/1/2012,0.5646248856053742,0.5091882977709115,0.45801072577753815,0.728913711717957,0.45753254058119885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/1/2012,0.5477156369640557,0.4615047445615095,0.38934051286737964,0.6741816807262774,0.3963194397708606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/1/2012,0.5135698434547736,0.29790274282423773,0.1513924478992318,0.4858425910466964,0.18461798671374297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/1/2012,0.5171300758101891,0.3145865683157944,0.1766996361172351,0.5052942625051304,0.20695322982780445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/2012,0.49479718817616447,0.31760152415655124,0.18203935021715836,0.5089893038522545,0.21153795689085556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/1/2012,0.5362309110456266,0.5150080382666136,0.47123236935754687,0.7367330749409373,0.46847120715466817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/1/2012,0.5303447519685384,0.4861708263123025,0.43004506868009307,0.7037115872421418,0.43169461558258193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/2013,0.5666834467387716,0.35813811098723425,0.30229118031754,0.5492378821654563,0.3024950800846678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/1/2013,0.5466150598789965,0.26348081332820533,0.16472225294625803,0.4403733456602396,0.18006050804033344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2013,0.6028024819943127,0.5334046790708085,0.5595285294806578,0.751713887202236,0.5309121538395201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2013,0.5356659106309364,0.5037698480003165,0.516898541179794,0.7177883440623802,0.4928804958152028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2013,0.51931619165192,0.42501169612653883,0.4025311119893672,0.6272423427574838,0.3910746381769238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/1/2013,0.5022112191490887,0.34264638476730314,0.282891418943711,0.5325368662404134,0.2845823615976519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/1/2013,0.5446827837852843,0.3916923824378738,0.3551403633585808,0.5892906977694031,0.34868141327704194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/1/2013,0.5412102920390713,0.3750999691258045,0.33153584911565726,0.5703893343721177,0.3275666375623798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/1/2013,0.5541096039265982,0.4367854560000308,0.4222319129338729,0.6417070828348188,0.4080667486943187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/1/2013,0.5335679834954683,0.3655352092191778,0.3188036559041367,0.5598045183541419,0.3159896478283261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/1/2013,0.5349645199433936,0.372059458785141,0.32894098848387604,0.5675409298229999,0.3248739763924361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/1/2013,0.5299963307534796,0.3481536098723916,0.29463807960228183,0.5402024799170595,0.2942514018528332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/2014,0.482365481738107,0.47448959685880154,0.37229843920673455,0.5871842068767625,0.39205137392479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/1/2014,0.49727744282091424,0.5442920655088702,0.4760599641522677,0.6688137052930292,0.4839258886177912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2014,0.48114651499639866,0.465687867955364,0.3630877378577788,0.5793778559306397,0.38312594061789035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2014,0.5822481846412636,0.4675006250360351,0.3675220037173286,0.5826131611590425,0.38670440257114524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
