Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,UR,CPI,PCE,PCEC,FixAss,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2019-03-01,0.5730555516817339,0.19608870816786705,0.34945461807394285,0.2607322526158005,0.21152562504022668,0.4231848129995746,0.23483082548764903,0.8061153578874218,0.8270664699549424,0.5416034092699008,0.4963855421686745,0.4913841022790423,0.6330749354005167,0.5444685466377439,0.5264270613107822,0.5669856459330145,0.6457286432160803,0.7376237623762376,0.9194835446829562,0.9638120557960563,0.9659403818077656,1.0,0.2471264367816092,0.0,0.0,0.5,0.5179346561750261,0.5179346561750261,0.48758547543983954,0.47359285803226076,0.5633186089618998,0.562303274023707,0.0038583969838704786,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.6102461835552806,0.6375661375661377,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.587146392415816,0.16276411011055406,0.32452637574260423,0.2448311316359921,0.183451846546826,0.40185216228063786,0.2125220059857477,0.809077941552979,0.8276645799274294,0.4997468165955419,0.6224899598393667,0.5136186770428033,0.627906976744186,0.5336225596529284,0.5116279069767441,0.5574162679425838,0.6356783919597989,0.7277227722772277,0.9178687137599736,0.966787253002068,0.9659403818077656,1.0,0.235632183908046,0.0,0.0,0.5,0.5179346561750261,0.5179346561750261,0.48758547543983954,0.47359285803226076,0.5633186089618998,0.562303274023707,0.0038583969838704786,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5536100520329739,0.6402116402116403,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.6332266871332458,0.16985840213563103,0.4898016767233641,0.3491672805566164,0.36875398327296005,0.5436827416506694,0.35947873639018857,0.8165026882703632,0.8206467562502493,0.3768776487352557,0.4803212851405537,0.36853807670927974,0.6201550387596898,0.5249457700650758,0.4947145877378435,0.5239234449760766,0.6030150753768844,0.698019801980198,0.9184286287990749,0.9697430073783196,0.9659403818077656,0.9984639016897082,0.2298850574712644,0.0,0.0,0.5,0.5179346561750261,0.5179346561750261,0.48758547543983954,0.47359285803226076,0.5633186089618998,0.562303274023707,0.0038583969838704786,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.40498285989435534,0.6322751322751324,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.6326346992386903,0.20476542904124106,0.48780494512967887,0.347866394281589,0.36648459502131847,0.5419838675017209,0.3576680299582823,0.8245126366994623,0.8246341560668289,0.3556118578432116,0.5638554216867498,0.3702056698165695,0.5736434108527132,0.47071583514099774,0.4228329809725158,0.437799043062201,0.5201005025125627,0.6361386138613861,0.9189506680281806,0.972679319602026,0.9659403818077656,0.9969278033794164,0.21839080459770116,0.0,0.0,0.5,0.5179346561750261,0.5179346561750261,0.48758547543983954,0.47359285803226076,0.5633186089618998,0.562303274023707,0.0038583969838704786,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.40497562210225224,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.6404881195194119,0.2092232995729314,0.43711154244500017,0.31573446837234076,0.30954979231643837,0.4985284549794499,0.3124798444976452,0.8249149628762664,0.8212448662227362,0.44050632220187935,0.5076305220883499,0.4146748193440758,0.5555555555555555,0.4511930585683297,0.4143763213530655,0.437799043062201,0.5175879396984925,0.6361386138613861,0.9203481297398708,0.9756570536537457,0.9659403818077656,0.9969278033794164,0.21839080459770116,0.0,0.0,0.5,0.5179346561750261,0.5179346561750261,0.48758547543983954,0.47359285803226076,0.5633186089618998,0.562303274023707,0.0038583969838704786,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4789903770229635,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.6618535605313974,0.18687347192664674,0.5135195857355856,0.3640584705727777,0.39528377864079456,0.5640657506143528,0.3804965011742486,0.8211111517501188,0.8272259659476057,0.3966244930179258,0.4722891566265047,0.34741523068371977,0.5348837209302325,0.4186550976138828,0.3742071881606765,0.3564593301435407,0.4095477386934673,0.5247524752475248,0.9227524208887621,0.9786327817959652,0.9659403818077656,0.9953917050691244,0.21264367816091959,0.0,0.0,0.5,0.5179346561750261,0.5179346561750261,0.48758547543983954,0.47359285803226076,0.5633186089618998,0.562303274023707,0.0038583969838704786,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4418862562771654,0.5634920634920636,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.6551984661328586,0.18747678192431413,0.49003158905986743,0.34915190513056105,0.3688896746400896,0.5439381472951577,0.35954288390271966,0.8307304048864342,0.8262291159934607,0.41991563578260227,0.43694779116465954,0.36798221234018313,0.5142118863049095,0.4099783080260303,0.38054968287526425,0.375598086124402,0.42713567839195976,0.5346534653465347,0.9248426103142035,0.9816065033514703,0.9659403818077656,0.9938556067588327,0.21264367816091959,0.0,0.0,0.5,0.5179346561750261,0.5179346561750261,0.48758547543983954,0.47359285803226076,0.5633186089618998,0.562303274023707,0.0038583969838704786,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4602666248266547,0.5396825396825398,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.5316332729750016,0.19794615422273804,0.4007890705038032,0.2925141535000551,0.2686051616211358,0.46746354687167135,0.2799294332649275,0.8180022676566329,0.8231189441365286,0.46919830074865937,0.5076305220883499,0.44635908838243943,0.44702842377260976,0.3622559652928416,0.34038054968287523,0.3660287081339713,0.4296482412060301,0.5420792079207921,0.9228664774023605,0.977180732893601,0.9659403818077656,0.9923195084485408,0.21264367816091959,0.0,0.0,0.5,0.5179346561750261,0.5179346561750261,0.48758547543983954,0.47359285803226076,0.5633186089618998,0.562303274023707,0.0038583969838704786,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5153587985364816,0.48412698412698424,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.5619475451804811,0.21520312396508579,0.5081292942639808,0.36052988375308603,0.3891446807333824,0.5594856130452843,0.37559373951664843,0.8178559672287041,0.8265481079787871,0.43105485958319556,0.4040160642570313,0.3518621456364609,0.4082687338501292,0.34490238611713664,0.33192389006342493,0.3923444976076555,0.45477386934673364,0.5643564356435643,0.9222947819078968,0.9727623237579014,0.9659403818077656,0.9923195084485408,0.20689655172413796,0.0,0.0,0.5,0.5179346561750261,0.5179346561750261,0.48758547543983954,0.47359285803226076,0.5633186089618998,0.562303274023707,0.0038583969838704786,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.4783136359715723,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.5229450379838962,0.23240825800357667,0.36854591504242595,0.2718712984199461,0.23223585261191607,0.4398984828293075,0.2510081584181534,0.8187337697962767,0.8220423461860521,0.42970465063766694,0.5807228915662688,0.4747081712062314,0.40051679586563305,0.3427331887201735,0.3276955602536998,0.40191387559808617,0.4673366834170854,0.5693069306930693,0.9198636505078992,0.9683512745899424,0.9659403818077656,0.990783410138249,0.20689655172413796,0.0,0.0,0.5,0.5179346561750261,0.5179346561750261,0.48758547543983954,0.47359285803226076,0.5633186089618998,0.562303274023707,0.0038583969838704786,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.47813718804845706,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,0.4144852830780392,0.2347351051544848,0.1603993227955824,0.46999257605947364,0.3081250908901945,0.12920452801698756,0.38478429677157183,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.9194132660067355,0.9636259186362055,0.9728890613738427,0.990783410138249,0.21264367816091959,0.0,0.0,0.5,0.5788201193883299,0.5788201193883299,0.48758547543983954,0.47359285803226076,0.6184720214827506,0.562303274023707,0.0038583969838704786,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.45967215208634193,0.4100529100529101,4.2909977087551885e-05,2.623171977028508e-05,0.00014491703499746396,0.0001555330896648262,0.0,0.0
